,AT1 0,BE1 0,CH1 0,CZ1 0,DE1 0,DE1 1,DE1 2,DE1 3,DE1 4,DE1 5,DE1 6,DK1 0,DK2 0,EE6 0,ES1 0,ES1 1,ES1 2,ES4 0,FI2 0,FR1 0,FR1 1,FR1 2,FR1 3,FR1 4,FR1 5,FR1 6,GB0 0,GB0 1,GB0 2,GB0 3,GB0 4,GB5 0,HU1 0,IE5 0,IT1 0,IT1 1,IT1 2,IT1 3,IT3 0,LT6 0,LU1 0,LV6 0,NL1 0,NO2 0,PL1 0,PT1 0,SE2 0,SE2 1,SI1 0,SK1 0
119,7738.691766663379,10562.33333333333,7020.37925576761,7999.999999999999,9547.155713162263,6523.723869046058,11455.97694828619,11180.684301914951,7595.119195335527,10294.167288718354,5023.6979836566425,2437.6109508038394,1861.6557158628273,1108.1666666666667,13054.153225402813,11942.158206719192,6111.323184459024,672.365383418969,12034.459058575141,7030.940631694638,7226.805714088771,20027.988562250775,5418.13452825663,10815.265902470768,7757.350181477777,7299.754917350962,17510.753352393716,9492.018549510758,4117.370087254172,4660.548579891759,4016.1634034959493,978.6381382163539,5186.193333333334,3648.5245559039595,11068.434575802266,7352.486819175942,8855.071719068137,5079.425665589845,1831.2231443921253,1282.6666666666667,856.8362491604321,788.6666666666669,13190.0,18200.590941424864,18929.93193333333,6670.0,2505.5680916224132,16233.431908377586,2165.641566669956,3472.043333333333
120,7045.178156242571,9411.33333333333,7233.332669210132,7615.333333333332,8517.01095499294,5819.809514933578,10219.869047928429,9974.280670047427,6778.690418560309,9183.419460695462,4481.637468465197,2155.8204184922415,1646.446248174425,861.8333333333334,10514.522073475277,9618.861055279842,4922.390706744046,541.5594978341669,11480.81074910414,6256.266960432309,6429.82653760986,17819.282466865683,4820.617372653064,9622.547839558456,6909.285072645461,6494.730831649246,14537.853719130762,7880.504875776773,3418.3408806819425,3869.3008885369854,3334.316628026117,812.4892065484411,4532.693333333334,3032.0838012989802,9235.87435147151,6116.470799192336,7368.706366731203,4225.530697888482,1545.721028091217,1205.3333333333333,817.7248370443643,715.6666666666669,11721.0,17066.895917562528,16978.91153333333,5196.0,2387.369564860355,15467.630435139645,1931.8218437574296,3241.06
121,8196.889463552787,9909.33333333333,7374.026669348049,8418.666666666666,9363.273562342813,6398.07426067751,11235.330114372642,10965.339717743671,7450.397487661951,10095.897387313575,4926.939491593025,2339.5417977411375,1786.7582022588622,955.4,10699.093067264273,9787.709694493788,5008.797919379359,551.0659855292453,12719.907138576427,6574.915884816441,6756.942148425621,18725.833434353237,5065.86492126744,10112.092245730122,7259.05196509052,6825.148430110409,13863.485457423194,7514.951440095804,3259.7741044461977,3689.8154043219015,3179.6474896604122,774.8002227092917,5044.093333333333,2834.182548009867,10286.676600178625,6831.286735721112,8228.730732890916,4719.357413049304,1703.6803876649712,1507.0,892.7138763147132,907.6666666666666,12403.0,17739.582861423576,18496.25853333333,5157.333333333333,2531.463017734312,16401.203648932355,2219.777203113881,3599.963333333333
122,10258.157393046456,12011.999999999998,8643.175674300035,10003.666666666664,11680.046620702866,7981.16226657955,14015.309780399499,13678.515132804116,9292.024782445982,12593.944989058886,6146.021749341012,3065.9603691649186,2341.5396308350814,1439.2666666666667,14631.22199874233,13384.887158103622,6849.630510225743,753.5936662616341,13637.177655475194,7762.851058003155,7977.48433378444,22108.37973422886,5980.938886075179,11938.69293240748,8569.582143456282,8058.0110767480255,20277.388160742466,10991.722668007671,4767.899460434689,5396.898162781992,4650.702491821888,1133.2593748633117,6165.103333333333,3715.7496813479847,15472.93487509781,10377.707010782995,12496.495997996506,7169.382637050522,2465.8531412647385,1894.0,1082.9266774720643,1195.3333333333337,16521.0,20570.41567785814,22991.496599999995,6941.333333333333,2996.2346003416824,19412.432066324985,2839.8426069535467,4282.596666666667
123,10325.923402491428,11799.666666666664,8922.229944841849,10085.666666666664,11938.638598142687,8157.862291828137,14325.603633518307,13981.352475110842,9498.016268463465,12872.770343464284,6282.0924320327385,3063.900331068207,2339.9663355984594,1399.8666666666668,15301.318766994076,13997.90291501241,7163.337408324573,788.1075763356056,13402.351644985887,7715.708332567784,7928.643777804628,21973.02559088574,5944.32178120164,11865.60066721535,8519.548454401609,8008.677511852992,21814.036882944725,11824.690723789916,5129.217523460688,5805.882623697446,5003.1392053053705,1219.139348975504,6286.68,4224.967025159686,16062.014139693818,10789.296603713965,12992.015890713263,7453.727076345628,2544.125042379105,1857.6666666666667,1110.2924104888425,1161.666666666667,16933.333333333332,20343.048355014118,23718.367366666662,7750.0,2992.7581730839743,19389.908493582694,2880.74326417524,4359.553333333333
124,9936.424274809999,11426.33333333333,8575.200886479703,10014.999999999998,11719.38051784972,8008.039746259259,14062.50794418135,13724.579101966856,9323.007406470815,12636.356543820555,6166.719182767553,3035.8157749974466,2318.5175583358864,1402.1000000000001,14523.601226399487,13286.433871440298,6799.247669623847,748.0505658696967,13369.816975955968,7347.701594909601,7550.619325948987,20925.38854382137,5660.906477655931,11299.868706760948,8113.916913997632,7626.837185644629,21897.595495078698,11869.985171172366,5148.864977982448,5828.122042144026,5022.303717153943,1223.809259113868,6198.57,4321.222670687987,15565.834688518627,10462.22594323513,12598.047658851001,7227.772083408447,2459.6412737762134,1826.0,1051.0850070090148,1156.0000000000002,16647.0,20110.73635737737,23719.04763333333,7637.666666666667,2979.075311954279,19301.258021379053,2765.909058523337,4276.816666666667
125,10339.911798936491,12218.33333333333,8715.886205001256,9937.33333333333,11919.690679778832,8144.9148768060295,14302.86734194457,13959.162547579586,9482.327483884981,12852.339856388266,6272.122067859485,3073.142153355288,2347.024513311379,1420.5,14370.796160324919,13146.64523541451,6727.711728005886,740.1802095880147,13690.664503729115,7713.021279553143,7926.502921338945,21967.092534082436,5942.716722369888,11862.396771489986,8515.710147723521,8006.515045041099,24409.065633614435,13231.372694700292,5739.396511111808,6496.55865089754,5598.319737503022,1364.1698941533994,6282.586666666667,4648.113544686169,16244.965486612777,10916.515205165355,13144.70443123352,7541.615357582296,2569.010790747587,1878.0,1062.6358478164339,1180.0000000000002,17428.666666666668,20302.93216293755,24143.537399999997,7740.333333333333,3035.9460963239576,19669.72057034271,2799.7548677301766,4271.78
126,8857.141775759777,11480.33333333333,7930.224165183452,9323.666666666666,11197.570344821519,7651.478527067874,13436.36907170534,13113.486648314656,8907.061952331376,12073.717641146979,5892.143508833666,2663.0622760851975,2033.8377239148024,1277.7,15501.361958333635,14180.905779917137,7256.987955550235,798.4109728656571,13090.100592684335,7382.988848790194,7586.977600162786,21026.1499491927,5688.165273408743,11354.280630774703,8147.9066587443085,7663.562469466935,24151.475764725143,13091.74147698749,5678.828424770764,6428.000201498652,5539.24044012927,1349.773753414043,5951.5233333333335,4623.2432718079735,14968.52357424931,10045.500651283632,12095.7599506266,6939.879674282564,2379.692811226705,1648.3333333333333,1041.7818150526318,1028.6666666666667,15898.0,19541.68940731567,22955.442199999994,8095.0,2849.6006813947847,18462.399318605214,2601.524890906891,4043.0166666666664
127,7527.933260224425,10668.333333333332,7124.787115175124,7932.333333333332,9416.19881846748,6434.2389328614845,11298.83704066174,11027.32054199189,7491.562326498578,10152.963748931043,4954.788676257674,2131.3645533808262,1627.7687799525072,1063.3,12869.445309511599,11773.184308870817,6024.851871517601,662.8518434333158,12206.890988900734,7003.157753993951,7197.305437705719,19946.23305070697,5396.017361642822,10771.117305441643,7726.660761804397,7269.956857722685,18226.9245004775,9880.231991013343,4285.76613527866,4851.160049312351,4180.420206026983,1018.6633949771758,5194.056666666666,3817.5937229139904,11272.562696519817,7495.699454719837,9027.499707254412,5178.363338585219,1857.7892545784434,1301.0,923.9323518124025,795.3333333333335,13118.666666666666,17698.9923444326,18929.59183333333,6521.666666666667,2472.7648805753265,16020.901786091339,2129.4000731089104,3484.623333333333
128,6854.93596458971,9494.999999999998,7660.637608853697,7530.666666666665,8399.22026179257,5739.321254359454,10078.527740991774,9836.33586282475,6686.604830199632,9056.412304083677,4419.656195120257,1918.5380487288542,1465.2286179378125,1019.1999999999999,10429.35652589608,9540.95018466332,4882.520316344072,537.1729730965268,11645.02247155879,6359.7252172903645,6536.39764675749,18114.62802332835,4900.5166572099615,9782.036682700573,7026.1098247267555,6602.377696505646,15153.2683495508,8214.101436132,3563.0456651967484,4033.0956564792014,3475.464508241737,846.8833994209618,4533.883333333334,3145.177651645221,9264.16823045719,6131.1442249652755,7387.045433958108,4235.667754547844,1554.3020478388207,1211.6666666666667,809.6781014878143,731.6666666666669,11710.666666666666,16501.74752844121,16894.55783333333,5155.333333333333,2326.0418224679747,15070.29151086536,1878.3973687436246,3236.876666666667
129,8118.554443460432,10070.666666666664,7477.417169010205,8296.666666666666,9343.182768643679,6384.345900698798,11211.222445407659,10941.811367680704,7434.785624548065,10074.234601294815,4916.367748256186,2157.2567753303156,1647.5432246696844,1209.6666666666667,10661.576411256718,9753.388828659497,4991.234435505416,549.1336579116996,12930.51097460083,6780.313252269746,6969.177224150678,19314.010540158528,5224.983380706762,10429.712349079882,7486.117320621187,7039.525860326641,14385.479190013648,7797.907523867016,3382.512477664634,3828.74587179972,3299.3689021830464,803.9733236229139,5043.243333333333,2928.0460441823575,10368.017258714433,6877.874862550195,8284.934859585943,4751.542567942779,1724.1820770318755,1512.6666666666667,829.4101879879086,928.0,12443.333333333334,17423.302358732504,18271.088399999997,5141.666666666667,2513.2340594214606,16283.099273911872,2195.7788898729023,3555.7533333333336
130,10257.535686537785,12235.33333333333,8867.784959826664,9889.999999999998,11668.202198032304,7973.068783534701,14001.09722986022,13664.64411670291,9283.338751409863,12581.173806512763,6139.789233178565,2949.6532641450945,2252.713402521572,1473.8666666666668,14348.88862397014,13126.603853905437,6717.455679028401,739.0518430960173,13783.116761022984,8088.567051469928,8313.925370221905,23040.77469491046,6233.17796214312,12442.193291145551,8929.991383722709,8397.848234033872,20752.339890979296,11249.178788986836,4879.57666858287,5523.308235913985,4759.634627351253,1159.8033999927654,6078.113333333334,3784.7750548596628,15532.439372329793,10403.312138756775,12527.656889343778,7187.071800921108,2488.8716652150106,1895.0,991.7479333946758,1213.0,16581.333333333332,20460.07990564368,22673.129266666667,6794.666666666667,2998.5076489332605,19427.159017733407,2831.130980128883,4185.45
131,10342.709478225506,12313.999999999998,9208.454664275454,9862.999999999998,12020.217243054927,8213.606281871655,14423.49279586837,14076.889313719677,9563.627220591201,12960.732061398327,6325.018983800409,3022.7751668623023,2308.5581664710303,1465.3666666666668,14908.078489425827,13638.16011692454,6979.2413291787125,767.8533978042518,13535.740191377517,7995.382339066651,8217.296543643717,22772.982656483462,6160.732679618429,12297.583556965279,8829.45103047836,8300.24401165982,22148.917289042485,12006.218666224964,5207.959228007967,5895.01222136031,5079.945405727,1237.8550907002225,6203.146666666667,4266.972098937055,16292.104429051395,10935.664025799042,13168.531921623457,7554.844216522763,2588.320165824595,1881.0,1050.5938920163405,1201.6666666666667,17164.333333333332,20413.83647528915,23281.9728,7346.333333333333,3001.538380388698,19446.794952944638,2858.957188441164,4180.56
132,10125.733906699856,11998.999999999998,8876.961308180458,9942.33333333333,11907.204315666275,8136.382744928639,14287.88450268448,13944.539753166711,9472.954080653028,12838.87650407012,6265.551763142555,2904.370224881608,2218.129775118392,1470.7333333333336,14179.242139322836,12971.40840584455,6638.035399759,730.3140550736122,13414.272677048904,7538.745726681459,7747.723263603032,21471.63201086434,5808.68070772507,11594.844326763667,8326.340173279921,7825.930740258166,21837.801547316885,11837.572787199975,5134.805399450398,5812.207672686623,5008.589728959442,1220.4675046766595,6137.803333333333,4279.322026376686,15523.776107086089,10423.781567710028,12552.292804973447,7201.212994960918,2462.623969670406,1868.6666666666667,1017.4933005978597,1198.0000000000002,17037.333333333332,20004.497322951098,23174.149699999998,7079.333333333333,3004.5691118441355,19466.430888155865,2771.266093300146,4158.013333333333
133,10385.918080578034,12452.33333333333,8883.648681842584,9920.33333333333,12073.20932886807,8249.81661984835,14487.079913514308,14138.948402287793,9604.63878647434,13017.870481753882,6352.903334139664,3074.030426663044,2347.702906670289,1449.0,13972.35284287241,12782.142609218237,6541.1798372278745,719.6580440148114,13790.464607893678,7919.82252920054,8139.7177110398225,22557.984767577378,6102.569700257637,12181.483064408982,8744.312410101113,8221.882078713623,24341.75599820254,13194.886297168845,5723.569740335493,6478.643954743759,5582.881995390861,1360.4081041859497,6255.576666666667,4592.300576639213,16172.736618350284,10856.3541594963,13072.612030491719,7500.053425278912,2568.5871788439194,1880.6666666666667,1036.7565441774548,1188.6666666666667,17465.333333333332,20599.635392106324,23768.027233333327,7278.0,3084.749786672545,19985.91687999412,2838.081919421968,4222.236666666667
134,8973.40089288097,11579.33333333333,8191.651558139638,9334.666666666664,11241.560450970957,7681.537668670992,13489.15438883449,13165.003508837473,8942.784102303047,12121.14972724216,5915.291031949801,2704.130741994862,2065.202591338471,1282.4333333333334,15166.861262616634,13874.89893600047,7100.390907725257,781.1822269909713,13085.479643309105,7638.648434222266,7851.064945200735,21758.027701979652,5886.158801840848,11749.500174659051,8431.446316031746,7930.315578906796,24480.57113495914,13270.1335367667,5756.209871815707,6515.590091523763,5614.7198187485255,1368.1661819943583,5928.55,4561.476030858475,14982.60928606591,10042.932801773368,12093.093137613852,6938.105689367175,2393.3067950022455,1667.6666666666667,970.140200387796,1055.3333333333333,15847.0,19779.550356690896,22452.72106666666,7863.666666666667,2879.194882665526,18654.138450667808,2647.2657737856975,3998.2533333333336
135,7711.647533536256,10681.33333333333,7290.51230642525,8006.333333333333,9608.608313777348,6565.715411814642,11529.716143205582,11252.651508447643,7644.714216040432,10360.428211873334,5056.034243279478,2136.6752937952833,1631.8247062047167,1048.2666666666667,12685.011237824818,11604.4609282913,5938.508759188397,653.3524080288124,12135.099226879369,7228.927519497469,7431.4933636297255,20595.249128817304,5571.594475204351,11121.590915805697,7977.603651191901,7506.508735755779,18926.29503551425,10259.338358281238,4450.2117912089125,5037.299976492474,4340.823718758433,1057.749701805784,5190.913333333334,3681.4114179389107,11297.411793881562,7502.009027802201,9035.356434466326,5182.722272948745,1871.5492951756244,1300.3333333333333,788.4676642929398,808.3333333333335,13108.666666666666,18053.400773120633,18619.047599999998,6411.666666666667,2468.441631293305,15992.891702040028,2196.019133130412,3451.3866666666668
136,7012.538564537424,9631.666666666664,7085.148199277009,7605.999999999999,8563.756697746792,5851.751627007769,10275.960952942645,10029.024659555085,6815.301366372919,9233.822796558112,4506.235003131285,1911.280666810165,1459.6859998565017,985.4666666666666,10387.732206822004,9502.871559796078,4863.03382328685,535.0290767617317,11490.103399525398,6547.14333415467,6729.836728427909,18650.71490160635,5045.543244194236,10071.527667648012,7228.063325521684,6797.769401153061,15616.92296800328,8465.433754642194,3672.066540450669,4156.498963584408,3581.80560465357,872.7960534025636,4513.673333333333,3039.876115263316,9290.074935406194,6140.095014686769,7396.883005645519,4241.8513591100555,1566.4026146519536,1191.0,770.7020318686444,737.6666666666669,11598.0,17032.536600474603,16717.0068,5112.0,2333.44037278566,15118.226293881007,1955.1281021292443,3219.7766666666666
137,8178.5491215470365,10030.666666666664,7150.48177947358,8332.0,9422.708246702401,6438.68692906327,11306.647938697368,11034.943740383877,7496.833206944425,10159.98250354419,4958.213926927196,2172.036131216812,1658.830535449854,1171.3999999999999,10590.239996001475,9688.129080120578,4957.838176022479,545.459414522133,12639.702944412958,6815.893074781307,7005.825783986943,19415.576427808268,5252.4598115554045,10484.55869963267,7522.747524624497,7076.544359987848,14856.742388243469,8053.364209783257,3493.322387242279,3954.1742291676233,3407.4550577045243,830.3112046748716,5023.036666666667,2841.6571898506445,10410.504005169196,6905.681004389917,8317.85317309715,4770.752290312271,1731.6056661101231,1489.3333333333333,828.2373068080991,924.0000000000001,12446.666666666666,17985.133722253715,18231.972766666662,5123.333333333333,2530.482486969318,16394.850846364017,2258.450878452964,3559.06
138,10096.51370079239,12094.666666666664,8904.800508299222,9875.999999999998,11822.741113698889,8078.667691012524,14186.534056144383,13845.624806694823,9406.045762844982,12747.804528613138,6221.107362091072,2969.4031706686105,2267.7968293313897,1428.9666666666665,14324.516489775453,13104.307816976594,6706.045824540949,737.79653537367,13359.065413444274,7921.830040144755,8141.640853288656,22563.314462671868,6104.011532767517,12184.361140230068,8746.574656248924,8223.82463364634,20880.971192369005,11318.905697605072,4909.822236090345,5557.5439091004555,4789.1367461230175,1166.9923252648562,5954.016666666666,3675.577893447255,15432.67036619164,10342.05058615475,12454.029791260014,7144.749589368272,2467.622277445897,1854.6666666666667,1044.5738078489314,1199.6666666666667,16535.666666666668,21117.22458655573,22594.217699999997,6810.333333333333,3000.602419203931,19440.730914129403,2843.819632540946,4131.796666666666
139,10234.532545717015,11805.666666666664,9135.623049925402,9954.999999999998,12086.401829082482,8258.831265793897,14502.910070986049,14154.398153447391,9615.912140878076,13032.095221377263,6359.845206537866,3037.9703102545577,2320.1630230787755,1398.7666666666667,14859.744987343101,13593.943818970147,6956.613921122135,765.3639392312824,13227.546456009999,7851.459536182806,8068.307447913321,22360.08212708758,6049.031466683252,12074.614135807113,8670.080669313598,8149.750982344064,22543.330115836085,12220.017227186248,5300.699017232816,5999.986582132328,5170.40561203339,1259.8979706799792,5879.829999999999,4135.486808232488,15800.15359519315,10600.816449660548,12765.651896702466,7323.516583556121,2514.5527833209967,1818.6666666666667,1116.4653548732317,1179.0000000000002,16965.666666666668,20917.543543990003,23144.89796666666,7345.0,2966.774107811622,19221.55922552171,2829.1341209496536,4067.3933333333334
140,9910.934307954549,11582.33333333333,8734.412532418934,9953.666666666666,11661.102910134212,7968.217726811056,13992.578537911197,13656.330133026333,9277.30095838051,12573.519039014524,6136.053599302827,2951.5054084889266,2254.1279248444066,1408.1666666666667,14119.954869062722,12917.17141713562,6610.27996721368,727.260413254644,13262.399155194287,7433.441139725284,7639.156440800952,21170.755638737577,5727.285181884336,11432.368801165701,8209.553501487173,7716.268016509326,22609.360698111104,12255.810290978325,5316.225039376574,6017.5608537960425,5185.549998040529,1263.5882771335353,5941.406666666667,4148.238175897227,14976.260512749432,10048.43533643822,12100.587549905154,6941.907085614436,2383.059095200097,1787.3333333333333,1028.3586294493844,1178.0000000000002,16699.333333333332,20809.267511472382,23104.421766666663,7073.333333333333,2968.066625638205,19229.933374361794,2699.732358712119,4106.643333333333
141,10103.041619133419,12238.666666666664,8759.371302670255,9704.33333333333,11664.50890892763,7970.545100145498,13996.665518875538,13660.318901868703,9280.049632402974,12577.191538177422,6137.845830390797,3068.568490791947,2343.5315092080527,1401.5666666666666,14097.362722196858,12896.503742454386,6599.703416705649,726.0967853097718,13436.594947855467,7674.657356082297,7886.588648249945,21856.47622080054,5912.791896693147,11802.66312237309,8473.490897026752,7966.1978671922625,24456.909366481792,13257.307249925618,5750.646190129398,6509.292428638815,5609.29289469173,1366.8437769222537,6175.433333333333,4415.9714265437315,16040.070458449181,10776.017153389454,12975.780257732164,7444.553040068905,2539.267102419095,1800.6666666666667,1092.0519793976925,1163.0,17120.666666666668,21110.545052144535,23532.31293333333,7271.0,3078.153488798946,19943.17984453439,2762.625047533249,4176.516666666666
142,8652.289481153182,11378.33333333333,8004.329574483317,9047.999999999998,10984.470212948969,7505.863805933998,13180.66252708043,12863.924855174671,8738.253701137211,11843.943614970825,5780.0105621248185,2695.493701534339,2058.606298465661,1250.0666666666666,15224.094701343487,13927.257045192926,7127.184835678937,784.1300844513147,12894.462206855353,7351.182538395759,7554.211610526997,20935.34401201674,5663.599711966836,11305.244735181468,8113.518542724917,7630.465731651025,24385.703978163616,13218.709089518727,5733.903396143753,6490.340864149926,5592.961645604945,1362.864261749359,5839.706666666666,4536.526764669674,15035.69094156262,10093.70285494774,12153.858270352997,6973.179905408569,2387.4134754574857,1578.6666666666667,1041.4302159526012,1007.6666666666669,15840.333333333334,20345.24779314465,22384.693866666665,7839.666666666667,2900.67742033495,18793.32257966505,2590.3771855134855,3961.066666666667
143,7549.071281519187,10725.666666666664,7219.0288271465515,7736.666666666665,9173.452897559986,6268.366770940575,11007.557443077209,10743.040533496529,7299.301258297918,9891.224316418105,4827.056163031499,2130.41958177683,1627.0470848898367,1029.2333333333333,12770.039863301798,11682.246540273394,5978.3150492822615,657.7318804758775,12051.24849741271,6984.641403486039,7178.509443651081,19894.142823179678,5381.9254891877745,10742.988187039322,7707.318413858274,7250.971132153868,18614.44901875743,10090.296620551424,4376.886250303593,4954.301062551274,4269.300550404656,1040.321302289931,5096.44,3697.4785284750274,11345.739072704773,7547.423280569451,9089.866409805303,5214.09646330947,1866.9488279290445,1241.3333333333333,901.1035764908837,764.3333333333334,13116.0,18377.871502587295,18369.387766666663,6421.333333333333,2514.8385643096335,16293.494769023702,2122.595385147481,3403.85
144,6767.897053375982,9494.666666666664,7360.039934174308,7399.666666666665,8117.151494357233,5546.57916382317,9740.063239662257,9506.004826558432,6461.901944572786,8752.273232077256,4271.232063285493,1908.5591485906564,1457.60751807601,962.4,10384.856842675441,9500.241128473013,4861.687716858555,534.8809786596571,11463.226709093331,6317.354406096765,6493.653088849453,17996.16800783192,4868.46988934887,9718.067374828113,6978.280911941525,6559.201664227526,15753.445812881057,8539.438416231164,3704.1676766162213,4192.834998820203,3613.1176814274872,880.4260199748996,4397.2266666666665,3052.1627273823055,9334.676198619221,6182.134379526243,7447.892520679637,4270.894026439128,1562.0371098631633,1161.3333333333333,740.5578565708375,696.6666666666666,11673.0,17202.919957573336,16612.925199999994,5126.0,2359.9592730207373,15290.040726979263,1897.7696132906856,3154.013333333334
145,8037.11089082473,9998.33333333333,7421.28807442513,8172.333333333333,9093.276000206844,6213.580617375735,10911.350288249263,10649.145282958543,7236.370211548942,9804.7740249553,4784.867208575301,2177.1767767425504,1662.7565565907826,1141.0,10611.599843947382,9707.669427091925,4967.837823775527,546.5595718518306,12786.064893381175,6714.344975275107,6901.540674116227,19126.56616928811,5174.274403378176,10328.49096548543,7413.578392739565,6971.206569862792,15073.80127834517,8171.024882040968,3544.3602702671797,4011.9452160382752,3457.238408157047,842.442156657209,4886.9366666666665,2828.337788494149,10382.15286325643,6890.860844359248,8300.464128736225,4760.513863086315,1723.1180248457451,1465.6666666666667,806.5602172755729,886.3333333333334,12296.666666666666,18172.375106618827,18202.380966666664,5157.333333333333,2575.4977629986083,16686.502237001394,2174.889109175271,3489.3799999999997
146,10282.09309363023,12059.999999999998,8817.230614950684,9825.0,11344.805296355838,7752.086519284662,13613.041607634948,13285.913658072493,9026.649547283827,12232.472904743556,5969.618303565149,2950.76833063781,2253.565002695523,1372.9333333333334,14368.879250893873,13144.891614532467,6726.814323720358,740.0814775199648,13653.715589921921,7974.636243824941,8196.758835854285,22716.065535285685,6145.334996588397,12266.847879328765,8804.692390627592,8279.498991057599,21292.694824354734,11542.087891622228,5006.63238083046,5667.12560154641,4883.567256898813,1190.0026687125362,5905.443333333334,3701.2927093681537,15404.809715808447,10320.113814624206,12427.502420659815,7129.5946896625255,2466.258110572271,1844.0,980.5114908809807,1153.6666666666667,16359.666666666666,21298.761076744748,22541.496599999995,6819.333333333333,3078.510045440762,19945.489954559238,2817.9069063697716,4104.58
147,10196.297595433842,11497.666666666664,8807.75605019176,9819.999999999998,11518.155846293945,7870.539716689243,13821.051193288376,13488.924673148867,9164.116262982438,12419.387166359083,6060.83508418068,2931.4531110521325,2238.8135556145344,1365.5,15063.621997544746,13780.453925638962,7052.059276918858,775.8647998974334,13483.771232543493,7841.689448850843,8059.635164942166,22336.04821901997,6042.529618195305,12061.635642953532,8658.382227931354,8140.991159156908,22524.34868146294,12209.727999559067,5296.235840319273,5994.934606627231,5166.052141880441,1258.8371393598309,6060.9800000000005,4178.440257457886,15811.395914137012,10609.033568093395,12775.006571226564,7329.193335285364,2515.7039235513375,1825.3333333333333,1004.5375135218625,1133.0,16661.0,21053.52210078984,23420.06803333333,7301.0,3029.1269505492237,19625.539716117444,2876.0357378994936,4133.150000000001
148,9565.265489134317,11210.999999999998,8406.71127561719,9718.999999999998,11131.032164768636,7606.011926704855,13356.527506346158,13035.563714244397,8855.789474734767,12001.97322038647,5857.13122548869,2753.0046733535332,2102.5286599797996,1348.8333333333333,14195.262025282267,12986.06366607306,6645.535135573787,731.1391730708852,13380.151129267806,7330.604480109858,7534.036759765649,20879.432493666984,5648.474072806594,11275.052090718746,8095.022148892301,7610.087230847431,21915.68230681086,11879.789452519273,5153.117798869198,5832.9359106873535,5026.452001919469,1224.8200919092149,5992.43,4141.702437284636,14930.113822033862,10021.289498758282,12067.407100880948,6923.153530794617,2372.104671254084,1775.3333333333333,966.9210578461631,1126.3333333333335,16432.666666666668,21028.408870732197,23267.006799999992,6969.0,2939.8986509347283,19047.43468239861,2752.401177532351,4052.433333333333
149,10012.894175376345,11831.33333333333,8535.461846950073,9692.999999999998,11340.630013592896,7749.233481936262,13608.03153505187,13281.023979947793,9022.434246331068,12227.970929440044,5967.421276489484,2921.266317161056,2231.0336828389445,1341.5333333333333,13746.02060790712,12575.09008650262,6435.222031229229,708.0006076943629,13537.910949033627,7644.099266223105,7856.6166577303875,21773.413425554318,5890.321073048613,11757.808582218038,8439.878958274088,7935.923331825771,23967.673685291822,12992.108256628,5635.610342224337,6379.080631732281,5497.084676179477,1339.501452662783,6084.096666666667,4362.027621947968,15767.421629974526,10587.977202109227,12749.240089704444,7314.646658979179,2500.7123107950542,1797.0,975.7872371571019,1124.6666666666667,17009.333333333332,21087.97238429971,23810.2041,7030.0,3027.2104585994616,19613.122874733872,2813.4391579569906,4118.433333333333
150,8570.535075263146,11177.666666666664,7957.079890814949,8944.666666666666,10584.580751146013,7232.6129545471995,12700.820719330148,12395.613877286514,8420.906962523195,11412.76503776171,5569.589370379152,2522.299305953958,1926.3340273793754,1199.3,14693.110788944578,13441.504060866755,6878.603848587139,756.7813016015269,12968.118774218208,7444.619117467679,7651.203294133268,21204.14165329175,5736.317038361315,11450.39750253553,8216.614283102963,7728.436473823703,23790.40978250789,12896.019172422277,5593.929606039864,6331.901220672116,5456.428469973226,1329.5945564657832,5692.0199999999995,4408.8738585855135,14617.638507710633,9798.69362978278,11798.938026771773,6769.374381272094,2334.6254668414686,1582.0,974.1364944494909,982.0,15532.333333333334,19949.901225781792,22381.63266666666,7496.666666666667,2798.613081615073,18132.053585051595,2569.4649247368557,3885.786666666667
151,7457.680424744773,10623.666666666664,7229.472693224318,7465.333333333332,9117.336858990519,6230.021786187971,10940.221781693297,10677.32298050278,7254.829173376802,9830.717511462797,4797.527993775437,2057.1653830350624,1571.101283631604,998.4333333333334,12607.650250072014,11533.689799837388,5902.292086236652,649.3678638539465,12039.159114225526,7184.014016225386,7383.4873788145005,20462.207872024625,5535.603071231326,11049.747626913282,7925.976284303038,7458.0181663975845,18595.577625827344,10080.067042866065,4372.448947853409,4949.278374963201,4264.972318709904,1039.2666209480728,5013.983333333334,3668.942402165338,11077.822690101753,7351.679780758431,8854.438401318368,5078.86812747358,1839.4410439605242,1274.0,917.5359279303533,771.3333333333334,13034.0,18220.834219107808,18568.707499999997,6288.333333333333,2460.5973851733493,15942.069281493319,2166.3195752552283,3372.4033333333336
