t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t3889	6.46E-17	6.46E-17	6.46E-17	6.46E-17	6.46E-17	6.46E-17	6.46E-17	6.46E-17	0.00154337	0.038107585	0.096366845
t3890	0.1363975	0.14675507	0.1215536	0.06816018	0.010648268	6.48E-17	6.48E-17	6.49E-17	6.49E-17	6.49E-17	6.50E-17
t3891	6.49E-17	6.50E-17	6.51E-17	6.52E-17	6.53E-17	6.54E-17	6.55E-17	6.55E-17	6.55E-17	6.55E-17	0.001399842
t3892	0.032519504	0.07545942	0.09455781	0.09384741	0.075484835	0.04074652	0.005590646	6.41E-17	6.40E-17	6.39E-17	6.38E-17
t3893	6.37E-17	6.36E-17	6.35E-17	6.34E-17	6.34E-17	6.33E-17	6.32E-17	6.31E-17	6.30E-17	6.30E-17	6.30E-17
t3894	6.29E-17	0.00045745	0.018186653	0.05367149	0.08717518	0.100428976	0.09027538	0.05153416	0.008225381	6.32E-17	6.32E-17
t3895	6.33E-17	6.33E-17	6.34E-17	6.35E-17	6.36E-17	6.38E-17	6.39E-17	6.40E-17	6.41E-17	6.42E-17	6.42E-17
t3896	6.44E-17	6.44E-17	6.45E-17	0.000709683	0.03278213	0.09133029	0.12911129	0.13644934	0.11408411	0.06351823	0.009830505
t3897	6.49E-17	6.50E-17	6.50E-17	6.50E-17	6.51E-17	6.51E-17	6.51E-17	6.50E-17	6.49E-17	6.48E-17	6.47E-17
t3898	6.46E-17	6.46E-17	6.46E-17	6.46E-17	6.46E-17	0.000710203	0.029242229	0.08167565	0.12562783	0.13740455	0.117939964
t3899	0.06535995	0.00983465	6.51E-17	6.51E-17	6.51E-17	6.52E-17	6.52E-17	6.52E-17	6.51E-17	6.50E-17	6.50E-17
t3900	6.50E-17	6.51E-17	6.50E-17	6.51E-17	6.51E-17	6.51E-17	6.51E-17	0.000746804	0.026065614	0.0704677	0.10795392
t3901	0.124710284	0.105314285	0.06007477	0.008642867	6.52E-17	6.52E-17	6.53E-17	6.53E-17	6.53E-17	6.52E-17	6.51E-17
t3902	6.51E-17	6.51E-17	6.51E-17	6.51E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17	0.000653438	0.029731182
t3903	0.08046857	0.10700449	0.10899325	0.08586458	0.04985199	0.007728819	6.52E-17	6.53E-17	6.54E-17	6.54E-17	6.54E-17
t3904	6.52E-17	6.50E-17	6.48E-17	6.46E-17	6.44E-17	6.43E-17	6.42E-17	6.40E-17	6.39E-17	6.39E-17	6.38E-17
t3905	0.000205508	0.007645689	0.023226777	0.040732205	0.049780514	0.050484072	0.031002127	0.005462563	6.45E-17	6.46E-17	6.47E-17
t3906	6.48E-17	6.49E-17	6.49E-17	6.49E-17	6.50E-17	6.51E-17	6.52E-17	6.53E-17	6.53E-17	6.53E-17	6.54E-17
t3907	6.54E-17	6.54E-17	0.000617802	0.03046328	0.08312688	0.11778093	0.12362174	0.096399575	0.05331477	0.007601671	6.51E-17
t3908	6.52E-17	6.52E-17	6.52E-17	6.52E-17	6.52E-17	6.51E-17	6.51E-17	6.50E-17	6.50E-17	6.50E-17	6.50E-17
t3909	6.50E-17	6.50E-17	6.50E-17	6.50E-17	0.000418496	0.020183075	0.059842203	0.09043134	0.09628353	0.07586701	0.043533735
t3910	0.006592025	6.51E-17	6.51E-17	6.51E-17	6.51E-17	6.51E-17	6.52E-17	6.52E-17	6.53E-17	6.53E-17	6.53E-17
t3911	6.53E-17	6.53E-17	6.54E-17	6.54E-17	6.53E-17	6.53E-17	0.000425838	0.022104908	0.063422084	0.09620185	0.107550286
t3912	0.09164886	0.051661056	0.008098324	6.56E-17	6.57E-17	6.58E-17	6.58E-17	6.58E-17	6.59E-17	6.60E-17	6.60E-17
t3913	6.60E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	0.000339145	0.022976952	0.07075393
t3914	0.10374333	0.111188166	0.091664195	0.05507363	0.008638795	6.57E-17	6.57E-17	6.57E-17	6.57E-17	6.56E-17	6.56E-17
t3915	6.58E-17	6.58E-17	6.58E-17	6.58E-17	6.59E-17	6.60E-17	6.61E-17	6.62E-17	6.64E-17	6.66E-17	0.00034949
t3916	0.026023727	0.07436981	0.105220765	0.11298653	0.09210286	0.053790275	0.00879912	6.64E-17	6.66E-17	6.66E-17	6.65E-17
t3917	6.66E-17	6.66E-17	6.65E-17	6.64E-17	6.65E-17	6.65E-17	6.65E-17	6.65E-17	6.66E-17	6.65E-17	6.64E-17
t3918	6.64E-17	0.000307316	0.020623505	0.0649807	0.09820417	0.10674937	0.09139405	0.051525604	0.007914762	6.58E-17	6.58E-17
t3919	6.57E-17	6.57E-17	6.56E-17	6.55E-17	6.53E-17	6.52E-17	6.51E-17	6.51E-17	6.51E-17	6.51E-17	6.51E-17
t3920	6.51E-17	6.51E-17	6.52E-17	0.000109438	0.013829707	0.0455516	0.06955423	0.08367446	0.0700113	0.04073167	0.006344754
t3921	6.53E-17	6.53E-17	6.53E-17	6.53E-17	6.52E-17	6.52E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17
t3922	6.54E-17	6.55E-17	6.56E-17	6.57E-17	6.58E-17	0.000270762	0.020319417	0.05820143	0.08876828	0.09632606	0.082683675
t3923	0.045383725	0.007910317	6.60E-17	6.61E-17	6.61E-17	6.61E-17	6.61E-17	6.62E-17	6.62E-17	6.62E-17	6.63E-17
t3924	6.63E-17	6.63E-17	6.63E-17	6.64E-17	6.64E-17	6.64E-17	6.64E-17	0.000202172	0.016602708	0.053486016	0.07339897
t3925	0.08501995	0.06800072	0.040391814	0.007817286	6.61E-17	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.63E-17	6.62E-17
t3926	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.63E-17	6.62E-17	6.63E-17	6.62E-17	0.000277437	0.021938263
t3927	0.06637967	0.10247249	0.117922574	0.10042558	0.061368663	0.01050787	6.58E-17	6.59E-17	6.59E-17	6.58E-17	6.58E-17
t3928	6.58E-17	6.59E-17	6.59E-17	6.31E-17	6.32E-17	6.33E-17	6.34E-17	6.34E-17	6.35E-17	6.35E-17	6.35E-17
t3929	0.005510282	0.08730044	0.20788027	0.31490788	0.39196542	0.41307545	0.38083363	0.29490083	0.17340882	0.047864407	0.000410508
t3930	6.23E-17	6.26E-17	6.28E-17	6.29E-17	6.29E-17	6.30E-17	6.30E-17	6.31E-17	6.32E-17	6.33E-17	6.33E-17
t3931	6.33E-17	6.33E-17	0.005001739	0.07429466	0.17674886	0.26724592	0.3317387	0.35333422	0.32675096	0.2545108	0.1545549
t3932	0.04519063	0.000467135	6.24E-17	6.27E-17	6.29E-17	6.30E-17	6.31E-17	6.32E-17	6.32E-17	6.33E-17	6.35E-17
t3933	6.35E-17	6.35E-17	6.36E-17	6.36E-17	0.005033407	0.08309715	0.20768513	0.3151667	0.38590246	0.40739256	0.3709464
t3934	0.2931934	0.17670235	0.05130864	0.000542721	6.26E-17	6.29E-17	6.32E-17	6.33E-17	6.34E-17	6.34E-17	6.35E-17
t3935	6.35E-17	6.36E-17	6.36E-17	6.37E-17	6.37E-17	6.37E-17	0.004564225	0.08173399	0.20387372	0.31363612	0.38286135
t3936	0.4083952	0.3738184	0.29863408	0.18254533	0.05384971	0.00063464	6.26E-17	6.30E-17	6.33E-17	6.35E-17	6.35E-17
t3937	6.36E-17	6.36E-17	6.37E-17	6.38E-17	6.38E-17	6.39E-17	6.39E-17	6.39E-17	0.005661622	0.09353291	0.2295136
t3938	0.34877563	0.42314908	0.4471218	0.40479383	0.31806114	0.1909572	0.05664897	0.000738797	6.27E-17	6.30E-17	6.33E-17
t3939	6.35E-17	6.35E-17	6.35E-17	6.36E-17	6.38E-17	6.39E-17	6.39E-17	6.39E-17	6.39E-17	6.40E-17	0.005863417
t3940	0.09337514	0.22059853	0.33455127	0.41541773	0.4397342	0.40755704	0.32322112	0.198185	0.061319537	0.00089512	6.25E-17
t3941	6.29E-17	6.32E-17	6.34E-17	6.35E-17	6.35E-17	6.35E-17	6.37E-17	6.38E-17	6.38E-17	6.39E-17	6.39E-17
t3942	6.39E-17	0.005930118	0.097532675	0.23547713	0.358776	0.4357158	0.45855334	0.4213543	0.33618596	0.20667683	0.06507502
t3943	0.001044515	6.26E-17	6.30E-17	6.33E-17	6.35E-17	6.35E-17	6.36E-17	6.37E-17	6.38E-17	6.39E-17	6.40E-17
t3944	6.40E-17	6.41E-17	6.41E-17	0.005979118	0.09636455	0.22876589	0.34571356	0.41749325	0.44025147	0.40074342	0.3184778
t3945	0.19684914	0.063684285	0.001192817	6.30E-17	6.33E-17	6.35E-17	6.37E-17	6.38E-17	6.38E-17	6.38E-17	6.40E-17
t3946	6.41E-17	6.41E-17	6.42E-17	6.42E-17	6.42E-17	0.006025817	0.09960379	0.23536067	0.3584947	0.43661067	0.45984465
t3947	0.42436582	0.33934346	0.21326661	0.06984267	0.001362315	6.29E-17	6.33E-17	6.34E-17	6.36E-17	6.36E-17	6.37E-17
t3948	6.37E-17	6.39E-17	6.40E-17	6.41E-17	6.41E-17	6.41E-17	6.41E-17	0.005642639	0.09434866	0.22493091	0.34182623
t3949	0.41350597	0.43636888	0.4019453	0.31254452	0.19364338	0.0639684	0.001488361	6.29E-17	6.32E-17	6.36E-17	6.38E-17
t3950	6.39E-17	6.39E-17	6.39E-17	6.40E-17	6.41E-17	6.41E-17	6.42E-17	6.42E-17	6.42E-17	0.005976625	0.09321637
t3951	0.22420172	0.33868062	0.4110556	0.4313173	0.39571515	0.3163324	0.194235	0.06524355	0.001675536	6.29E-17	6.32E-17
t3952	6.35E-17	6.37E-17	6.37E-17	6.37E-17	6.38E-17	6.39E-17	6.39E-17	6.39E-17	6.39E-17	6.39E-17	6.39E-17
t3953	0.006252467	0.08850974	0.20319012	0.2928844	0.35402843	0.36820635	0.3279356	0.25666332	0.15891066	0.05450957	0.001739915
t3954	6.25E-17	6.28E-17	6.30E-17	6.32E-17	6.32E-17	6.33E-17	6.33E-17	6.34E-17	6.34E-17	6.34E-17	6.34E-17
t3955	6.34E-17	6.34E-17	0.00576256	0.07893572	0.18574473	0.28057253	0.35106072	0.36854517	0.3324122	0.25471336	0.15931098
t3956	0.05538666	0.001888288	6.21E-17	6.24E-17	6.28E-17	6.30E-17	6.31E-17	6.31E-17	6.31E-17	6.33E-17	6.33E-17
t3957	6.33E-17	6.33E-17	6.33E-17	6.34E-17	0.006292445	0.08933736	0.21169451	0.3239656	0.40407264	0.4336613	0.4023403
t3958	0.31716156	0.19895282	0.0712075	0.002436048	6.22E-17	6.25E-17	6.28E-17	6.30E-17	6.30E-17	6.30E-17	6.30E-17
t3959	6.32E-17	6.33E-17	6.33E-17	6.34E-17	6.34E-17	6.34E-17	0.00644639	0.08897822	0.20874485	0.31281018	0.38603276
t3960	0.405761	0.36516973	0.28336686	0.17532568	0.06054955	0.002099673	6.22E-17	6.24E-17	6.27E-17	6.29E-17	6.30E-17
t3961	6.31E-17	6.31E-17	6.32E-17	6.34E-17	6.34E-17	6.34E-17	6.35E-17	6.35E-17	0.005736863	0.08484664	0.2126869
t3962	0.32696164	0.4048618	0.44054645	0.41119155	0.33428293	0.21569042	0.07853025	0.002998117	6.22E-17	6.25E-17	6.29E-17
t3963	6.30E-17	6.31E-17	6.32E-17	6.32E-17	6.34E-17	6.36E-17	6.36E-17	6.37E-17	6.37E-17	6.37E-17	0.006700759
t3964	0.09804021	0.23330995	0.35472998	0.43669125	0.46277338	0.4299726	0.34582654	0.22472039	0.08432768	0.003505623	6.23E-17
t3965	6.27E-17	6.31E-17	6.33E-17	6.33E-17	6.34E-17	6.34E-17	6.34E-17	6.36E-17	6.36E-17	6.36E-17	6.36E-17
t3966	6.36E-17	0.0071863	0.09613104	0.22204506	0.33406296	0.40843406	0.40900475	0.37147164	0.2874029	0.18553512	0.07192646
t3967	0.003633908	6.20E-17	6.22E-17	6.24E-17	6.26E-17	6.27E-17	6.28E-17	6.28E-17	6.30E-17	6.31E-17	6.32E-17
t3968	6.32E-17	6.32E-17	6.32E-17	0.006949501	0.09190503	0.21262816	0.318373	0.38438877	0.39901444	0.36841887	0.29924253
t3969	0.19620016	0.077085316	0.004242363	6.18E-17	6.19E-17	6.21E-17	6.23E-17	6.23E-17	6.23E-17	6.24E-17	6.25E-17
t3970	6.26E-17	6.26E-17	6.27E-17	6.27E-17	6.27E-17	0.006984704	0.09018854	0.21392785	0.31833413	0.391345	0.41716427
t3971	0.39676338	0.33156756	0.22377138	0.09063747	0.005034283	6.15E-17	6.19E-17	6.24E-17	6.26E-17	6.27E-17	6.27E-17
t3972	6.27E-17	6.30E-17	6.31E-17	6.31E-17	6.32E-17	6.32E-17	6.32E-17	0.008811787	0.10676819	0.24283841	0.35922483
t3973	0.43905094	0.4634011	0.43877652	0.35780528	0.23690115	0.09652053	0.005696208	6.19E-17	6.22E-17	6.26E-17	6.28E-17
t3974	6.29E-17	6.30E-17	6.31E-17	6.33E-17	6.34E-17	6.34E-17	6.35E-17	6.35E-17	6.35E-17	0.008972531	0.10407318
t3975	0.23257162	0.35406923	0.43834555	0.46310142	0.4395057	0.3624477	0.24163578	0.09902639	0.006355266	6.20E-17	6.24E-17
t3976	6.28E-17	6.30E-17	6.31E-17	6.32E-17	6.32E-17	6.35E-17	6.37E-17	6.37E-17	6.37E-17	6.38E-17	6.38E-17
t3977	0.009606992	0.1088904	0.23988287	0.359687	0.43748918	0.45381948	0.4202584	0.33144835	0.21380982	0.0858013	0.005621
t3978	6.22E-17	6.25E-17	6.27E-17	6.29E-17	6.30E-17	6.30E-17	6.31E-17	6.33E-17	6.32E-17	6.32E-17	6.33E-17
t3979	6.34E-17	6.34E-17	0.008187498	0.09516741	0.22695768	0.35614473	0.43319002	0.46324748	0.43451202	0.3575298	0.23994164
t3980	0.10202201	0.007442315	6.29E-17	6.31E-17	6.34E-17	6.36E-17	6.37E-17	6.37E-17	6.37E-17	6.38E-17	6.40E-17
t3981	6.40E-17	6.41E-17	6.41E-17	6.42E-17	0.01150335	0.12317261	0.27625674	0.3928184	0.46479967	0.47169328	0.43691254
t3982	0.35709375	0.23971286	0.106095746	0.008696108	6.35E-17	6.37E-17	6.39E-17	6.41E-17	6.42E-17	6.42E-17	6.42E-17
t3983	6.43E-17	6.44E-17	6.44E-17	6.44E-17	6.44E-17	6.45E-17	0.011278927	0.11850905	0.26345947	0.38809428	0.47306055
t3984	0.49747166	0.46113545	0.36922288	0.2419575	0.10475797	0.008920861	6.41E-17	6.43E-17	6.45E-17	6.47E-17	6.48E-17
t3985	6.48E-17	6.49E-17	6.50E-17	6.51E-17	6.51E-17	6.51E-17	6.52E-17	6.52E-17	0.012937154	0.12741639	0.27773085
t3986	0.40276995	0.48768246	0.51316	0.48341584	0.39265844	0.2635374	0.11646843	0.010632764	6.42E-17	6.44E-17	6.47E-17
t3987	6.49E-17	6.50E-17	6.50E-17	6.51E-17	6.52E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17	0.013695273
t3988	0.1292564	0.27345222	0.39232153	0.46801102	0.481716	0.43798402	0.34872562	0.23283954	0.10316811	0.010577554	6.33E-17
t3989	6.35E-17	6.36E-17	6.37E-17	6.37E-17	6.37E-17	6.37E-17	6.38E-17	6.39E-17	6.39E-17	6.40E-17	6.40E-17
t3990	6.40E-17	0.011801276	0.111571476	0.23833032	0.3620009	0.42878908	0.46228278	0.4324172	0.35018682	0.23642047	0.11114904
t3991	0.011790737	6.29E-17	6.31E-17	6.34E-17	6.36E-17	6.36E-17	6.37E-17	6.38E-17	6.39E-17	6.41E-17	6.42E-17
t3992	6.43E-17	6.43E-17	6.43E-17	0.014028448	0.12694888	0.27579603	0.40305626	0.48428535	0.5193759	0.48886546	0.40834445
t3993	0.27940616	0.12575437	0.013076062	6.32E-17	6.35E-17	6.38E-17	6.41E-17	6.41E-17	0	0	0
t3994	0	0	0	0	1.13E-05	0.01425564	0.12596855	0.2664437	0.38582602	0.46187824	0.48922396
t3995	0.4547997	0.37571222	0.2561947	0.11772744	0.012849354	0	0	0	0	0	0
t3996	0	0	0	0	0	0	3.90E-05	0.013752711	0.11590997	0.2412681	0.35037786
t3997	0.41412625	0.42626485	0.39296937	0.3171854	0.21634	0.10209292	0.012343603	0	0	0	0
t3998	0	0	0	0	0	0	0	0	3.92E-05	0.009698785	0.09320922
t3999	0.20420703	0.33848566	0.42832848	0.46386564	0.45634013	0.39118436	0.27923316	0.13392274	0.01641341	0	0
t4000	0	0	0	0	0	0	0	0	0	0	4.17E-05
t4001	0.018138476	0.1461894	0.30732784	0.44261962	0.52665627	0.5581564	0.5310488	0.44388834	0.31444824	0.14926736	0.018816864
t4002	0	0	0	0	0	0	0	0	0	0	0
t4003	0	9.85E-05	0.019681152	0.14788271	0.3018871	0.43064302	0.50372916	0.5247323	0.4885917	0.40231106	0.28082848
t4004	0.14001603	0.019096717	0	0	0	0	0	0	0	0	0
t4005	0	0	0	8.84E-05	0.018244367	0.116984494	0.21583308	0.2804233	0.3144674	0.3201936	0.2977357
t4006	0.2560364	0.18588062	0.09366831	0.013750761	0	0	0	0	0	0	0
t4007	0	0	0	0	0	0.000192149	0.017990882	0.11993896	0.2421891	0.34106517	0.40276194
t4008	0.40723884	0.37486017	0.29287606	0.19930358	0.09351931	0.014584697	0	0	0	0	0
t4009	0	0	0	0	0	0	0	0.00018934	0.018459054	0.11801592	0.23796828
t4010	0.3344449	0.3944966	0.42934555	0.4121403	0.35501924	0.2590136	0.13304645	0.01982192	0	0	0
t4011	0	0	0	0	0	0	0	0	0	0.000169099	0.02506374
t4012	0.16077559	0.31582606	0.43548888	0.49698746	0.5133802	0.47905228	0.39482194	0.2732551	0.13909069	0.022753451	0
t4013	0	0	0	0	0	0	0	0	0	0	0
t4014	0.000261852	0.025966939	0.1579272	0.30807635	0.43656978	0.52269673	0.5513069	0.53057986	0.44668916	0.320606	0.16286719
t4015	0.026674217	0	0	0	0	0	0	0	0	0	0
t4016	0	0	0.000380275	0.02695889	0.1623777	0.31014395	0.44380262	0.5274615	0.55829626	0.5340826	0.45355633
t4017	0.32308662	0.16562262	0.028298296	0	0	0	0	0	0	0	0
t4018	0	0	0	0	0.000467525	0.03120884	0.1772293	0.3441905	0.47858784	0.56972885	0.5985033
t4019	0.5656295	0.4855355	0.352084	0.18230039	0.03224797	0	0	0	0	0	0
t4020	0	0	0	0	0	0	0.000545274	0.03359325	0.18311702	0.3503879	0.4839329
t4021	0.57787454	0.6083484	0.5797154	0.48775858	0.35482925	0.18811351	0.03467568	1.94E-05	0	0	0
t4022	0	0	0	0	0	0	0	0	0.000671954	0.034448534	0.17990573
t4023	0.3394559	0.47310793	0.55118257	0.5645653	0.5181163	0.43543822	0.3077085	0.16117361	0.031106727	3.24E-05	0
t4024	0	0	0	0	0	0	0	0	0	0	0.000325325
t4025	0.027836334	0.14477609	0.27113247	0.37820452	0.4576519	0.4715547	0.46474782	0.3763327	0.2837634	0.1459583	0.03048463
t4026	3.33E-05	0	0	0	0	0	0	0	0	0	0
t4027	0	0.000384827	0.034589425	0.17117564	0.30676493	0.43384898	0.49517223	0.5162188	0.46968362	0.40156075	0.29666305
t4028	0.16341713	0.034104347	3.43E-05	0	0	0	0	0	0	0	0
t4029	0	0	0	0.000409114	0.034024537	0.16482387	0.3090117	0.41904384	0.4994617	0.5243478	0.48731115
t4030	0.40640154	0.28954437	0.15907042	0.035142895	5.53E-05	0	0	0	0	0	0
t4031	0	0	0	0	0	0.000455188	0.036696214	0.16887806	0.31100804	0.43462232	0.5068268
t4032	0.53443617	0.4791205	0.39777544	0.29077715	0.15466923	0.035419933	8.02E-05	0	0	0	0
t4033	0	0	0	0	0	0	0	0.000418707	0.043205086	0.19752546	0.35982913
t4034	0.49422884	0.58258647	0.5965963	0.5549827	0.4638395	0.33450684	0.17822656	0.04027689	9.60E-05	0	0
t4035	0	0	0	0	0	0	0	0	0	0.000509039	0.043516837
t4036	0.1808222	0.32292253	0.44305333	0.52250683	0.53632087	0.4985015	0.42024058	0.3087719	0.17061977	0.041891504	1.32E-04
t4037	0	0	0	0	0	0	0	0	0	0	0
t4038	0.000630467	0.05160968	0.21738075	0.38257957	0.5178376	0.60380054	0.6330742	0.60133	0.5142705	0.38120934	0.21404433
t4039	0.050913926	0.000194693	0	0	0	0	0	0	0	0	0
t4040	0	0	0.000676622	0.052679118	0.21727867	0.38136664	0.5183032	0.60373664	0.62843645	0.59087765	0.5011477
t4041	0.36540073	0.20725486	0.05088332	0.000237091	0	0	0	0	0	0	0
t4042	0	0	0	0	0.000986065	0.05765784	0.22372241	0.39151824	0.5298678	0.6196414	0.6473402
t4043	0.6100747	0.51225144	0.37722278	0.21413346	0.05363471	0.00030326	0	0	0	0	0
t4044	0	0	0	0	0	0	0.001132455	0.06262378	0.23586208	0.40704617	0.5461884
t4045	0.6328414	0.66072464	0.6255682	0.5348528	0.3969822	0.22647099	0.05846661	0.000402835	0	0	0
t4046	0	0	0	0	0	0	0	0	0.001174997	0.06371899	0.23241594
t4047	0.39751548	0.5300959	0.6103347	0.6396997	0.6081155	0.5211785	0.38679954	0.22029886	0.057836108	0.00047926	0
t4048	0	0	0	0	0	0	0	0	0	0	0.001284599
t4049	0.062360507	0.2244134	0.38533	0.5147228	0.599898	0.6231153	0.5803867	0.480261	0.35238507	0.1989623	0.05331375
t4050	0.000588663	0	0	0	0	0	0	0	0	0	0
t4051	0	0.001368211	0.06116983	0.21339974	0.37259406	0.5036021	0.5915263	0.618529	0.5871589	0.5036522	0.36909488
t4052	0.21678467	0.060835663	0.000734324	0	0	0	0	0	0	0	0
t4053	0	0	0	0.001740217	0.06935886	0.23290935	0.39805374	0.5336426	0.61953926	0.65010154	0.61725026
t4054	0.52764904	0.3890238	0.22619522	0.064604335	0.000887994	0	0	0	0	0	0
t4055	0	0	0	0	0	0.001749386	0.070817016	0.24005362	0.40413973	0.53607893	0.62264407
t4056	0.6483871	0.607502	0.5171739	0.38939643	0.22490202	0.0648098	0.001030264	0	0	0	0
t4057	0	0	0	0	0	0	0	0.002167992	0.07716905	0.24463236	0.4073449
t4058	0.53985715	0.6229447	0.64280915	0.6092078	0.5160454	0.37481818	0.22137836	0.06594996	0.001170682	0	0
t4059	0	0	0	0	0	0	0	0	0	0.002505834	0.083460025
t4060	0.25498754	0.415306	0.5509736	0.6366444	0.66388875	0.6290617	0.541814	0.40631324	0.24142684	0.07417581	0.001513064
t4061	0	0	0	0	0	0	0	0	0	0	0
t4062	0.002824081	0.08291537	0.25017533	0.4101723	0.54321814	0.62312603	0.6474261	0.6054695	0.51700467	0.38717106	0.22697964
t4063	0.07065146	0.00168734	0	0	0	0	0	0	0	0	0
t4064	0	0	0.003423821	0.08851791	0.25185636	0.4033217	0.5357643	0.61905104	0.6466911	0.61213076	0.5293133
t4065	0.3953224	0.23608439	0.07600504	0.001928832	0	0	0	0	0	0	0
t4066	0	0	0	0	0.003953892	0.09573405	0.26993236	0.42914137	0.5622188	0.6474954	0.67096466
t4067	0.6323974	0.54007894	0.4015861	0.24385732	0.07893453	0.002200349	0	0	0	0	0
t4068	0	0	0	0	0	0	0.004306425	0.09954692	0.2760398	0.43415204	0.56242484
t4069	0.6456861	0.67312354	0.6344198	0.54701704	0.4116122	0.24977642	0.08400395	0.002510758	0	0	0
t4070	0	0	0	0	0	0	0	0	0.004984111	0.10493818	0.28297737
t4071	0.44463164	0.5757717	0.6533113	0.676095	0.640056	0.54699695	0.41415018	0.25479972	0.08618892	0.002748528	0
t4072	0	0	0	0	0	0	0	0	0	0	0.005531234
t4073	0.104794964	0.2820051	0.44581416	0.5800453	0.66573864	0.6910834	0.64263225	0.5457196	0.40885246	0.25171176	0.087530695
t4074	0.002995166	0	0	0	0	0	0	0	0	0	0
t4075	0	0.006888608	0.11698961	0.296721	0.45960426	0.59087867	0.6752579	0.6993813	0.66403633	0.57743824	0.43984348
t4076	0.2713654	0.094861895	0.00344384	0	0	0	0	0	0	0	0
t4077	0	0	0	0.00800027	0.12368571	0.30924612	0.4726691	0.6084879	0.6937142	0.72223544	0.6848037
t4078	0.5937951	0.45423046	0.28073052	0.09925599	0.003838037	0	0	0	0	0	0
t4079	0	0	0	0	0	0.008946011	0.12301227	0.30484444	0.47149307	0.60705304	0.68971777
t4080	0.7132142	0.67658126	0.58551925	0.44768116	0.2765915	0.098366424	0.004061693	0	0	0	0
t4081	0	0	0	0	0	0	0	0.009945753	0.1284518	0.31200463	0.4700417
t4082	0.6060422	0.6905732	0.71521336	0.6767439	0.5846961	0.4487275	0.27870318	0.10099792	0.004563405	0	0
t4083	0	0	0	0	0	0	0	0	0	0.011247595	0.13432088
t4084	0.32101303	0.48569998	0.6204488	0.70496273	0.7321627	0.6905225	0.5982534	0.45860642	0.28642803	0.10586514	0.005008408
t4085	0	0	0	0	0	0	0	0	0	0	0
t4086	0.012412628	0.13221398	0.30758035	0.46670336	0.59737366	0.6869594	0.7129566	0.6766281	0.5897923	0.45140553	0.28363892
t4087	0.1062956	0.00544177	0	0	0	0	0	0	0	0	0
t4088	0	0	0.012722908	0.1285276	0.29863352	0.44985747	0.5777501	0.666687	0.6887673	0.65885836	0.5743082
t4089	0.4423918	0.2772286	0.105698615	0.005890785	0	0	0	0	0	0	0
t4090	0	0	0	1.42E-05	0.014796438	0.14202729	0.32571736	0.4873232	0.6233593	0.70621395	0.7327263
t4091	0.6937355	0.60476094	0.46623328	0.29463553	0.11429296	0.006691426	0	0	0	0	0
t4092	0	0	0	0	0	4.97E-05	0.017566552	0.15427406	0.34255594	0.5039988	0.6360568
t4093	0.71727633	0.74100304	0.6999583	0.60816807	0.46912718	0.29704893	0.116562106	0.007336524	0	0	0
t4094	0	0	0	0	0	0	0	6.26E-05	0.01942905	0.15986079	0.34857038
t4095	0.50790733	0.63919044	0.71892387	0.74060637	0.69804555	0.60658884	0.46603927	0.29742515	0.119207755	0.007972426	0
t4096	0	0	0	0	0	0	0	0	0	1.12E-04	0.020646427
t4097	0.15755808	0.33669537	0.49353704	0.61765444	0.6983452	0.7162183	0.68434066	0.59876883	0.46097177	0.29299253	0.116381966
t4098	0.008152732	0	0	0	0	0	0	0	0	0	0
t4099	1.68E-04	0.021924252	0.16478609	0.3501163	0.5105245	0.6431584	0.72621924	0.7492085	0.7095056	0.6178133	0.47279927
t4100	0.30279708	0.122994415	0.009160472	0	0	0	0	0	0	0	0
t4101	0	0	0.000291932	0.024641482	0.16827027	0.3566209	0.5197347	0.6488079	0.72390026	0.73731863	0.6878365
t4102	0.59173757	0.44624475	0.27115893	0.10796803	0.008153261	0	0	0	0	0	0
t4103	0	0	0	0	0.000315592	0.024581667	0.1560257	0.33142912	0.48470214	0.6115276	0.699633
t4104	0.71390504	0.66805166	0.5701108	0.42820573	0.2720624	0.11267537	0.009792582	0	0	0	0
t4105	0	0	0	0	0	0	0.000430185	0.029384175	0.18180919	0.375323	0.5390207
t4106	0.66954666	0.7478678	0.7660161	0.7223569	0.62842476	0.48648226	0.31410214	0.13115612	0.011142286	0	0
t4107	0	0	0	0	0	0	0	0	0.000624857	0.032660883	0.18433446
t4108	0.3680092	0.52348155	0.6448848	0.7193814	0.7421924	0.6948623	0.5981937	0.46433827	0.3027296	0.12636387	0.010847717
t4109	0	0	0	0	0	0	0	0	0	0	0.000389649
t4110	0.024723658	0.14602122	0.3049466	0.43781814	0.5300601	0.6014187	0.603351	0.5778309	0.49888968	0.38907143	0.25181666
t4111	0.11132477	0.011759042	0	0	0	0	0	0	0	0	0
t4112	0	0.000502343	0.035024095	0.18849769	0.3715694	0.53146803	0.6653603	0.73622805	0.7580747	0.71942806	0.61784595
