t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t1139	0.19350471	0.204382875	0.20747268	0.192502015	0.194983055	0.17866242	0.156768082	0.127893804	0.106389367	0.092775633	0.090725609
t1140	0.093524868	0.08095098	0.065986904	0.044341489	0.020693901	0.020045273	0.0261771	0.043218749	0.064982083	0.08923079	0.12652026
t1141	0.161959135	0.201086165	0.22982326	0.2463366	0.218540265	0.20241613	0.202686355	0.20851723	0.188292815	0.16199353	0.17746481
t1142	0.159665135	0.138608818	0.12092073	0.106281475	0.107435155	0.096671704	0.076411993	0.06619878	0.077110528	0.101307775	0.146291825
t1143	0.210990095	0.23598175	0.30260394	0.3836195	0.40898117	0.398478345	0.356499095	0.298068155	0.22424513	0.194781025	0.17812042
t1144	0.163833885	0.17987483	0.16440503	0.13535413	0.103168588	0.077214768	0.053319818	0.029445671	0.011327742	0.009750936	0.010845727
t1145	0.019001622	0.032242482	0.044222317	0.060274997	0.080781258	0.099212513	0.107227193	0.11810406	0.149378125	0.181965665	0.216485775
t1146	0.29231793	0.362469795	0.420500605	0.419017815	0.40805927	0.39507231	0.42509247	0.4548406	0.4247232	0.379716355	0.30121468
t1147	0.247785635	0.19458854	0.151542413	0.128890443	0.112639015	0.157211488	0.244013905	0.3160693	0.355558045	0.345972315	0.347388095
t1148	0.333550215	0.265362025	0.273060215	0.32627757	0.34539525	0.33702041	0.260182615	0.24530832	0.25768346	0.24353646	0.181340932
t1149	0.114302091	0.117438382	0.148472825	0.136368808	0.124371715	0.140241555	0.159958413	0.201778975	0.174859468	0.17185668	0.196946434
t1150	0.162945148	0.138783479	0.164715045	0.180903292	0.147391718	0.104570965	0.090685165	0.140580983	0.14052695	0.123585935	0.10266094
t1151	0.094121795	0.08235706	0.065504185	0.065658118	0.067002003	0.075355875	0.096226533	0.114203635	0.183301115	0.20554314	0.224470425
t1152	0.233993575	0.235421085	0.210036955	0.178108325	0.160651155	0.12751167	0.113258602	0.10154035	0.093933615	0.098252312	0.089786456
t1153	0.080586848	0.075927175	0.067276318	0.054474984	0.045297469	0.036854321	0.036262558	0.039707113	0.050759537	0.062925479	0.064744185
t1154	0.068506407	0.07518884	0.078276883	0.075728335	0.06971534	0.056434508	0.037748346	0.035507944	0.06552679	0.128003618	0.187861375
t1155	0.23542379	0.247955575	0.276123315	0.263982805	0.22628979	0.189835695	0.20890326	0.26504558	0.29498393	0.31392479	0.298954395
t1156	0.27595742	0.300740115	0.353042455	0.404739935	0.462500535	0.44545174	0.44868887	0.43580746	0.438050675	0.435634955	0.44010347
t1157	0.45803081	0.50284673	0.56025322	0.58841027	0.589366625	0.60936836	0.63341152	0.630966065	0.61600975	0.545842325	0.59593349
t1158	0.639846725	0.659870935	0.67759395	0.635685165	0.622648595	0.597628415	0.59953476	0.516183515	0.42129294	0.32047956	0.223214745
t1159	0.206194825	0.20238946	0.193573365	0.169898075	0.111354863	0.09774756	0.081540398	0.071478254	0.073954268	0.075357442	0.066968935
t1160	0.039229567	0.028231862	0.031198449	0.039331584	0.051447242	0.048058935	0.061361013	0.067728663	0.075378685	0.079049365	0.07637998
t1161	0.078237215	0.075352593	0.07045187	0.072736448	0.089603335	0.11573544	0.19148296	0.2432146	0.344195515	0.43258281	0.478081385
t1162	0.515013005	0.6145622	0.67615895	0.722886675	0.76089243	0.811765415	0.837782145	0.81140313	0.8114838	0.80498	0.8576308
t1163	0.8807622	0.84876417	0.811582985	0.808038055	0.822577595	0.79394895	0.76114065	0.748845225	0.797807725	0.79766787	0.8076412
t1164	0.8289047	0.87981209	0.909193935	0.9230496	0.907183795	0.91753555	0.921802825	0.904400825	0.8633358	0.834552365	0.858065475
t1165	0.88729502	0.89936885	0.88589115	0.848825725	0.82827255	0.828242435	0.822418535	0.805321475	0.829580625	0.875799135	0.89527555
t1166	0.879539925	0.84944534	0.8252686	0.79302341	0.796405935	0.82705905	0.81998365	0.84872345	0.84911418	0.83815285	0.80738483
t1167	0.815201815	0.812577455	0.833536825	0.810474605	0.780672675	0.7355253	0.65557313	0.5658064	0.44118347	0.30079723	0.25770065
t1168	0.217981215	0.21614518	0.18049651	0.17751862	0.17827799	0.1768843	0.140911175	0.098640295	0.06449648	0.05813146	0.056189238
t1169	0.055948519	0.055818044	0.053419412	0.059832549	0.063512848	0.062866222	0.058835585	0.051903827	0.045196943	0.046624105	0.062098645
t1170	0.09055743	0.128637235	0.18223886	0.281227515	0.335783005	0.377765265	0.386194475	0.380198485	0.354620905	0.303320265	0.30086589
t1171	0.218505325	0.229091875	0.23975242	0.273866835	0.229565015	0.28700343	0.328029215	0.31408045	0.29763301	0.273779695	0.300646215
t1172	0.337825685	0.36748363	0.3906374	0.38483654	0.36963128	0.399077755	0.369070175	0.33366017	0.300704735	0.271224185	0.25601956
t1173	0.28315917	0.26255101	0.25348978	0.282202335	0.37092359	0.490919885	0.48978075	0.53795863	0.55511546	0.562184425	0.49205926
t1174	0.398506325	0.342311755	0.299569025	0.307431725	0.292209655	0.248648585	0.19438199	0.179193335	0.145027305	0.123418095	0.117459545
t1175	0.103404593	0.091701397	0.07518331	0.047413788	0.041311646	0.042900583	0.05858121	0.08665115	0.121071825	0.149361625	0.161362335
t1176	0.16066266	0.150726173	0.124799135	0.090581365	0.062694077	0.049864174	0.045204785	0.042608726	0.038078815	0.054230409	0.042692614
t1177	0.034492113	0.026308318	0.019703895	0.014514945	0.010007779	0.003675347	0.001739275	0.001520383	0.00395362	0.004968174	0.004821073
t1178	0.004489523	0.003880285	0.003264852	0.001642884	0.005702631	0.016670772	0.031683323	0.058348949	0.124909305	0.15042847	0.12798965
t1179	0.07905405	0.111139787	0.162449537	0.129937815	0.116031715	0.08633634	0.05374673	0.034422294	0.023975257	0.021394799	0.020919155
t1180	0.018043447	0.020678497	0.01428817	0.009403144	0.012166956	0.013361102	0.012696468	0.009954803	0.012274718	0.014500921	0.018737017
t1181	0.022037316	0.021197331	0.01105278	0.011361474	0.010798013	0.009850554	0.010426205	0.008250506	0.00856448	0.006905975	0.006559019
t1182	0.008083397	0.007038422	0.009536754	0.030245224	0.064592104	0.108794385	0.102091795	0.085938647	0.08121955	0.092406908	0.09158229
t1183	0.081129075	0.070967275	0.066392254	0.068517909	0.116244829	0.11994444	0.12057912	0.105358795	0.09510952	0.083279285	0.077959704
t1184	0.071664665	0.09047854	0.10145406	0.123016985	0.163817155	0.225447365	0.25438496	0.28866985	0.30392374	0.274003995	0.227829205
t1185	0.174027265	0.131989995	0.08348644	0.07719198	0.084517088	0.085223485	0.071817528	0.088058123	0.08252538	0.08287497	0.104857447
t1186	0.11013207	0.12739529	0.117518897	0.107171933	0.11335793	0.126498715	0.132618548	0.11767841	0.12305069	0.123953112	0.124637383
t1187	0.097225895	0.082791998	0.074686198	0.067586394	0.061244513	0.081647115	0.085959594	0.091865759	0.10411539	0.110205808	0.119114235
t1188	0.13647871	0.16276512	0.174811228	0.179842545	0.193416005	0.194452135	0.190351978	0.175523	0.17373225	0.248903275	0.2223317
t1189	0.221572925	0.215015695	0.250055485	0.274892995	0.275458765	0.273261815	0.23352155	0.20553537	0.201458225	0.217978095	0.30901948
t1190	0.30931956	0.313707925	0.298111185	0.27871792	0.26129734	0.303097515	0.25663174	0.221129735	0.21799111	0.229943385	0.248768275
t1191	0.242354555	0.28842947	0.34751836	0.339845095	0.3319441	0.326042645	0.299847835	0.247702555	0.225012235	0.23035805	0.2524257
t1192	0.315156625	0.325239515	0.31269858	0.285883835	0.25465596	0.217126325	0.17493037	0.1584479	0.133537755	0.127520632	0.128146765
t1193	0.14051902	0.15169969	0.152872455	0.166848015	0.213165285	0.23582398	0.23757743	0.236371665	0.2204676	0.183967925	0.159613365
t1194	0.15658198	0.17461364	0.18512735	0.21195082	0.18649272	0.156535195	0.15050992	0.15766268	0.177394315	0.18177668	0.1619505
t1195	0.209439375	0.302824155	0.358312745	0.38960613	0.376472385	0.403513095	0.37340685	0.31454349	0.262220565	0.211996252	0.15770329
t1196	0.165383292	0.164159698	0.163969097	0.180779565	0.18800458	0.23290329	0.19089529	0.15634303	0.134198453	0.1094486	0.086150033
t1197	0.065203581	0.047435535	0.034425914	0.026408416	0.026210698	0.025927971	0.023740458	0.025082334	0.027448304	0.026323094	0.021878927
t1198	0.016263963	0.012736167	0.012228817	0.017287729	0.029433711	0.046516999	0.057985815	0.053358327	0.059038515	0.065888605	0.066274807
t1199	0.064098235	0.07615341	0.078539726	0.06220251	0.042012519	0.033864747	0.029929947	0.028861929	0.033430329	0.038926934	0.043061116
t1200	0.04383743	0.044563469	0.039930706	0.040673545	0.066759045	0.123106405	0.16610133	0.205854595	0.24687379	0.25824029	0.25582135
t1201	0.25243735	0.26893637	0.27769549	0.263188395	0.24703303	0.19631779	0.123620967	0.107506875	0.093143587	0.093786515	0.097097958
t1202	0.14195224	0.12103483	0.127967985	0.156440885	0.18344463	0.20630105	0.214632665	0.26241649	0.34110431	0.40119302	0.44033304
t1203	0.540935025	0.52146647	0.521109625	0.4903937	0.42575233	0.3328654	0.28519454	0.343830885	0.37231896	0.33852042	0.380798815
t1204	0.38580641	0.353704645	0.342818635	0.37064764	0.35345813	0.29402361	0.24542098	0.164052485	0.104869937	0.10046767	0.132960285
t1205	1.86E-01	0.22999306	0.270486565	0.282585365	0.316981825	0.308190065	0.295429475	0.305171625	0.28918416	0.26498553	0.28381872
t1206	0.335463635	0.350736545	0.41256295	0.49508762	0.56083496	0.577732595	0.57334027	0.49396748	0.450034765	0.51513007	0.60015275
t1207	0.64129285	0.583037025	0.58227625	0.57967095	0.62687195	0.61914467	0.59467396	0.527281345	0.402092	0.35772185	0.363546235
t1208	0.3611579	0.38138458	0.47678305	0.52131905	0.538730055	0.47731738	0.53168055	0.589192325	0.577376605	0.6066314	0.5095816
t1209	0.43031338	0.4571262	0.414154725	0.35762185	0.346573035	0.3742438	0.49463873	0.504849525	0.55020525	0.58933893	0.577730685
t1210	0.5472646	0.55738942	0.53288764	0.50827451	0.4700696	0.524525045	0.55005725	0.46703537	0.52604605	0.51960632	0.49145055
t1211	0.419774385	0.31482853	0.23192863	0.17463211	0.107906025	0.077883785	0.0796545	0.112472828	0.11908018	0.152652125	0.199623445
t1212	0.22507891	2.15E-01	0.18829727	0.157483315	0.112540515	0.082610205	0.079974952	0.09796813	0.12985729	0.34931795	0.306387095
t1213	0.30689873	0.474300725	0.574819895	0.62761295	0.7064762	0.7971067	0.809881165	0.834415	8.50E-01	0.852825875	0.84450513
t1214	0.7938917	0.694248705	0.52449398	0.390343295	0.278759145	0.20941889	0.14854552	0.1383479	0.125164552	0.131957415	0.14469636
t1215	0.073339161	0.106382157	0.060083705	0.044096177	0.029319262	0.024009349	0.024722558	0.025540867	0.025004018	0.02633287	2.80E-02
t1216	0.030635984	0.047166677	0.060711254	0.07373254	0.070166596	0.06256098	0.084194769	0.099909905	0.106402554	0.141753865	0.141609125
t1217	0.121401192	0.101712903	0.074129514	0.074208474	0.087263713	0.16253403	0.22079277	0.25654313	0.26706887	0.27756999	0.23812455
t1218	0.210273485	2.20E-01	0.234512355	0.229686225	0.25245805	0.257848145	0.30482532	3.68E-01	0.327951535	0.29315921	0.33493559
t1219	0.38384445	0.444525915	0.478926685	0.51507331	0.52111281	0.46875718	0.41415645	0.412986025	0.42237705	0.44848277	0.4753145
t1220	0.482294355	0.48221513	0.47166235	4.78E-01	0.452129245	0.277116105	0.291998875	0.302717105	0.441679935	5.47E-01	0.5866133
t1221	0.55656985	0.451861435	0.425635295	0.347546	0.17742814	0.09108827	0.075751415	0.080021143	0.070975779	0.073298505	0.091758913
t1222	0.115557405	0.096181893	0.073465043	0.05142477	0.040025298	3.07E-02	0.022236723	0.058445405	0.054291159	0.061916407	0.07635745
t1223	7.92E-02	0.061716312	0.060001335	0.05450109	0.06277391	0.087577852	0.098593039	0.107228657	0.08551391	0.115354095	0.149036313
t1224	0.184677685	0.15772647	0.12901385	0.103314065	0.082024078	0.0881741	0.097806863	1.16E-01	0.13384854	0.190126425	0.204352015
t1225	0.258614485	0.297005685	3.66E-01	0.398374775	0.43892265	0.45810532	0.498815965	0.611842665	0.630781575	0.6554419	0.660503665
t1226	0.73780165	0.84298845	0.86810467	0.881494615	0.8624806	0.8119983	0.74893525	0.70945558	0.661282425	6.02E-01	0.612177675
t1227	0.65840259	0.5588159	0.587164215	0.53184055	4.57E-01	0.419904335	0.42568457	0.40451373	0.33789465	0.356356415	0.371624285
t1228	0.414432855	0.43590018	0.377967105	0.390907155	0.52480388	0.58769426	0.5908288	0.5866216	0.57374415	0.5816972	0.59284958
t1229	6.03E-01	0.62507245	0.698186545	0.70092605	0.694395515	0.71041048	7.49E-01	0.771113605	0.790201395	0.80925455	0.83458987
t1230	0.866607515	0.8686665	0.86287345	0.84774275	0.809542535	0.769648035	0.723206335	0.70876175	0.6540255	0.584548085	0.50685045
t1231	0.43503154	0.417345035	0.36852573	0.293458235	0.30401485	0.256819645	0.18870321	0.16847467	1.39E-01	0.12215978	0.093102543
t1232	0.066760545	0.04991462	0.04836636	0.048437689	0.05244508	0.052685819	0.058620325	0.052026977	0.040736051	0.034983445	0.028215141
t1233	0.031885112	0.041621754	0.062017632	0.106157957	0.164537985	0.22608231	0.289943635	0.314991245	0.30888051	0.33099279	3.31E-01
t1234	0.336573945	0.327386585	0.30624146	0.208947515	0.174048435	0.171960693	0.1930262	0.296351975	0.342783065	0.35328086	0.33575059
t1235	0.330269175	0.267083475	0.227162415	0.27536443	0.333012885	0.327710165	0.333683755	0.35877125	0.262791105	0.211103535	0.154613475
t1236	0.12882481	0.10316789	0.09135292	0.09427336	0.099932445	0.098387347	0.071374553	0.044048294	0.031591796	0.031116657	0.03666673
t1237	0.03880977	0.041332055	0.051989364	0.0531147	0.065515842	0.093201875	0.10310319	0.102525865	0.1026366	0.09972489	0.088751725
t1238	0.077462692	0.062860355	0.060452792	0.054457052	0.045359174	0.042802812	0.039829299	0.034954559	0.034656519	0.03891477	0.043974909
t1239	0.036587493	0.032655691	0.030181358	0.023773254	0.023414426	0.01927655	0.023332973	0.015315553	0.011288309	0.011796864	0.011688239
t1240	0.01703787	0.03179538	0.042676518	0.051724013	0.043120285	0.033779302	0.026904265	0.020788502	0.017361462	0.016390801	0.023078904
t1241	0.028794518	0.029052203	0.024613016	0.033259545	0.040314313	0.034839782	0.032671929	0.039216007	0.034139906	0.026803218	0.042004142
t1242	0.056169408	0.094404823	0.16095527	0.261914585	0.25142739	0.27824944	0.2903857	0.286155235	0.29239677	0.285282035	0.279506325
t1243	0.234041235	0.199735845	0.19350026	0.157037925	0.14073542	0.14801403	0.14439793	0.14436386	0.160756345	0.17702064	0.204272935
t1244	0.23814555	0.29445264	0.36736718	0.41241629	0.439093975	0.411960005	0.34904632	6.06E-02	6.29E-02	5.13E-02	0.041004617
t1245	0.028611467	0.016569741	0.013015303	0.014010636	0.018299619	0.024021905	0.019050706	0.022210337	0.024374691	0.025382433	0.026898772
t1246	0.022679765	0.019776003	0.019804492	0.021039138	0.022577168	2.51E-02	2.43E-02	2.41E-02	2.30E-02	2.39E-02	2.66E-02
t1247	2.90E-02	0.034649332	0.035079527	0.027143423	0.029623751	0.030668789	0.035518447	0.04253562	0.050825918	0.051774547	0.056933411
t1248	0.06293118	0.056294273	0.05875299	0.044592735	0.028447745	0.025540927	0.031999522	5.20E-02	7.63E-02	9.02E-02	1.02E-01
t1249	1.00E-01	1.03E-01	9.87E-02	0.093712208	0.08653264	0.077150075	0.078037025	0.089713135	0.125216803	0.198037905	0.35965093
t1250	0.357045175	0.40608315	0.4109214	0.3389957	0.361372635	0.38144353	0.434455465	0.429359435	0.43201812	4.11E-01	4.04E-01
t1251	4.60E-01	4.35E-01	4.36E-01	4.15E-01	3.96E-01	0.36601192	0.35506548	0.37354831	0.334821515	0.316450725	0.316289385
t1252	0.32316958	0.37503716	0.404284645	0.391434675	0.418981805	0.38748006	0.38873195	0.33166361	0.297720385	0.260111355	0.23611612
t1253	2.21E-01	2.54E-01	2.44E-01	2.41E-01	2.49E-01	2.61E-01	2.53E-01	0.2182153	0.16886655	0.12733704	0.143680135
t1254	0.148035945	0.141888114	0.14742857	0.133788237	0.127812225	0.114026245	0.111310575	0.120326935	0.10655963	0.08650256	0.065023065
t1255	0.049608471	0.041407357	3.15E-02	2.39E-02	3.79E-02	4.94E-02	4.49E-02	3.25E-02	2.27E-02	0.026122705	0.031308174
t1256	0.025594727	0.015115987	0.01220268	0.017845308	0.024820187	0.023560003	0.025788409	0.034475379	0.026487097	0.024100313	0.021576917
t1257	0.0173845	0.009026496	0.010440403	0.015170499	2.55E-02	4.25E-02	4.40E-02	5.48E-02	6.15E-02	6.74E-02	7.64E-02
t1258	0.073732768	0.062434737	0.050638382	0.042100507	0.02668111	0.015106213	0.012525348	0.008602075	0.01481522	0.018150147	0.019984617
t1259	0.017465845	0.020266464	0.020365581	0.013704592	0.008579175	0.008085541	1.02E-02	1.90E-02	2.20E-02	3.33E-02	4.66E-02
t1260	6.32E-02	7.27E-02	0.051453929	0.035912484	0.034552061	0.032133978	0.047315727	0.070347445	0.088329036	0.088536788	0.078562168
t1261	0.087196265	0.10342617	0.117457795	0.11894018	0.105182865	0.096517665	0.07736343	0.070325615	7.53E-02	7.68E-02	6.23E-02
t1262	6.93E-02	7.70E-02	7.30E-02	6.94E-02	0.064872735	0.056736969	0.049487855	0.035960367	0.038330297	0.030899214	0.02761702
t1263	0.035188554	0.044384758	0.05794975	0.067890407	0.079216108	0.102754	0.21148366	0.3467779	0.47300731	0.56894215	6.98E-01
t1264	8.07E-01	5.50E-01	5.21E-01	5.09E-01	6.83E-01	8.17E-01	0.795476	0.7811714	0.76754537	0.76841028	0.81439085
t1265	0.81014776	0.82994765	0.82978255	0.85748555	0.864074055	0.8722543	0.86530265	0.8434881	0.832955525	0.823597115	0.82214138
t1266	0.822644585	8.26E-01	8.28E-01	8.16E-01	8.08E-01	8.09E-01	7.99E-01	7.82E-01	0.786763065	0.7883047	0.773677785
t1267	0.720980165	0.70278262	0.712557345	0.75466299	0.745515215	0.78119557	0.78878805	0.78156093	0.74983535	0.716358545	0.675707825
t1268	0.64118023	0.580054865	0.5308497	4.98E-01	4.86E-01	4.64E-01	4.28E-01	4.00E-01	3.66E-01	3.39E-01	0.30133554
t1269	0.25062699	0.2286455	0.245202935	0.264725005	0.270858825	0.269693375	0.24454823	0.26445419	0.256589915	0.22700503	0.20914046
t1270	0.20322083	0.233019705	0.28889771	0.37579599	0.46004037	5.15E-01	5.69E-01	5.57E-01	6.02E-01	5.95E-01	6.13E-01
t1271	5.62E-01	0.55705142	0.5308124	0.527173225	0.509369335	0.512964475	0.574549475	0.624797985	0.647675455	0.69329267	0.6784342
t1272	0.697004275	0.723327565	0.696573375	0.69318375	0.641602325	0.5730775	0.5465493	4.59E-01	3.12E-01	2.37E-01	1.77E-01
t1273	1.58E-01	2.24E-01	3.12E-01	0.36416135	0.37415654	0.36039123	0.33323692	0.33987168	0.327791365	0.3877438	0.393640955
t1274	0.44365479	0.46268456	0.46235475	0.419071235	0.38248866	0.384990265	0.41572626	0.367293535	0.322063435	2.75E-01	2.57E-01
t1275	2.86E-01	3.05E-01	2.96E-01	2.77E-01	2.54E-01	0.22698063	0.21611953	0.20313654	0.187769753	0.209262108	0.25542154
t1276	0.301821925	0.237066655	0.279711825	0.31975442	0.354380335	0.36886416	0.37572445	0.34802766	0.36177981	0.37346392	3.80E-01
t1277	3.78E-01	3.69E-01	3.71E-01	3.33E-01	3.05E-01	2.55E-01	2.06E-01	0.173069415	0.151306235	0.130658205	0.13026018
t1278	0.137801965	0.149061545	0.15792	0.13124637	0.13501657	0.157229745	0.176080225	0.17589066	0.15061167	0.126379275	0.107226555
t1279	0.096477115	7.87E-02	6.21E-02	5.38E-02	5.06E-02	4.58E-02	4.85E-02	4.51E-02	3.70E-02	0.035926324	0.033486014
t1280	0.033445944	0.02214834	0.017416177	0.012172188	0.010209303	0.012922092	0.018748452	0.019017301	0.02103009	0.031824615	0.040297809
t1281	0.043216901	0.047419791	0.088281628	1.51E-01	1.97E-01	2.09E-01	1.90E-01	2.11E-01	1.78E-01	1.41E-01	1.39E-01
t1282	0.128451735	0.11503323	0.082775751	0.063921455	0.069092973	0.077131764	0.084715792	0.09064299	0.085914208	0.083229593	0.090816315
t1283	0.078976622	0.055392428	0.034800832	0.025643869	0.02188021	1.62E-02	1.59E-02	2.03E-02	3.44E-02	3.33E-02	2.98E-02
t1284	2.51E-02	2.23E-02	2.61E-02	0.034131994	0.030623807	0.034251318	0.036339047	0.030555215	0.03145485	0.025801844	0.017240451
t1285	0.014881458	0.015379046	0.011795882	0.008550202	0.011418271	0.008854778	0.008682712	9.98E-03	1.19E-02	1.37E-02	1.70E-02
t1286	1.88E-02	1.85E-02	2.08E-02	2.56E-02	2.78E-02	0.029661373	0.031076629	0.033130587	0.040474651	0.040531776	0.044168392
t1287	0.045094032	0.031899211	0.026872335	0.02014116	0.016822849	0.020760958	0.022129987	0.025357576	0.021973183	2.46E-02	3.68E-02
t1288	5.77E-02	4.84E-02	6.39E-02	9.19E-02	1.01E-01	9.03E-02	7.94E-02	0.072679788	0.070909935	0.063806594	0.050697265
t1289	0.040984023	0.039393633	0.031698547	0.034268499	0.038505084	0.039177923	0.034669835	0.036206067	0.050138594	0.054830821	0.063103538
t1290	7.86E-02	9.91E-02	1.20E-01	1.23E-01	1.33E-01	1.58E-01	1.72E-01	1.91E-01	2.09E-01	0.23434346	0.28001327
t1291	0.34900343	0.311774045	0.295237535	0.249465965	0.25016866	0.232100135	0.224366608	0.228330035	0.23798955	0.229303605	0.234227875
t1292	0.256768325	0.257463275	2.10E-01	1.79E-01	1.43E-01	1.25E-01	9.84E-02	8.98E-02	8.89E-02	8.56E-02	7.86E-02
t1293	0.072260672	0.055945178	0.02755407	0.021474506	0.021490377	0.026499069	0.025089457	0.019977965	0.016980088	0.015278264	0.017340315
t1294	0.019941878	0.02106543	0.022722916	0.021974713	1.81E-02	1.51E-02	1.26E-02	1.47E-02	2.28E-02	3.17E-02	4.42E-02
t1295	5.13E-02	5.40E-02	0.056974257	0.059656324	0.047237216	0.045959625	0.065181575	0.10371524	0.0922588	0.125506743	0.11176523
t1296	0.0995458	0.08200133	0.090443308	0.08609443	0.102550235	0.109193676	9.28E-02	8.97E-02	1.13E-01	1.05E-01	1.02E-01
t1297	1.12E-01	1.20E-01	1.26E-01	1.18E-01	0.122839405	0.13544404	0.18962096	0.22952955	0.24748438	0.290690015	0.332073945
t1298	0.35438422	0.33092034	0.348485185	0.249109	0.20488604	0.232292235	0.212068235	0.219102025	2.60E-01	2.98E-01	3.20E-01
t1299	3.33E-01	3.57E-01	3.28E-01	2.80E-01	2.68E-01	2.41E-01	0.199137975	0.223173145	0.26056328	0.291364855	0.350018265
t1300	0.36413847	0.36162111	0.40930043	0.45676124	0.48575653	0.57494171	0.60841655	0.579973165	0.557871225	0.590816175	5.98E-01
t1301	5.99E-01	5.66E-01	5.37E-01	5.58E-01	5.91E-01	5.76E-01	5.54E-01	5.59E-01	0.605648015	0.6554697	0.669360035
t1302	0.64477955	0.6493192	0.69161585	0.76066382	0.70660458	0.687928175	0.680484085	0.67734123	0.757262	0.775193475	0.7696366
t1303	0.75632355	7.68E-01	7.82E-01	7.76E-01	8.00E-01	8.03E-01	7.84E-01	7.82E-01	7.54E-01	7.76E-01	0.79361642
t1304	0.80800074	0.81234638	0.785740975	0.79643745	0.81703545	0.81086137	0.83448605	0.85597675	0.8644588	0.8584585	0.812764
t1305	0.761975925	0.69276663	0.65466282	6.24E-01	5.80E-01	5.30E-01	5.19E-01	4.56E-01	3.95E-01	3.18E-01	2.50E-01
t1306	2.85E-01	0.31224408	0.279094725	0.30013706	0.36585361	0.415599765	0.46593988	0.586243	0.672719485	0.66123709	0.62899275
t1307	0.64522821	0.6377083	0.586312565	0.511541425	0.4853296	5.38E-01	6.27E-01	6.98E-01	7.33E-01	7.60E-01	8.03E-01
t1308	8.32E-01	8.47E-01	8.49E-01	0.86271828	0.86680016	0.882496235	0.8598894	0.82712675	0.866060325	0.87639125	0.8168371
t1309	0.83953903	0.87325965	0.87475715	0.87529845	0.882047985	0.873276655	0.855379345	8.32E-01	8.25E-01	8.13E-01	8.42E-01
t1310	8.46E-01	0.09934515	0.074609834	0.05789071	0.047914275	0.044915039	0.047747473	0.042382097	0.055315986	0.076218052	0.074180047
t1311	0.066792083	0.053704952	0.042320868	0.031366139	0.022397714	0.023917993	0.022749966	0.023297265	0.025074887	0.031065242	0.039335606
t1312	0.044612145	0.046734717	0.048724104	0.050952866	0.052317085	0.054593767	0.054336317	0.0540192	0.053393536	0.040317971	0.033001628
t1313	0.035495685	0.037845204	0.027277927	0.030457842	0.029762445	0.029156148	0.031413289	0.03685953	0.040732991	0.050830103	0.072501142
t1314	0.11354562	0.14772713	0.182578225	0.15090902	0.153696395	0.174653475	0.1930235	0.20559478	0.217465405	0.232468095	0.235838675
t1315	0.22472289	0.17755457	0.18011613	0.19633834	0.25957569	0.28411132	0.318743105	0.32525838	0.321400165	0.3201396	0.335192335
t1316	0.38256205	0.42362699	0.455999435	0.47698315	0.48178027	0.51010715	0.48232095	4.73E-01	4.72E-01	4.73E-01	4.66E-01
t1317	0.48071511	0.48184525	0.42936424	0.418896615	0.436927985	0.419607	0.357160895	0.38196309	0.39405195	0.39699028	0.368852235
t1318	0.37340997	0.390420495	0.379127475	0.37081122	3.86E-01	3.88E-01	3.75E-01	3.23E-01	2.41E-01	1.83E-01	1.48E-01
t1319	1.37E-01	1.34E-01	0.13579716	0.12140697	0.15081839	0.16582213	0.140869455	0.121695465	0.15935287	0.148289795	0.15536127
t1320	0.14934522	0.125530433	0.098064015	0.061115022	0.051500021	0.053349985	5.98E-02	5.50E-02	6.61E-02	1.04E-01	1.34E-01
t1321	1.76E-01	2.03E-01	2.26E-01	2.43E-01	0.25396593	0.25162774	0.26206291	0.2579451	0.24819443	0.218557885	0.139228565
t1322	0.139062213	0.133581545	0.12997126	0.108737957	0.138325455	0.15984513	0.159488055	0.154697155	1.71E-01	2.03E-01	2.63E-01
t1323	3.37E-01	3.58E-01	3.66E-01	3.34E-01	3.16E-01	2.80E-01	0.26907478	0.242049285	0.20610663	0.163291795	0.159652858
t1324	0.17435333	0.21830823	0.24102435	0.3188469	0.28100307	0.286428145	0.32140624	0.35988975	0.31449804	0.28057932	2.30E-01
t1325	2.14E-01	2.04E-01	2.00E-01	2.12E-01	2.21E-01	1.76E-01	1.81E-01	1.80E-01	0.15782339	0.15333448	0.141253865
t1326	0.131971443	0.130764965	0.13492984	0.120895122	0.15084374	0.184393655	0.182111445	0.16417237	0.11990991	0.104712815	0.09280898
t1327	0.07868901	7.13E-02	6.18E-02	6.06E-02	5.85E-02	6.59E-02	8.11E-02	1.07E-01	1.30E-01	1.39E-01	0.127864154
t1328	0.122293892	0.145975616	0.15810994	0.17298718	0.19851759	0.19390645	0.176138967	0.19661405	0.218507175	0.251998585	0.257294535
t1329	0.30760845	0.347093195	0.40408339	5.10E-01	6.39E-01	7.61E-01	8.38E-01	8.34E-01	8.32E-01	8.12E-01	8.26E-01
t1330	8.35E-01	0.8389488	0.862422855	0.885368555	0.885281805	0.90444775	0.92016937	0.92447543	0.93061715	0.932860615	0.9224941
t1331	0.90648565	0.9078138	0.895158855	0.89000055	8.84E-01	8.82E-01	8.82E-01	8.83E-01	8.84E-01	8.94E-01	8.95E-01
t1332	8.99E-01	9.01E-01	8.89E-01	0.8696213	0.85979283	0.86591462	0.88260415	0.8814289	0.85486213	0.871057575	0.8709051
