t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t5337	0.09460541	0.027399827	0.000754572	0	0	0	0	0	0	0	0
t5338	0	0	0	0.000658001	0.028509833	0.11961166	0.23475836	0.33180133	0.41064778	0.42721972	0.3968688
t5339	0.3255857	0.23747905	0.13020091	0.03780941	0.001095776	0	0	0	0	0	0
t5340	0	0	0	0	0	0.000417094	0.024995308	0.11857312	0.22681934	0.32286283	0.39713556
t5341	0.41064963	0.35854098	0.27927145	0.19151	0.10389114	0.028292015	0.000784696	0	0	0	0
t5342	0	0	0	0	0	0	0	0.000607329	0.021523368	0.0902718	0.17731303
t5343	0.25551382	0.2942088	0.3066312	0.29640302	0.25416237	0.18474136	0.09808245	0.025234943	0.000697697	0	0
t5344	0	0	0	0	0	0	0	0	0	0.000221029	0.016137479
t5345	0.081981756	0.17084101	0.25717154	0.30313116	0.31421348	0.2904691	0.24485497	0.17093597	0.09577617	0.024146687	0.000537667
t5346	0	0	0	0	0	0	0	0	0	0	0
t5347	0.000262661	0.018157722	0.099096976	0.20064849	0.29663515	0.35311472	0.3696788	0.336773	0.2948493	0.22029641	0.123282894
t5348	0.033323012	0.000562561	0	0	0	0	0	0	0	0	0
t5349	0	0	0.00064073	0.029025214	0.13654898	0.2612499	0.36042958	0.41279262	0.41616756	0.37775952	0.3072056
t5350	0.22655115	0.12229219	0.029889503	0.000398846	0	0	0	0	0	0	0
t5351	0	0	0	0	0.000377843	0.01670433	0.08369502	0.15937002	0.23591924	0.28681764	0.2937056
t5352	0.2618852	0.2119771	0.14569293	0.07030334	0.016043168	0.0002375	0	0	0	0	0
t5353	0	0	0	0	0	0	0.000749804	0.014698819	0.09275315	0.19230711	0.28249627
t5354	0.3389566	0.3408212	0.3117834	0.28272724	0.20011675	0.106715016	0.023202583	0.000210424	0	0	0
t5355	0	0	0	0	0	0	0	0	0.000523394	0.012139485	0.071070306
t5356	0.145137	0.22195163	0.28271335	0.3045277	0.29171163	0.24624246	0.18388881	0.103682555	0.02206086	0.00014129	0
t5357	0	0	0	0	0	0	0	0	0	0	0.00073648
t5358	0.01997524	0.10573907	0.20451947	0.28114665	0.31633347	0.3161175	0.2713649	0.2302249	0.16111293	0.08245874	0.015622234
t5359	4.43E-05	0	0	0	0	0	0	0	0	0	0
t5360	0	0.000478559	0.012206214	0.06488664	0.14134601	0.20492321	0.2592934	0.280238	0.2554646	0.22279115	0.161741
t5361	0.07937341	0.015315114	5.79E-05	0	0	0	0	0	0	0	0
t5362	0	0	0	0.000599088	0.015117917	0.092166044	0.19338782	0.2845107	0.33525845	0.34408268	0.31287447
t5363	0.2548342	0.17246814	0.08172989	0.012079894	2.48E-05	0	0	0	0	0	0
t5364	0	0	0	0	0	0.000231363	0.00629618	0.03959669	0.094437584	0.15015712	0.20421907
t5365	0.23539479	0.24345092	0.20883311	0.13835219	0.06678804	0.011744433	5.20E-05	0	0	0	0
t5366	0	0	0	0	0	0	0	0.000282256	0.010547522	0.07257722	0.16699234
t5367	0.23852444	0.2777918	0.28510812	0.2789118	0.21667077	0.14058484	0.06685488	0.009057024	1.65E-05	0	0
t5368	0	0	0	6.19E-17	6.20E-17	6.20E-17	6.20E-17	6.21E-17	6.21E-17	1.82E-05	0.010277868
t5369	0.071386606	0.15480818	0.23276849	0.27533	0.27823436	0.24972461	0.2065947	0.14036784	0.06798329	0.009016744	6.04E-08
t5370	6.19E-17	6.20E-17	6.21E-17	6.22E-17	6.23E-17	6.24E-17	6.25E-17	6.25E-17	6.26E-17	6.27E-17	6.27E-17
t5371	9.06E-06	0.008582147	0.05862142	0.12466143	0.19141012	0.2193127	0.2468354	0.23299898	0.18414192	0.121670894	0.06082422
t5372	0.009287944	1.71E-08	6.28E-17	6.29E-17	6.30E-17	6.31E-17	6.32E-17	6.32E-17	6.33E-17	6.34E-17	6.34E-17
t5373	6.35E-17	6.35E-17	1.88E-06	0.006634554	0.05935497	0.13564312	0.2064771	0.25714064	0.27472034	0.2719615	0.2118184
t5374	0.14297134	0.067213215	0.009025315	6.29E-17	6.30E-17	6.31E-17	6.32E-17	6.33E-17	6.34E-17	6.34E-17	6.35E-17
t5375	6.35E-17	6.36E-17	6.36E-17	6.36E-17	8.99E-07	0.008218077	0.05611703	0.12307932	0.17936897	0.21200357	0.206032
t5376	0.20086728	0.1694278	0.12349571	0.057759732	0.007859893	6.30E-17	6.30E-17	6.30E-17	6.30E-17	6.30E-17	6.30E-17
t5377	6.29E-17	6.29E-17	6.29E-17	6.29E-17	6.29E-17	6.29E-17	6.29E-17	0.00581836	0.049739238	0.121769994	0.1894096
t5378	0.23122627	0.24622399	0.21488985	0.15956338	0.09964977	0.040690128	0.00483295	6.22E-17	6.22E-17	6.23E-17	6.23E-17
t5379	6.23E-17	6.23E-17	0	0	0	0	0	0	0	0.007577308	0.04434236
t5380	0.09620078	0.14518204	0.17130736	0.19224535	0.18177165	0.14870745	0.10871147	0.049345892	0.005687942	0	0
t5381	0	0	0	0	0	0	0	0	0	0	0
t5382	0.006709049	0.046634533	0.11011217	0.17885154	0.22364534	0.23752259	0.21803011	0.17125623	0.106085636	0.04365915	0.003562228
t5383	0	0	0	0	0	0	0	0	0	0	0
t5384	0	0	0.006914784	0.062187217	0.14433701	0.2237037	0.26633048	0.2952492	0.26352963	0.21604295	0.14020355
t5385	0.06259296	0.005165397	0	0	0	0	0	0	0	0	0
t5386	0	0	0	0	0.00607895	0.061267436	0.15044697	0.22236334	0.2789013	0.28308034	0.26270235
t5387	0.21427096	0.14261793	0.058445875	0.005183871	0	0	0	0	0	0	0
t5388	0	0	0	0	0	0	0.004145847	0.032875612	0.084591195	0.12132547	0.14332269
t5389	0.15874691	0.14914341	0.115812615	0.075020805	0.03108978	0.001989955	0	0	0	0	0
t5390	0	0	0	0	0	0	0	0	0.00405867	0.036869846	0.09524175
t5391	0.14993899	0.18509634	0.19774006	0.19309849	0.15454912	0.10515544	0.0455365	0.003767948	0	0	0
t5392	0	0	0	0	0	0	0	0	0	0	0.005193317
t5393	0.053824406	0.1365794	0.19839668	0.2371727	0.2377904	0.20252997	0.16568436	0.11310259	0.046540063	0.003430835	0
t5394	0	0	0	0	0	0	0	0	0	0	0
t5395	0	0.003886371	0.05727628	0.14954586	0.2358087	0.29110307	0.29369265	0.26227525	0.20186728	0.12758005	0.05058657
t5396	0.003300353	0	0	0	0	0	0	0	0	0	0
t5397	0	0	0	0.004403018	0.04468775	0.11574428	0.19205284	0.24833773	0.26232052	0.24424936	0.19135837
t5398	0.12510172	0.04787838	0.002941411	0	0	0	0	0	0	0	0
t5399	0	0	0	0	0	0.004438033	0.04357109	0.1074089	0.17432334	0.22203867	0.24996468
t5400	0.22782618	0.17822033	0.114271395	0.045456056	0.002928694	0	0	0	0	0	0
t5401	0	0	0	0	0	0	0	0.003328159	0.03804876	0.10883591	0.17158297
t5402	0.22553882	0.22698666	0.21081357	0.1622915	0.10534114	0.04032501	0.002162322	0	0	0	0
t5403	0	0	0	0	0	0	0	0	0	0.002439322	0.036053024
t5404	0.11070228	0.17521542	0.22404703	0.2310832	0.20369588	0.16963734	0.10854228	0.04377666	0.002817449	0	0
t5405	0	0	0	0	0	0	0	0	0	0	0
t5406	0.001962325	0.038114335	0.118052885	0.19543707	0.24433844	0.25399432	0.23072296	0.18010327	0.11814874	0.044230517	0.002519534
t5407	0	0	0	0	0	0	0	0	0	0	0
t5408	0	0	0.002825389	0.03763314	0.10542412	0.17328373	0.2240044	0.23619477	0.22202715	0.1774442	0.11411593
t5409	0.039507337	0.00200109	0	0	0	0	0	0	0	0	0
t5410	0	0	0	0	0.002533498	0.034325566	0.09759761	0.16366822	0.21410838	0.22803625	0.21251114
t5411	0.1655756	0.10138054	0.034888413	0.001848578	0	0	0	0	0	0	0
t5412	0	0	0	0	0	0	0.003037088	0.03478678	0.09774954	0.16208415	0.20103273
t5413	0.22307137	0.204348	0.16124569	0.097000204	0.033839945	0.001848361	0	0	0	0	0
t5414	0	0	0	0	0	0	0	0	0.002483619	0.03038794	0.08681681
t5415	0.15727153	0.20369606	0.21480434	0.19358934	0.15189156	0.09784057	0.033790257	0.001668274	0	0	0
t5416	0	0	0	0	0	0	0	0	0	0	0.00232996
t5417	0.025241734	0.067126386	0.1091754	0.13163921	0.12702382	0.12181139	0.09762873	0.061702777	0.02214135	0.001310387	0
t5418	0	0	0	0	0	0	0	0	0	0	0
t5419	0	0.002189254	0.032426737	0.099087946	0.15754716	0.19984597	0.20479959	0.18755883	0.14999978	0.087367505	0.027801273
t5420	0.001361039	0	0	0	0	0	0	0	0	0	0
t5421	0	0	0	0.001920706	0.025044605	0.084251344	0.1346659	0.17666185	0.18806435	0.17245395	0.14109735
t5422	0.086603396	0.02904021	0.00138497	0	0	0	0	0	0	0	0
t5423	0	0	0	0	0	0.001354983	0.020002577	0.056412507	0.097068295	0.13436481	0.13687423
t5424	0.13417469	0.103495024	0.06678343	0.019864878	0.000849319	0	0	0	0	0	0
t5425	0	0	0	0	0	0	0	0.001400111	0.030092347	0.10151413	0.17063102
t5426	0.20412312	0.21084802	0.18995276	0.14018144	0.08864561	0.026002778	0.000883699	0	0	0	0
t5427	0	0	0	0	0	0	0	0	0	0.000848437	0.026608573
t5428	0.08390077	0.13465378	0.16226627	0.1672578	0.1428537	0.108001485	0.06477286	0.020554919	0.000984946	0	0
t5429	0	0	0	0	0	0	0	0	0	0	0
t5430	0.000562833	0.017132489	0.074393384	0.14379315	0.19398385	0.22505802	0.20741633	0.16714734	0.10510624	0.033919398	0.001497799
t5431	0	0	0	0	0	0	0	0	0	0	0
t5432	0	0	0.001472021	0.030348523	0.114799686	0.19901735	0.26121914	0.26445907	0.2537259	0.20197548	0.12849085
t5433	0.040857527	0.001667059	0	0	0	0	0	0	6.29E-17	6.29E-17	6.25E-17
t5434	6.24E-17	6.24E-17	6.23E-17	6.23E-17	0.000422328	0.00962215	0.041110303	0.07905358	0.108260185	0.12644877	0.14085996
t5435	0.11497156	0.072094835	0.024703557	0.000622396	6.26E-17	6.27E-17	6.30E-17	6.30E-17	6.29E-17	6.29E-17	6.29E-17
t5436	6.29E-17	6.31E-17	6.33E-17	6.33E-17	6.33E-17	6.33E-17	0.000655522	0.021959022	0.0901887	0.16513896	0.22728918
t5437	0.2389501	0.23474954	0.18650204	0.11873013	0.034601055	0.000581766	6.31E-17	6.32E-17	6.32E-17	6.34E-17	6.33E-17
t5438	6.33E-17	6.33E-17	6.33E-17	6.33E-17	6.32E-17	6.31E-17	6.31E-17	6.30E-17	0.000539649	0.018276867	0.06497131
t5439	0.105144896	0.12816551	0.13969535	0.12947568	0.10371845	0.06355506	0.02151798	0.000499418	6.24E-17	6.25E-17	6.26E-17
t5440	6.27E-17	6.30E-17	6.30E-17	6.31E-17	6.32E-17	6.33E-17	6.34E-17	6.35E-17	6.35E-17	6.36E-17	0.000328412
t5441	0.021522043	0.09569834	0.17770238	0.24538441	0.27624494	0.24601674	0.20514032	0.12333211	0.03468896	0.000548487	6.33E-17
t5442	6.34E-17	6.34E-17	6.36E-17	6.37E-17	6.37E-17	0	0	0	0	0	0
t5443	0	0.001644614	0.023806	0.09947011	0.17894585	0.24088311	0.26280233	0.24528557	0.194484	0.110425	0.02785587
t5444	0.000481908	0	0	0	0	0	0	0	0	0	0
t5445	0	0	0	0.001602218	0.016331682	0.046548534	0.06965417	0.08482492	0.08763449	0.08704907	0.07043939
t5446	0.0446741	0.013295777	0.00032514	0	0	0	0	0	0	0	0
t5447	0	0	0	0	0	0.000321084	0.011399645	0.06732918	0.1342864	0.17630717	0.20890903
t5448	0.1987128	0.1639632	0.09812952	0.027374402	0.000890115	0	0	0	0	0	0
t5449	0	0	0	0	0	0	0	0.001217568	0.015004655	0.065913044	0.1316003
t5450	0.1630588	0.17889127	0.15452552	0.11022743	0.05772247	0.012848843	0.000242805	0	0	0	0
t5451	0	0	0	0	0	0	0	0	0	0.0004528	0.007741266
t5452	0.04050543	0.07397771	0.108152814	0.114913404	0.112962656	0.09019789	0.05840573	0.019646954	0.000798078	0	0
t5453	0	0	0	0	0	0	0	0	0	0	0
t5454	0.001146548	0.012930693	0.06308094	0.1210139	0.16688593	0.18460725	0.18017294	0.13670194	0.08032174	0.021600723	0.000514562
t5455	0	0	0	0	0	0	0	0	0	0	0
t5456	0	0	0.000981678	0.010781671	0.051727448	0.09871173	0.13923827	0.15263039	0.1381466	0.1084272	0.062085822
t5457	0.018161349	0.000518543	0	0	0	0	0	0	0	0	0
t5458	0	0	0	0	0.0004486	0.009615656	0.065131165	0.15208368	0.19932088	0.22265497	0.21877159
t5459	0.1752969	0.105793886	0.029012846	0.000900823	0	0	0	0	0	0	0
t5460	0	0	0	0	0	0	0.000802649	0.013426934	0.069326796	0.12869464	0.17281681
t5461	0.19197182	0.18270725	0.14511462	0.08477063	0.024236474	0.000803003	0	0	0	0	0
t5462	0	0	0	0	0	0	0	0	0.000803499	0.006064536	0.03513463
t5463	0.079706796	0.12533864	0.15470728	0.16066933	0.13871741	0.082342714	0.025115903	0.000757565	0	0	0
t5464	0	0	0	0	0	0	0	0	0	0	0.000981737
t5465	0.012941314	0.06296586	0.11737269	0.16650252	0.17977741	0.16992857	0.13505699	0.078535326	0.01983848	0.000358778	0
t5466	0	0	0	0	0	0	0	0	0	0	0
t5467	0	0.001411119	0.011216346	0.043472074	0.07405665	0.10197282	0.11323408	0.11360487	0.090701014	0.05811174	0.016830603
t5468	0.000680786	0	0	0	0	0	0	0	0	0	0
t5469	0	0	0	0.000917466	0.007626661	0.03684792	0.074938565	0.11913812	0.1343171	0.1290284	0.10564064
t5470	0.065985195	0.019153345	0.00059356	0	0	0	0	0	0	0	0
t5471	0	0	0	0	0	0.001012613	0.011841715	0.061386965	0.1256998	0.18255462	0.21210368
t5472	0.20472853	0.16561806	0.09797323	0.029363187	0.000961515	0	0	0	0	0	0
t5473	0	0	0	0	0	0	0	0.000808185	0.013511962	0.084026575	0.17387144
t5474	0.24433704	0.27198887	0.25477332	0.19935265	0.11704439	0.031999078	0.000899639	0	0	0	0
t5475	0	0	0	0	0	0	0	0	0	0.000438711	0.006511865
t5476	0.033403113	0.07194218	0.10584206	0.123024024	0.118842326	0.09843938	0.06184023	0.018848836	0.000802376	0	0
t5477	0	0	0	0	0	0	0	0	0	0	0
t5478	0.000482414	0.008184085	0.037315417	0.06859988	0.09326129	0.10656787	0.09608963	0.07634741	0.050623924	0.017212214	0.000740762
t5479	0	0	0	0	0	0	0	0	0	0	0
t5480	0	0	0.000357095	0.007501837	0.045668744	0.090714924	0.12587827	0.1463432	0.147733	0.12802413	0.07832145
t5481	0.026321078	0.00111642	0	0	0	0	0	0	0	0	0
t5482	0	0	0	0	0.000346532	0.010041383	0.068962425	0.1430797	0.18735503	0.21395878	0.20057815
t5483	0.15635987	0.09452989	0.027889522	0.001124503	0	0	0	0	0	0	0
t5484	0	0	0	0	0	0	0.000216292	0.006357063	0.034936227	0.06841351	0.09567524
t5485	0.111286566	0.09764341	0.07554106	0.048542682	0.015124494	0.000684644	0	0	0	0	0
t5486	0	0	0	0	0	0	0	0	0.000262574	0.006624604	0.046067264
t5487	0.10599099	0.15532242	0.16937122	0.17156772	0.1389197	0.09151785	0.027129192	0.001128898	0	0	0
t5488	0	0	0	0	0	0	0	0	0	0	0.000177232
t5489	0.009490736	0.06655394	0.136485	0.18786	0.20794606	0.20347744	0.15969938	0.09742251	0.03068742	0.001351104	0
t5490	0	0	0	0	0	0	0	0	0	0	0
t5491	0	0.000187546	0.006727081	0.03653513	0.07747612	0.11148967	0.13818157	0.14254352	0.1287806	0.07603965	0.022483826
t5492	0.001016416	0	0	0	0	0	0	0	0	0	0
t5493	0	0	0	0.000105748	0.004902054	0.024723083	0.060352784	0.08731714	0.10831332	0.107179776	0.09228502
t5494	0.05769394	0.020124897	0.00077784	0	0	0	0	0	0	0	0
t5495	0	0	0	0	0	0.000119672	0.005809691	0.041171927	0.08767672	0.115191504	0.13524677
t5496	0.15084685	0.12871122	0.07969019	0.024014756	0.001120928	0	0	0	0	0	0
t5497	0	0	0	0	0	0	0	8.21E-05	0.006409055	0.05395548	0.11768369
t5498	0.17303465	0.21002309	0.19676235	0.1406087	0.08557788	0.023751337	0.00072661	0	0	0	0
t5499	0	0	0	0	0	0	0	0	0	0	0.000126323
t5500	0.020260537	0.056891575	0.093463324	0.112238884	0.0931417	0.06845341	0.03191124	0.003468524	0	0	0
t5501	0	0	0	0	0	0	0	0	0	0	0
t5502	0	0.000161427	0.021829534	0.057823632	0.09087567	0.10768369	0.10259406	0.0678173	0.030960808	0.003094379	0
t5503	0	0	0	0	0	0	0	0	0	0	0
t5504	0	0	0	0.000215275	0.024211565	0.06599593	0.10523588	0.1310351	0.13241361	0.11026069	0.055565897
t5505	0.006626071	0	0	0	0	0	0	0	0	0	0
t5506	0	0	0	0	0	0.00032753	0.032689128	0.08933824	0.13387822	0.15636165	0.14254564
t5507	0.107385755	0.049961414	0.005470899	0	0	0	0	0	0	0	0
t5508	0	0	0	0	0	0	0	9.13E-05	0.010876568	0.03618781	0.064892516
t5509	0.08855188	0.08653361	0.06936791	0.032876477	0.003902702	0	0	0	0	0	0
t5510	0	0	0	0	0	0	0	0	0	0.00023247	0.016781885
t5511	0.046279967	0.07779984	0.08993232	0.08147282	0.06343565	0.032184727	0.00520034	0	0	0	0
t5512	0	0	0	0	0	0	0	0	0	0	0
t5513	0.000111275	0.010386072	0.024331614	0.04369391	0.044010576	0.049985763	0.04460153	0.02313927	0.004844743	0	0
t5514	0	0	0	0	0	0	0	0	0	0	0
t5515	0	0	0.000333143	0.01175908	0.022760633	0.028271075	0.034805622	0.039433733	0.03901393	0.028816432	0.004600599
t5516	0	0	0	0	0	0	0	0	0	0	0
t5517	0	0	0	0	0.000247426	0.021297565	0.051359456	0.088707834	0.07052085	0.051299818	0.03656078
t5518	0.015474662	0.002670519	0	0	0	0	0	0	0	0	0
t5519	0	0	0	0	0	0	0.00013822	0.008482919	0.024077423	0.036869213	0.040004354
t5520	0.059766144	0.04591012	0.026634598	0.005341072	0	0	0	0	0	0	0
t5521	0	0	0	0	0	0	0	0	0.000169708	0.009034059	0.022487149
t5522	0.029356124	0.040245485	0.04605347	0.03601416	0.022808919	0.005047569	0	0	0	0	0
t5523	0	0	0	0	0	0	0	0	0	0	0.000749162
t5524	0.040523916	0.11050482	0.163083	0.18875934	0.17584457	0.13182355	0.07305943	0.013866481	0	0	0
t5525	0	0	0	0	0	0	0	0	0	0	0
t5526	0	0.000181532	0.006307344	0.020823287	0.04021414	0.0588265	0.07216124	0.07022274	0.04569059	0.010062411	0
t5527	0	0	0	0	0	0	0	0	0	0	0
t5528	0	0	0	0.00073181	0.027485091	0.07537877	0.11174633	0.13226761	0.13239156	0.10437975	0.06455454
t5529	0.013178641	0	0	0	0	0	0	0	0	0	0
t5530	0	0	0	0	0	0.000417793	0.009075076	0.015867142	0.015590563	0.018102195	0.0218093
t5531	0.023529492	0.017676974	0.004359286	0	0	0	0	0	0	0	0
t5532	0	0	0	0	0	0	0	0.000376105	0.012527795	0.032734476	0.051603198
t5533	0.056054857	0.04795226	0.03556182	0.020593878	0.006439416	1.63E-05	0	0	0	0	0
t5534	0	0	0	0	0	0	0	0	0	0.000237401	0.01559487
t5535	0.065261774	0.1318784	0.18138435	0.2102621	0.17368121	0.10328808	0.023754524	4.58E-05	0	0	0
t5536	0	0	0	0	0	0	0	0	0	0	0
t5537	0.001769803	0.049161226	0.11785414	0.17423356	0.20470762	0.17781612	0.14955628	0.08991018	0.022174153	0.000101415	0
t5538	0	0	0	0	0	0	0	0	0	0	0
t5539	0	0	0.0013641	0.025776897	0.07284881	0.13571274	0.15868324	0.14583607	0.08701008	0.03375552	0.006311276
t5540	4.59E-05	0	0	0	0	0	0	0	0	0	0
t5541	0	0	0	0	0.002185813	0.045071892	0.09583862	0.14565085	0.18576337	0.19967529	0.1438989
t5542	0.09698944	0.025881272	0.000110638	0	0	0	0	0	0	0	0
t5543	0	0	0	0	0	0	0.000694265	0.014948742	0.036583245	0.056587588	0.07536193
t5544	0.08337362	0.064614825	0.043692425	0.013842151	0.000164496	0	0	0	0	0	0
t5545	0	0	0	0	0	0	0	0	0.001144223	0.011386505	0.021887729
t5546	0.03478484	0.040116988	0.045224197	0.03979612	0.031656142	0.012629774	0.000159806	0	0	0	0
t5547	0	0	0	0	0	0	0	0	0	0	0.001129962
t5548	0.016295092	0.0299657	0.034086592	0.024555447	0.018920101	0.017159821	0.013185282	0.00452842	8.10E-05	0	0
t5549	0	0	0	0	0	0	0	0	0	0	0
t5550	0	0.004197054	0.06155082	0.11225042	0.12811714	0.09501899	0.096300565	0.12208206	0.102688126	0.03479753	0.000380951
t5551	0	0	0	0	0	0	0	0	0	0	0
t5552	0	0	0	0.001078775	0.0058303	0.01161821	0.019972563	0.024427658	0.027001003	0.025711711	0.0180034
t5553	0.0207657	0.000452002	0	0	0	0	0	0	0	0	0
t5554	0	0	0	0	0	0.004809239	0.05565379	0.11394203	0.17600958	0.20995305	0.1983602
t5555	0.17917275	0.10619298	0.034650665	0.000493709	0	0	0	0	0	0	0
t5556	0	0	0	0	0	0	0	0.004632033	0.05786144	0.1370812	0.18204752
t5557	0.22279704	0.1796963	0.15080675	0.08594475	0.028105235	0.000560354	0	0	0	0	0
t5558	0	0	0	0	0	0	0	0	0	0.004031248	0.04841106
t5559	0.094678774	0.08548791	0.09100778	0.12389137	0.1277405	0.11306035	0.044378936	0.001082262	0	0	0
t5560	0	0	0	0	0	0	0	0	0	0	0
t5561	0.006843833	0.06955312	0.14827427	0.21427323	0.23819248	0.2303717	0.1799434	0.11167852	0.03914898	0.001221351	0
t5562	0	0	0	0	0	0	0	0	0	0	0
t5563	0	0	0.005463852	0.050451383	0.08953758	0.1318884	0.17138168	0.2004696	0.14385338	0.112064004	0.040334273
t5564	0.001509734	0	0	0	0	0	0	0	0	0	0
t5565	0	0	0	0	0.010626511	0.0879751	0.17732272	0.23321114	0.26537237	0.2569413	0.2230802
t5566	0.14885865	0.05947416	0.002674972	0	0	0	0	0	0	0	0
t5567	0	0	0	0	0	0	0.009664023	0.08048021	0.17033374	0.2228032	0.24469274
t5568	0.2231947	0.17387961	0.1076193	0.048824783	0.002731825	0	0	0	0	0	0
t5569	0	0	0	0	0	0	0	0	0.008629518	0.054306522	0.10390398
t5570	0.12776701	0.13750584	0.14888926	0.11896616	0.07994912	0.03391298	0.002266709	0	0	0	0
t5571	0	0	0	0	0	0	0	0	0	0	0.00904887
t5572	0.05658212	0.08137522	0.12737027	0.15299106	0.15578705	0.12794633	0.078803994	0.03324682	0.001944224	0	0
t5573	0	0	0	0	0	0	0	0	0	0	0
t5574	0	0.007380096	0.044800203	0.08595057	0.12626463	0.12810631	0.12143606	0.08854755	0.059244007	0.024064152	0.002187805
t5575	0	0	0	0	0	0	0	0	0	0	0
t5576	0	0	0	0.00861237	0.044223797	0.07781246	0.1281352	0.1633352	0.17044812	0.16015042	0.11335535
t5577	0.041790728	0.002930143	0	0	0	0	0	0	0	0	0
t5578	0	0	0	0	0	0.01599918	0.09458622	0.19361807	0.25772426	0.28512332	0.2788003
t5579	0.22429916	0.13706045	0.061261375	0.006006384	0	0	0	0	0	0	0
t5580	0	0	0	0	0	0	0	0.007732786	0.0327281	0.069307186	0.11933264
t5581	0.16583945	0.1784067	0.17129233	0.12371647	0.06465818	0.007704241	0	0	0	0	0
t5582	0	0	0	0	0	0	0	0	0	0.021543274	0.10582514
t5583	0.20234208	0.27989906	0.31317404	0.27486357	0.22354189	0.15342827	0.073086806	0.008004331	0	0	0
t5584	0	0	0	0	0	0	0	0	0	0	0
t5585	0.011277639	0.051666122	0.089680076	0.13142882	0.14072043	0.15916377	0.12487877	0.093701124	0.042040583	0.005273142	0
t5586	0	0	0	0	0	0	0	0	0	0	0
t5587	0	0	0.005157296	0.026106263	0.058035083	0.05948087	0.06479559	0.050199267	0.05072362	0.043725453	0.027465766
t5588	0.005079633	0	0	0	0	0	0	0	0	0	0
t5589	0	0	0	0	0.027714632	0.11233727	0.20448755	0.24878083	0.2599687	0.25672993	0.2108749
t5590	0.14375038	0.07167621	0.010284117	0	0	0	0	0	0	0	0
t5591	0	0	0	0	0	0	0.030457502	0.12148076	0.21970092	0.29009464	0.31884173
t5592	0.3002751	0.24281278	0.17206179	0.09117305	0.013881612	0	0	0	0	0	0
t5593	0	0	0	0	0	0	0	1.68E-05	0.018827455	0.067102745	0.1341127
t5594	0.20656161	0.24157012	0.20437628	0.21054031	0.16186321	0.09522391	0.017031815	0	0	0	0
t5595	0	0	0	0	0	0	0	0	0	4.45E-05	0.0378093
t5596	0.13638094	0.23412576	0.3167807	0.28602394	0.26355398	0.2152281	0.15923584	0.083594516	0.015949426	0	0
t5597	0	0	0	0	0	0	0	0	0	0	0
t5598	8.59E-05	0.023514183	0.07365405	0.09721097	0.13631772	0.14866309	0.14556646	0.11031413	0.07329688	0.037977815	0.006469315
t5599	0	0	0	0	0	0	0	0	0	0	0
t5600	0	0	6.29E-05	0.012406047	0.04523392	0.093223736	0.12002049	0.12096381	0.11043688	0.10165009	0.05450991
t5601	0.024228789	0.004173171	0	0	0	0	0	0	0	0	0
t5602	0	0	0	0	5.10E-05	0.005572935	0.025661295	0.0701631	0.10301437	0.14638233	0.15257072
t5603	0.15182173	0.10577215	0.06108054	0.012370531	0	0	0	0	0	0	0
t5604	0	0	0	0	0	0	0.000356661	0.03038976	0.084505685	0.16988784	0.29630962
t5605	0.37608358	0.37094465	0.323672	0.24416137	0.13866258	0.03088651	2.01E-05	0	0	0	0
t5606	0	0	0	0	0	0	0	0	0.000353596	0.024865167	0.07823708
t5607	0.105983905	0.13579057	0.12262735	0.10511958	0.08492825	0.051863	0.02106373	0.005640213	2.32E-05	0	0
t5608	0	0	0	0	0	0	0	0	0	0	0.000310157
t5609	0.014966917	0.044105973	0.06977646	0.10329774	0.13301492	0.1537928	0.13315515	0.094457716	0.051091198	0.011724627	8.81E-05
t5610	0	0	0	0	0	0	0	0	0	0	0
t5611	0	0.000780253	0.024202386	0.070740014	0.12228397	0.16153747	0.21928288	0.22873783	0.16598797	0.101520136	0.056705054
t5612	0.015264446	0.000122255	0	0	0	0	0	0	0	0	0
t5613	0	0	0	0.000553136	0.015041815	0.038133565	0.06326287	0.09175173	0.107120216	0.12622467	0.14345011
t5614	0.13950069	0.07122474	0.017927432	0.000106422	0	0	0	0	0	0	0
t5615	0	0	0	0	0	0.001059545	0.021609137	0.06916665	0.14479367	0.18856047	0.23389961
t5616	0.21792357	0.20246476	0.16397634	0.10000021	0.029328994	0.000114561	0	0	0	0	0
t5617	0	0	0	0	0	0	0	0.001720076	0.03277925	0.09049375	0.1499939
t5618	0.16967207	0.19563489	0.20789056	0.19427308	0.1574868	0.09000813	0.02752951	0.000213114	0	0	0
t5619	0	0	0	0	0	0	0	0	0	0.001290921	0.016870873
t5620	0.04400041	0.069373064	0.09012138	0.09618384	0.07498963	0.07017648	0.05902949	0.046647463	0.017290011	0.000122984	0
t5621	0	0	0	0	0	0	0	0	0	0	0
t5622	0.004052645	0.06146729	0.1687914	0.25446683	0.29654709	0.2840917	0.22572075	0.18868867	0.12991326	0.07907159	0.020847151
t5623	0.000241884	0	0	0	0	0	0	0	0	0	0
t5624	0	0	0.001300876	0.01582011	0.036923446	0.03646117	0.038684227	0.04816707	0.04437103	0.051571384	0.040957704
t5625	0.020482965	0.007319655	0.000159719	0	0	0	0	0	0	0	0
t5626	0	0	0	0	0.001453279	0.01923381	0.053854566	0.09082383	0.1138924	0.14080139	0.15356687
t5627	0.12308036	0.104754	0.07016055	0.025346987	0.000631848	0	0	0	0	0	0
