	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t5209	0	0	0	0	0	0	0	0	0.03988	0	0	0	0	0	0	0	0
t5210	0	0	0	0	0	0	0	0	0.03262	0	0	0	0	0	0	0	0
t5211	0	0	0	0	0	0	0	0	0.03429	0.00036	0	0	0	0	0	0	0
t5212	0	0.00187	0	0	0	0	0	0	0.02907	0.0042	0	0	0	0.001	0	0.006	0
t5213	0.00082	0.02895	0	0.00075	0.0024	0	0	0	0.0385	0.02781	0	0.002	0.027	0.041	0.013	0.062	0.014
t5214	0.03866	0.08274	0.0109	0.03148	0.03431	0.00022	0.00441	0.0096	0.0705	0.08311	0.00216	0.041	0.083	0.122	0.102	0.163	0.081
t5215	0.13116	0.13629	0.07295	0.11402	0.09944	0.01609	0.06559	0.05147	0.11495	0.15571	0.02621	0.136	0.144	0.219	0.236	0.274	0.172
t5216	0.24501	0.19029	0.13055	0.23167	0.19601	0.1101	0.16978	0.10575	0.176	0.2312	0.07456	0.282	0.194	0.297	0.372	0.369	0.254
t5217	0.39051	0.27245	0.20578	0.34063	0.26698	0.2477	0.29818	0.15905	0.22885	0.30974	0.13504	0.426	0.224	0.335	0.482	0.439	0.331
t5218	0.49867	0.31279	0.28184	0.45568	0.31543	0.38823	0.42324	0.20103	0.27365	0.37219	0.20776	0.524	0.226	0.346	0.557	0.474	0.39
t5219	0.56418	0.37196	0.38779	0.51989	0.32161	0.52145	0.53291	0.22684	0.30271	0.39299	0.26873	0.593	0.216	0.356	0.597	0.459	0.407
t5220	0.58704	0.39679	0.42278	0.54528	0.37293	0.60422	0.60901	0.28394	0.31172	0.39114	0.29801	0.611	0.202	0.341	0.607	0.405	0.412
t5221	0.5611	0.39769	0.35384	0.532	0.36322	0.6502	0.6506	0.30725	0.31344	0.38137	0.32316	0.6	0.181	0.319	0.585	0.328	0.425
t5222	0.51799	0.38754	0.41631	0.49759	0.34027	0.64264	0.62625	0.30729	0.2941	0.32001	0.37918	0.576	0.144	0.263	0.523	0.236	0.385
t5223	0.45067	0.32669	0.37391	0.44172	0.31623	0.60429	0.58248	0.30705	0.2805	0.28362	0.33776	0.5	0.099	0.182	0.426	0.15	0.301
t5224	0.3564	0.26142	0.38565	0.36585	0.26299	0.52277	0.4862	0.24427	0.23582	0.24299	0.32496	0.379	0.064	0.112	0.304	0.086	0.199
t5225	0.24548	0.17735	0.29682	0.26728	0.19387	0.42051	0.37906	0.13683	0.18194	0.17506	0.28895	0.238	0.031	0.053	0.168	0.036	0.091
t5226	0.14773	0.09577	0.21481	0.17303	0.11717	0.30789	0.25845	0.10382	0.13309	0.11424	0.22242	0.095	0.007	0.006	0.048	0.006	0.017
t5227	0.05596	0.03336	0.08641	0.08014	0.0532	0.178	0.1443	0.05551	0.08876	0.06051	0.1495	0.007	0	0	0.001	0	0
t5228	0.00424	0.00129	0.01991	0.01665	0.02185	0.06632	0.04587	0.03401	0.05354	0.02179	0.07653	0	0	0	0	0	0
t5229	0	0	0.00046	0.00011	0.00052	0.00439	0.00202	0.00105	0.02303	0.00239	0.01889	0	0	0	0	0	0
t5230	0	0	0	0	0	0	0	0	0.02203	0	0.00067	0	0	0	0	0	0
t5231	0	0	0	0	0	0	0	0	0.0375	0	0	0	0	0	0	0	0
t5232	0	0	0	0	0	0	0	0	0.03131	0	0	0	0	0	0	0	0
t5233	0	0	0	0	0	0	0	0	0.03406	0	0	0	0	0	0	0	0
t5234	0	0	0	0	0	0	0	0	0.02744	0	0	0	0	0	0	0	0
t5235	0	0	0	0	0	0	0	0	0.03013	0.00025	0	0	0	0	0	0	0
t5236	0	0.0017	0	0	0	0	0	0	0.03265	0.0045	0	0	0	0.001	0	0.003	0
t5237	0.00076	0.02247	0	0.00056	0.00122	0	0	0	0.04762	0.02369	0	0.007	0.008	0.039	0.016	0.039	0.023
t5238	0.04427	0.06173	0.00954	0.02825	0.01615	0.00018	0.00425	0.01431	0.09012	0.06348	0.00371	0.095	0.037	0.138	0.114	0.106	0.112
t5239	0.15637	0.10357	0.08094	0.11187	0.03863	0.01268	0.06422	0.08287	0.14203	0.12538	0.0363	0.26	0.083	0.269	0.263	0.191	0.242
t5240	0.27665	0.16073	0.13452	0.20597	0.06276	0.09253	0.1654	0.18983	0.19843	0.19827	0.07503	0.425	0.138	0.405	0.409	0.276	0.369
t5241	0.4252	0.22207	0.24345	0.32788	0.10078	0.20634	0.29175	0.30606	0.256	0.26082	0.12691	0.573	0.196	0.51	0.527	0.339	0.471
t5242	0.5345	0.26914	0.3549	0.43025	0.14781	0.32364	0.41485	0.37998	0.29976	0.32725	0.16383	0.674	0.243	0.589	0.615	0.389	0.545
t5243	0.60656	0.38874	0.44387	0.51231	0.19817	0.43113	0.50261	0.45483	0.33068	0.35771	0.20968	0.729	0.245	0.617	0.665	0.403	0.594
t5244	0.60051	0.45073	0.48615	0.56645	0.26119	0.51495	0.56631	0.47871	0.34457	0.37894	0.23542	0.742	0.224	0.599	0.668	0.4	0.584
t5245	0.54478	0.46782	0.53746	0.56729	0.2673	0.58621	0.59	0.48683	0.33999	0.37561	0.27374	0.717	0.203	0.548	0.631	0.376	0.512
t5246	0.50691	0.45089	0.55099	0.53158	0.28489	0.58628	0.59014	0.4818	0.31746	0.37802	0.28244	0.648	0.186	0.473	0.556	0.324	0.413
t5247	0.41043	0.33067	0.52619	0.4532	0.22688	0.53869	0.54195	0.41848	0.28365	0.34017	0.28428	0.544	0.145	0.362	0.448	0.248	0.288
t5248	0.30025	0.24434	0.41249	0.33954	0.23202	0.47534	0.47464	0.27203	0.233	0.29586	0.24381	0.408	0.096	0.227	0.32	0.163	0.162
t5249	0.19675	0.16835	0.3037	0.23645	0.20735	0.38049	0.36729	0.18934	0.18043	0.23526	0.20982	0.248	0.048	0.099	0.178	0.08	0.076
t5250	0.11177	0.08636	0.24272	0.14246	0.15781	0.2714	0.25252	0.11693	0.12204	0.16268	0.16226	0.091	0.011	0.014	0.052	0.016	0.026
t5251	0.04987	0.02528	0.13035	0.06321	0.08919	0.16705	0.12728	0.05709	0.0813	0.09452	0.11055	0.006	0	0	0.001	0	0
t5252	0.00361	0.0007	0.03781	0.01466	0.03173	0.05913	0.03579	0.02312	0.04668	0.03133	0.06286	0	0	0	0	0	0
t5253	0	0	0.00056	0.00008	0.00085	0.00318	0.0014	0.0005	0.02272	0.00244	0.01848	0	0	0	0	0	0
t5254	0	0	0	0	0	0	0	0	0.02559	0	0.00085	0	0	0	0	0	0
t5255	0	0	0	0	0	0	0	0	0.0382	0	0	0	0	0	0	0	0
t5256	0	0	0	0	0	0	0	0	0.03165	0	0	0	0	0	0	0	0
t5257	0	0	0	0	0	0	0	0	0.03153	0	0	0	0	0	0	0	0
t5258	0	0	0	0	0	0	0	0	0.02854	0	0	0	0	0	0	0	0
t5259	0	0	0	0	0	0	0	0	0.03247	0.00029	0	0	0	0	0	0	0
t5260	0	0.00068	0	0	0	0	0	0	0.03666	0.00565	0	0	0	0.001	0	0.003	0
t5261	0.00063	0.014	0	0.00052	0.00149	0	0	0	0.0425	0.03055	0	0.005	0.027	0.041	0.016	0.048	0.026
t5262	0.03835	0.04081	0.00783	0.01846	0.03149	0.00015	0.00288	0.00654	0.07046	0.09213	0.0026	0.074	0.115	0.15	0.116	0.134	0.143
t5263	0.13052	0.08761	0.06103	0.06269	0.09557	0.01016	0.04425	0.03987	0.11095	0.16653	0.02888	0.175	0.262	0.294	0.266	0.237	0.28
t5264	0.2171	0.11799	0.06926	0.12678	0.16126	0.08154	0.13188	0.09411	0.16267	0.24392	0.07917	0.284	0.406	0.427	0.415	0.343	0.412
t5265	0.33387	0.20174	0.09698	0.19071	0.22059	0.19542	0.23397	0.17756	0.21539	0.30606	0.1455	0.372	0.529	0.534	0.534	0.437	0.504
t5266	0.42205	0.26945	0.11617	0.23027	0.30811	0.32773	0.33	0.25854	0.25975	0.35753	0.19986	0.455	0.616	0.61	0.616	0.498	0.556
t5267	0.4743	0.31426	0.16252	0.30218	0.37389	0.42105	0.41167	0.33686	0.27986	0.37605	0.25862	0.545	0.644	0.64	0.66	0.523	0.583
t5268	0.49606	0.35627	0.18557	0.33471	0.4612	0.51768	0.49052	0.4397	0.31393	0.35973	0.30714	0.589	0.631	0.627	0.663	0.511	0.573
t5269	0.52061	0.33419	0.20512	0.36318	0.45554	0.5854	0.51605	0.45032	0.3248	0.35014	0.32743	0.582	0.582	0.575	0.63	0.47	0.556
t5270	0.46602	0.31808	0.19606	0.37332	0.42718	0.61269	0.50855	0.4607	0.30749	0.31883	0.32925	0.504	0.496	0.502	0.559	0.401	0.47
t5271	0.42903	0.28341	0.1837	0.35469	0.379	0.58504	0.4584	0.49636	0.28255	0.2628	0.31913	0.423	0.392	0.393	0.457	0.312	0.358
t5272	0.3255	0.24223	0.17851	0.29103	0.32279	0.53586	0.39295	0.4241	0.25371	0.21419	0.27644	0.325	0.258	0.243	0.327	0.205	0.244
t5273	0.22367	0.16409	0.13421	0.21269	0.22132	0.42847	0.31015	0.30316	0.20009	0.16481	0.23007	0.195	0.128	0.11	0.177	0.098	0.13
t5274	0.12208	0.08372	0.08586	0.14015	0.1352	0.29698	0.21855	0.19626	0.14312	0.11429	0.17227	0.077	0.033	0.015	0.048	0.021	0.029
t5275	0.04461	0.0247	0.05928	0.07014	0.06438	0.17968	0.11972	0.11161	0.09318	0.06649	0.11409	0.004	0	0	0.001	0	0
t5276	0.00259	0.00049	0.01834	0.01352	0.02096	0.05941	0.03655	0.03587	0.05337	0.02282	0.0491	0	0	0	0	0	0
t5277	0	0	0.00036	0.00006	0.00044	0.00342	0.00143	0.00058	0.01953	0.00198	0.01354	0	0	0	0	0	0
t5278	0	0	0	0	0	0	0	0	0.02238	0	0.00049	0	0	0	0	0	0
t5279	0	0	0	0	0	0	0	0	0.03055	0	0	0	0	0	0	0	0
t5280	0	0	0	0	0	0	0	0	0.02418	0	0	0	0	0	0	0	0
t5281	0	0	0	0	0	0	0	0	0.02663	0	0	0	0	0	0	0	0
t5282	0	0	0	0	0	0	0	0	0.02141	0	0	0	0	0	0	0	0
t5283	0	0	0	0	0	0	0	0	0.0256	0.00015	0	0	0	0	0	0	0
t5284	0	0.00072	0	0	0	0	0	0	0.02656	0.00468	0	0	0	0.001	0	0.006	0
t5285	0.00044	0.02316	0	0.00038	0.00127	0	0	0	0.03123	0.02967	0	0.005	0.019	0.044	0.015	0.065	0.024
t5286	0.02929	0.07195	0.00554	0.02299	0.03807	0.0001	0.0028	0.0112	0.05988	0.08911	0.00269	0.086	0.092	0.15	0.112	0.17	0.124
t5287	0.10795	0.12155	0.05835	0.09271	0.12039	0.01009	0.04191	0.07005	0.10164	0.17287	0.03731	0.253	0.205	0.286	0.26	0.295	0.238
t5288	0.18448	0.15698	0.12373	0.19627	0.17109	0.08803	0.11698	0.1378	0.14065	0.26712	0.11918	0.432	0.324	0.416	0.412	0.412	0.365
t5289	0.28978	0.22709	0.26262	0.30978	0.27084	0.21638	0.20506	0.21543	0.19654	0.34109	0.21305	0.573	0.438	0.515	0.534	0.495	0.464
t5290	0.39664	0.30877	0.41948	0.40351	0.34747	0.35634	0.27694	0.30567	0.23501	0.40344	0.29915	0.669	0.512	0.584	0.62	0.535	0.526
t5291	0.4694	0.36098	0.47099	0.49901	0.43502	0.47863	0.33223	0.40598	0.25669	0.44433	0.38512	0.725	0.551	0.619	0.664	0.53	0.537
t5292	0.50684	0.37174	0.42232	0.52485	0.48153	0.57597	0.38073	0.42489	0.26957	0.46753	0.42312	0.74	0.543	0.619	0.666	0.489	0.519
t5293	0.52575	0.36343	0.43722	0.53338	0.48209	0.62525	0.3908	0.4465	0.26829	0.45929	0.43626	0.715	0.501	0.582	0.633	0.418	0.5
t5294	0.45993	0.35233	0.32674	0.48283	0.48764	0.62564	0.41193	0.42535	0.25931	0.43105	0.42341	0.652	0.42	0.502	0.566	0.338	0.458
t5295	0.39486	0.26965	0.20766	0.44837	0.3937	0.5833	0.38203	0.45204	0.24381	0.39207	0.38735	0.548	0.338	0.391	0.462	0.251	0.373
t5296	0.27229	0.21902	0.11685	0.33788	0.35984	0.5124	0.34367	0.36859	0.20991	0.3428	0.33824	0.408	0.24	0.257	0.326	0.162	0.265
t5297	0.20252	0.16171	0.05756	0.24691	0.28879	0.41882	0.27447	0.2761	0.16668	0.26273	0.26703	0.241	0.126	0.119	0.173	0.076	0.145
t5298	0.1003	0.08619	0.04003	0.14867	0.19303	0.29782	0.18701	0.1914	0.12474	0.17856	0.19164	0.084	0.032	0.016	0.044	0.016	0.036
t5299	0.03717	0.02488	0.03135	0.07129	0.10067	0.18111	0.10074	0.11026	0.08542	0.09788	0.1314	0.005	0	0	0	0	0
t5300	0.00209	0.00046	0.02078	0.01322	0.03078	0.06218	0.02805	0.02938	0.04276	0.03013	0.06204	0	0	0	0	0	0
t5301	0	0	0.00028	0.00004	0.00036	0.00323	0.00125	0.00041	0.01766	0.00195	0.01599	0	0	0	0	0	0
t5302	0	0	0	0	0	0	0	0	0.02323	0	0.0005	0	0	0	0	0	0
t5303	0	0	0	0	0	0	0	0	0.02857	0	0	0	0	0	0	0	0
t5304	0	0	0	0	0	0	0	0	0.02397	0	0	0	0	0	0	0	0
t5305	0	0	0	0	0	0	0	0	0.02596	0	0	0	0	0	0	0	0
t5306	0	0	0	0	0	0	0	0	0.02219	0	0	0	0	0	0	0	0
t5307	0	0	0	0	0	0	0	0	0.02643	0.0001	0	0	0	0	0	0	0
t5308	0	0.0008	0	0	0	0	0	0	0.02826	0.0046	0	0	0	0.001	0	0.003	0
t5309	0.00029	0.0236	0	0.00036	0.00104	0	0	0	0.0378	0.03191	0	0.005	0.037	0.046	0.011	0.052	0.023
t5310	0.01761	0.07814	0.00401	0.01744	0.02835	0.00007	0.00235	0.00758	0.0751	0.10214	0.0024	0.092	0.141	0.161	0.097	0.15	0.141
t5311	0.05152	0.15111	0.03802	0.06116	0.06579	0.01239	0.04972	0.05585	0.13009	0.1933	0.03101	0.244	0.291	0.309	0.235	0.27	0.288
t5312	0.07704	0.19659	0.07731	0.11173	0.08781	0.10553	0.12926	0.14479	0.17902	0.29597	0.08461	0.396	0.433	0.449	0.374	0.394	0.43
t5313	0.14163	0.25264	0.19545	0.17645	0.12051	0.24978	0.23148	0.24135	0.23774	0.36942	0.14948	0.529	0.54	0.559	0.488	0.486	0.54
t5314	0.18015	0.26215	0.32854	0.23603	0.16213	0.40265	0.32733	0.3056	0.28499	0.42802	0.23151	0.622	0.599	0.631	0.57	0.539	0.612
t5315	0.24015	0.3006	0.43353	0.2686	0.21854	0.53096	0.42217	0.36009	0.31124	0.46226	0.28461	0.677	0.621	0.662	0.616	0.548	0.647
t5316	0.27644	0.27282	0.46572	0.31389	0.29151	0.60736	0.48613	0.36813	0.33357	0.48203	0.32872	0.677	0.584	0.652	0.625	0.521	0.641
t5317	0.26899	0.24902	0.43291	0.32691	0.33015	0.65024	0.53584	0.40858	0.33884	0.45647	0.36851	0.593	0.556	0.603	0.595	0.458	0.588
t5318	0.26132	0.23248	0.48995	0.31998	0.36765	0.64702	0.54201	0.36215	0.33283	0.41048	0.37379	0.456	0.487	0.507	0.528	0.381	0.506
t5319	0.21074	0.18965	0.48499	0.2658	0.34626	0.59501	0.4854	0.3709	0.30164	0.34642	0.36228	0.315	0.391	0.381	0.425	0.293	0.402
t5320	0.15984	0.14456	0.3815	0.23764	0.32848	0.54443	0.40025	0.34027	0.2558	0.28769	0.31753	0.23	0.261	0.237	0.298	0.198	0.277
t5321	0.11622	0.11541	0.26814	0.17539	0.238	0.44005	0.30016	0.25369	0.20241	0.22274	0.25449	0.124	0.131	0.103	0.156	0.099	0.14
t5322	0.06869	0.07217	0.19615	0.1173	0.14429	0.31713	0.20064	0.20299	0.14265	0.15613	0.20285	0.033	0.03	0.012	0.038	0.02	0.033
t5323	0.02549	0.0211	0.11886	0.05284	0.0759	0.18608	0.10115	0.09906	0.09069	0.08746	0.12907	0.001	0	0	0	0	0
t5324	0.00146	0.00049	0.03334	0.0098	0.01846	0.06271	0.02652	0.02306	0.04573	0.02712	0.06214	0	0	0	0	0	0
t5325	0	0	0.00025	0.00002	0.00012	0.0028	0.0011	0.00024	0.017	0.00157	0.01428	0	0	0	0	0	0
t5326	0	0	0	0	0	0	0	0	0.02453	0	0.00032	0	0	0	0	0	0
t5327	0	0	0	0	0	0	0	0	0.02837	0	0	0	0	0	0	0	0
t5328	0	0	0	0	0	0	0	0	0.02206	0	0	0	0	0	0	0	0
t5329	0	0	0	0	0	0	0	0	0.02535	0	0	0	0	0	0	0	0
t5330	0	0	0	0	0	0	0	0	0.02094	0	0	0	0	0	0	0	0
t5331	0	0	0	0	0	0	0	0	0.02409	0.00009	0	0	0	0	0	0	0
t5332	0	0.00081	0	0	0	0	0	0	0.02538	0.00453	0	0	0	0	0	0.005	0
t5333	0.00023	0.02649	0	0.0001	0.00059	0	0	0	0.02993	0.03094	0	0.003	0.042	0.041	0.01	0.066	0.021
t5334	0.01369	0.08327	0.0046	0.0127	0.02597	0.00007	0.0023	0.00756	0.06112	0.09348	0.0024	0.057	0.15	0.151	0.099	0.176	0.138
t5335	0.05081	0.15254	0.05129	0.05747	0.07594	0.01149	0.04051	0.05657	0.10316	0.17934	0.03444	0.151	0.291	0.295	0.239	0.303	0.28
t5336	0.12223	0.18825	0.10001	0.11837	0.14839	0.10219	0.11763	0.13747	0.15204	0.26427	0.08461	0.255	0.418	0.434	0.381	0.42	0.423
t5337	0.17749	0.25481	0.18302	0.1919	0.21866	0.24329	0.2234	0.22611	0.20624	0.35449	0.14865	0.353	0.523	0.548	0.498	0.509	0.541
t5338	0.24956	0.30948	0.3096	0.2581	0.30772	0.38942	0.32062	0.31407	0.25639	0.43875	0.215	0.462	0.598	0.624	0.579	0.561	0.623
t5339	0.36175	0.3765	0.40174	0.33732	0.31112	0.52661	0.409	0.45158	0.28617	0.48664	0.2729	0.551	0.635	0.659	0.616	0.573	0.669
t5340	0.44818	0.38991	0.38095	0.36678	0.33387	0.60536	0.4695	0.48189	0.29216	0.49863	0.29558	0.571	0.628	0.656	0.613	0.542	0.675
t5341	0.43095	0.42022	0.44063	0.37485	0.32397	0.66513	0.4721	0.49865	0.28676	0.47311	0.32305	0.532	0.58	0.613	0.57	0.476	0.643
t5342	0.44206	0.36442	0.49202	0.36232	0.35465	0.67242	0.45637	0.42738	0.27662	0.43682	0.32141	0.467	0.489	0.534	0.497	0.389	0.574
t5343	0.35784	0.3249	0.4237	0.3078	0.36277	0.63508	0.40588	0.4397	0.24546	0.38135	0.29209	0.355	0.347	0.419	0.396	0.28	0.467
t5344	0.32672	0.2513	0.39738	0.26527	0.276	0.56975	0.35477	0.38869	0.20724	0.3105	0.25066	0.213	0.213	0.275	0.27	0.173	0.328
t5345	0.22793	0.16298	0.30415	0.19239	0.19536	0.46533	0.26424	0.28517	0.15415	0.22789	0.19648	0.096	0.105	0.124	0.138	0.079	0.169
t5346	0.13579	0.08638	0.20584	0.11923	0.13951	0.34203	0.18436	0.16932	0.10665	0.16603	0.14401	0.026	0.025	0.015	0.031	0.015	0.039
t5347	0.04761	0.0249	0.11288	0.05985	0.0645	0.20211	0.0948	0.09668	0.06684	0.08907	0.09042	0	0	0	0	0	0
t5348	0.00186	0.00043	0.03882	0.0079	0.01383	0.06608	0.0233	0.02689	0.03535	0.02615	0.04206	0	0	0	0	0	0
t5349	0	0	0.00025	0.00002	0.00007	0.00269	0.00066	0.00017	0.01259	0.00115	0.00923	0	0	0	0	0	0
t5350	0	0	0	0	0	0	0	0	0.02331	0	0.00012	0	0	0	0	0	0
t5351	0	0	0	0	0	0	0	0	0.01901	0	0	0	0	0	0	0	0
t5352	0	0	0	0	0	0	0	0	0.01552	0	0	0	0	0	0	0	0
t5353	0	0	0	0	0	0	0	0	0.01591	0	0	0	0	0	0	0	0
t5354	0	0	0	0	0	0	0	0	0.0149	0	0	0	0	0	0	0	0
t5355	0	0	0	0	0	0	0	0	0.01805	0.00003	0	0	0	0	0	0	0
t5356	0	0.00085	0	0	0	0	0	0	0.02211	0.00345	0	0	0	0.001	0	0.003	0
t5357	0.00029	0.03043	0	0.0001	0.00038	0	0	0	0.02724	0.0252	0	0.001	0.037	0.043	0.009	0.058	0.021
t5358	0.02838	0.09466	0.00485	0.00993	0.02061	0.00007	0.00229	0.00773	0.04978	0.08361	0.00134	0.05	0.138	0.157	0.09	0.166	0.131
t5359	0.10747	0.1736	0.06123	0.05061	0.06852	0.01176	0.03941	0.05344	0.08348	0.16827	0.02037	0.14	0.261	0.304	0.216	0.291	0.275
t5360	0.22471	0.20771	0.12991	0.10463	0.12733	0.10572	0.1137	0.09697	0.13039	0.24595	0.05069	0.258	0.358	0.441	0.348	0.416	0.412
t5361	0.36296	0.26068	0.21929	0.17336	0.23458	0.25846	0.22278	0.12748	0.17606	0.31522	0.08595	0.376	0.419	0.55	0.461	0.515	0.522
t5362	0.48926	0.27831	0.3246	0.24344	0.32503	0.42037	0.32527	0.12908	0.20913	0.36512	0.13389	0.446	0.443	0.62	0.543	0.577	0.606
t5363	0.55177	0.28629	0.30467	0.30008	0.4024	0.54811	0.40335	0.12897	0.23723	0.40321	0.16204	0.491	0.437	0.652	0.584	0.595	0.648
t5364	0.55931	0.31352	0.42202	0.34554	0.47087	0.65	0.45447	0.12192	0.2612	0.4195	0.20896	0.477	0.415	0.646	0.579	0.572	0.645
t5365	0.49765	0.32419	0.32911	0.35988	0.50197	0.70853	0.45703	0.12133	0.25667	0.41909	0.21471	0.456	0.384	0.602	0.528	0.511	0.593
t5366	0.42375	0.29735	0.26674	0.34583	0.50287	0.72436	0.45366	0.13714	0.24807	0.38483	0.25257	0.39	0.343	0.521	0.442	0.423	0.503
t5367	0.33094	0.26474	0.23589	0.31258	0.45023	0.67453	0.42331	0.12669	0.22445	0.33611	0.27222	0.316	0.277	0.406	0.329	0.31	0.377
t5368	0.24192	0.22761	0.17409	0.25337	0.39502	0.60962	0.34378	0.11639	0.18726	0.27407	0.2447	0.225	0.184	0.262	0.213	0.187	0.236
t5369	0.1535	0.13678	0.17865	0.17563	0.2854	0.49081	0.26935	0.08689	0.14722	0.21268	0.22733	0.142	0.087	0.114	0.107	0.08	0.114
t5370	0.08698	0.07195	0.0984	0.11358	0.19713	0.3451	0.20015	0.06457	0.10758	0.13576	0.17943	0.052	0.019	0.012	0.022	0.012	0.024
t5371	0.02752	0.01907	0.0446	0.04656	0.09827	0.19834	0.10601	0.02842	0.06613	0.06917	0.12152	0.002	0	0	0	0	0
t5372	0.00107	0.00028	0.01365	0.00711	0.02446	0.06544	0.02469	0.00744	0.03346	0.01782	0.04797	0	0	0	0	0	0
t5373	0	0	0.00014	0	0.00008	0.00256	0.00062	0.00006	0.01301	0.00059	0.00803	0	0	0	0	0	0
t5374	0	0	0	0	0	0	0	0	0.03117	0	0.00008	0	0	0	0	0	0
t5375	0	0	0	0	0	0	0	0	0.02035	0	0	0	0	0	0	0	0
t5376	0	0	0	0	0	0	0	0	0.01798	0	0	0	0	0	0	0	0
t5377	0	0	0	0	0	0	0	0	0.01647	0	0	0	0	0	0	0	0
t5378	0	0	0	0	0	0	0	0	0.01705	0	0	0	0	0	0	0	0
t5379	0	0	0	0	0	0	0	0	0.02108	0.00002	0	0	0	0	0	0	0
t5380	0	0.00061	0	0	0	0	0	0	0.02367	0.00307	0	0	0	0	0	0.003	0
t5381	0.00017	0.02378	0	0.0003	0.00043	0	0	0	0.02477	0.01847	0	0.001	0.026	0.039	0.006	0.055	0.015
t5382	0.02561	0.07732	0.00509	0.01806	0.02674	0.00004	0.00232	0.00658	0.04365	0.05339	0.001	0.035	0.103	0.145	0.06	0.16	0.091
t5383	0.10819	0.15094	0.05629	0.07945	0.08395	0.01167	0.04906	0.05333	0.07413	0.09493	0.03005	0.119	0.2	0.275	0.147	0.282	0.186
t5384	0.20286	0.20021	0.09467	0.15676	0.12063	0.11073	0.14833	0.0945	0.1089	0.13814	0.08175	0.25	0.303	0.399	0.235	0.398	0.258
t5385	0.31471	0.26222	0.16649	0.24524	0.21067	0.26809	0.26841	0.17188	0.14632	0.18392	0.14694	0.379	0.382	0.489	0.312	0.485	0.29
t5386	0.3774	0.30343	0.2298	0.32292	0.29375	0.44067	0.39798	0.2361	0.18314	0.22663	0.19943	0.437	0.403	0.529	0.367	0.526	0.346
t5387	0.43032	0.38749	0.30169	0.39796	0.37622	0.58055	0.49623	0.30692	0.20256	0.25694	0.23192	0.477	0.394	0.528	0.395	0.53	0.334
t5388	0.40818	0.36468	0.3403	0.41882	0.42499	0.68862	0.55772	0.34885	0.22835	0.27746	0.26234	0.489	0.361	0.484	0.399	0.496	0.297
t5389	0.46995	0.37098	0.36809	0.43191	0.43555	0.73961	0.5706	0.36166	0.22678	0.28998	0.31076	0.472	0.321	0.428	0.388	0.43	0.227
t5390	0.42928	0.30498	0.33316	0.40381	0.4435	0.75714	0.54377	0.43453	0.21824	0.27697	0.32833	0.422	0.263	0.353	0.352	0.341	0.173
t5391	0.42448	0.25129	0.37113	0.36651	0.40217	0.72167	0.51312	0.38525	0.21337	0.23851	0.28105	0.348	0.194	0.263	0.289	0.235	0.126
t5392	0.33206	0.19514	0.30961	0.28309	0.3568	0.63155	0.44267	0.35592	0.18609	0.19245	0.25702	0.253	0.121	0.159	0.204	0.136	0.079
t5393	0.24423	0.12914	0.22026	0.2149	0.29669	0.51337	0.36397	0.301	0.14999	0.1525	0.22422	0.146	0.055	0.065	0.113	0.058	0.035
t5394	0.13384	0.06824	0.1807	0.13363	0.19689	0.37135	0.24879	0.20491	0.10897	0.09713	0.17798	0.047	0.01	0.005	0.027	0.009	0.003
t5395	0.0438	0.01746	0.09141	0.05816	0.09515	0.21055	0.12241	0.10521	0.06895	0.04958	0.09967	0.001	0	0	0	0	0
t5396	0.00118	0.00025	0.02597	0.00816	0.02422	0.06424	0.03142	0.02653	0.03467	0.01367	0.03746	0	0	0	0	0	0
t5397	0	0	0.00011	0	0.00004	0.00233	0.00071	0.00008	0.01289	0.00039	0.00782	0	0	0	0	0	0
t5398	0	0	0	0	0	0	0	0	0.03021	0	0.00008	0	0	0	0	0	0
t5399	0	0	0	0	0	0	0	0	0.01929	0	0	0	0	0	0	0	0
t5400	0	0	0	0	0	0	0	0	0.01637	0	0	0	0	0	0	0	0
t5401	0	0	0	0	0	0	0	0	0.01659	0	0	0	0	0	0	0	0
t5402	0	0	0	0	0	0	0	0	0.01738	0	0	0	0	0	0	0	0
t5403	0	0	0	0	0	0	0	0	0.02072	0	0	0	0	0	0	0	0
t5404	0	0.00017	0	0	0	0	0	0	0.02011	0.00116	0	0	0	0	0	0.001	0
t5405	0.00017	0.01239	0	0.00016	0.00037	0	0	0	0.0213	0.0094	0	0.002	0.016	0.035	0.006	0.037	0.018
t5406	0.02557	0.03783	0.0046	0.0122	0.03182	0.00002	0.00232	0.0093	0.04342	0.03471	0.00078	0.057	0.099	0.138	0.057	0.114	0.108
t5407	0.10064	0.07704	0.0565	0.05727	0.11012	0.01113	0.05306	0.0838	0.07917	0.07719	0.01632	0.156	0.233	0.272	0.128	0.207	0.266
t5408	0.18505	0.12562	0.10074	0.11257	0.19551	0.1084	0.16709	0.19092	0.12198	0.1184	0.04214	0.26	0.381	0.402	0.211	0.297	0.408
t5409	0.27715	0.1911	0.18647	0.19187	0.3042	0.26496	0.31109	0.29488	0.16374	0.1678	0.09123	0.343	0.498	0.501	0.286	0.367	0.484
t5410	0.36811	0.26792	0.26619	0.26534	0.3826	0.43286	0.43439	0.38217	0.20933	0.22885	0.16261	0.356	0.584	0.571	0.33	0.413	0.465
