	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
Sc1.t5189	0.001	0.050	0.000	0.001	0.004	0.000	0.000	0.000	0.042	0.030	0.000	0.002	0.045	0.048	0.013	0.063	0.031
Sc1.t5190	0.046	0.134	0.005	0.038	0.056	0.000	0.005	0.020	0.074	0.086	0.002	0.025	0.150	0.161	0.088	0.167	0.150
Sc1.t5191	0.153	0.232	0.039	0.139	0.148	0.015	0.074	0.109	0.116	0.162	0.022	0.057	0.291	0.305	0.193	0.298	0.289
Sc1.t5192	0.288	0.221	0.053	0.246	0.272	0.112	0.197	0.238	0.173	0.225	0.057	0.089	0.421	0.437	0.298	0.417	0.406
Sc1.t5193	0.437	0.297	0.097	0.386	0.383	0.258	0.343	0.362	0.237	0.288	0.119	0.130	0.520	0.540	0.384	0.499	0.475
Sc1.t5194	0.562	0.369	0.175	0.508	0.483	0.408	0.473	0.471	0.281	0.323	0.164	0.167	0.588	0.603	0.445	0.554	0.518
Sc1.t5195	0.610	0.380	0.268	0.578	0.556	0.544	0.576	0.556	0.314	0.350	0.217	0.200	0.582	0.629	0.475	0.573	0.515
Sc1.t5196	0.617	0.327	0.320	0.567	0.613	0.645	0.648	0.617	0.333	0.342	0.242	0.211	0.522	0.610	0.482	0.557	0.477
Sc1.t5197	0.639	0.295	0.412	0.576	0.627	0.714	0.665	0.656	0.343	0.357	0.278	0.192	0.450	0.562	0.456	0.509	0.390
Sc1.t5198	0.573	0.206	0.400	0.556	0.628	0.730	0.631	0.656	0.334	0.339	0.298	0.184	0.368	0.477	0.395	0.417	0.322
Sc1.t5199	0.488	0.168	0.400	0.494	0.557	0.691	0.587	0.593	0.307	0.318	0.324	0.159	0.273	0.359	0.328	0.302	0.266
Sc1.t5200	0.402	0.138	0.389	0.404	0.463	0.614	0.482	0.489	0.257	0.276	0.292	0.130	0.171	0.231	0.238	0.184	0.203
Sc1.t5201	0.287	0.106	0.337	0.310	0.339	0.503	0.381	0.351	0.197	0.213	0.250	0.083	0.081	0.102	0.124	0.085	0.124
Sc1.t5202	0.150	0.061	0.199	0.202	0.228	0.363	0.261	0.218	0.148	0.143	0.182	0.035	0.019	0.015	0.030	0.020	0.035
Sc1.t5203	0.059	0.025	0.120	0.101	0.121	0.221	0.150	0.124	0.099	0.080	0.115	0.002	0.000	0.000	0.000	0.000	0.000
Sc1.t5204	0.005	0.001	0.032	0.023	0.035	0.082	0.046	0.040	0.057	0.031	0.045	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5205	0.000	0.000	0.001	0.000	0.001	0.006	0.002	0.001	0.026	0.003	0.012	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5208	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5210	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5212	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.004	0.000	0.000	0.000	0.001	0.000	0.006	0.000
Sc1.t5213	0.001	0.029	0.000	0.001	0.002	0.000	0.000	0.000	0.039	0.028	0.000	0.002	0.027	0.041	0.013	0.062	0.014
Sc1.t5214	0.039	0.083	0.011	0.031	0.034	0.000	0.004	0.010	0.071	0.083	0.002	0.041	0.083	0.122	0.102	0.163	0.081
Sc1.t5215	0.131	0.136	0.073	0.114	0.099	0.016	0.066	0.051	0.115	0.156	0.026	0.136	0.144	0.219	0.236	0.274	0.172
Sc1.t5216	0.245	0.190	0.131	0.232	0.196	0.110	0.170	0.106	0.176	0.231	0.075	0.282	0.194	0.297	0.372	0.369	0.254
Sc1.t5217	0.391	0.272	0.206	0.341	0.267	0.248	0.298	0.159	0.229	0.310	0.135	0.426	0.224	0.335	0.482	0.439	0.331
Sc1.t5218	0.499	0.313	0.282	0.456	0.315	0.388	0.423	0.201	0.274	0.372	0.208	0.524	0.226	0.346	0.557	0.474	0.390
Sc1.t5219	0.564	0.372	0.388	0.520	0.322	0.521	0.533	0.227	0.303	0.393	0.269	0.593	0.216	0.356	0.597	0.459	0.407
Sc1.t5220	0.587	0.397	0.423	0.545	0.373	0.604	0.609	0.284	0.312	0.391	0.298	0.611	0.202	0.341	0.607	0.405	0.412
Sc1.t5221	0.561	0.398	0.354	0.532	0.363	0.650	0.651	0.307	0.313	0.381	0.323	0.600	0.181	0.319	0.585	0.328	0.425
Sc1.t5222	0.518	0.388	0.416	0.498	0.340	0.643	0.626	0.307	0.294	0.320	0.379	0.576	0.144	0.263	0.523	0.236	0.385
Sc1.t5223	0.451	0.327	0.374	0.442	0.316	0.604	0.582	0.307	0.281	0.284	0.338	0.500	0.099	0.182	0.426	0.150	0.301
Sc1.t5224	0.356	0.261	0.386	0.366	0.263	0.523	0.486	0.244	0.236	0.243	0.325	0.379	0.064	0.112	0.304	0.086	0.199
Sc1.t5225	0.245	0.177	0.297	0.267	0.194	0.421	0.379	0.137	0.182	0.175	0.289	0.238	0.031	0.053	0.168	0.036	0.091
Sc1.t5226	0.148	0.096	0.215	0.173	0.117	0.308	0.258	0.104	0.133	0.114	0.222	0.095	0.007	0.006	0.048	0.006	0.017
Sc1.t5227	0.056	0.033	0.086	0.080	0.053	0.178	0.144	0.056	0.089	0.061	0.150	0.007	0.000	0.000	0.001	0.000	0.000
Sc1.t5228	0.004	0.001	0.020	0.017	0.022	0.066	0.046	0.034	0.054	0.022	0.077	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5229	0.000	0.000	0.000	0.000	0.001	0.004	0.002	0.001	0.023	0.002	0.019	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5230	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5234	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5236	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.005	0.000	0.000	0.000	0.001	0.000	0.003	0.000
Sc1.t5237	0.001	0.022	0.000	0.001	0.001	0.000	0.000	0.000	0.048	0.024	0.000	0.007	0.008	0.039	0.016	0.039	0.023
Sc1.t5238	0.044	0.062	0.010	0.028	0.016	0.000	0.004	0.014	0.090	0.063	0.004	0.095	0.037	0.138	0.114	0.106	0.112
Sc1.t5239	0.156	0.104	0.081	0.112	0.039	0.013	0.064	0.083	0.142	0.125	0.036	0.260	0.083	0.269	0.263	0.191	0.242
Sc1.t5240	0.277	0.161	0.135	0.206	0.063	0.093	0.165	0.190	0.198	0.198	0.075	0.425	0.138	0.405	0.409	0.276	0.369
Sc1.t5241	0.425	0.222	0.243	0.328	0.101	0.206	0.292	0.306	0.256	0.261	0.127	0.573	0.196	0.510	0.527	0.339	0.471
Sc1.t5242	0.535	0.269	0.355	0.430	0.148	0.324	0.415	0.380	0.300	0.327	0.164	0.674	0.243	0.589	0.615	0.389	0.545
Sc1.t5243	0.607	0.389	0.444	0.512	0.198	0.431	0.503	0.455	0.331	0.358	0.210	0.729	0.245	0.617	0.665	0.403	0.594
Sc1.t5244	0.601	0.451	0.486	0.566	0.261	0.515	0.566	0.479	0.345	0.379	0.235	0.742	0.224	0.599	0.668	0.400	0.584
Sc1.t5245	0.545	0.468	0.537	0.567	0.267	0.586	0.590	0.487	0.340	0.376	0.274	0.717	0.203	0.548	0.631	0.376	0.512
Sc1.t5246	0.507	0.451	0.551	0.532	0.285	0.586	0.590	0.482	0.317	0.378	0.282	0.648	0.186	0.473	0.556	0.324	0.413
Sc1.t5247	0.410	0.331	0.526	0.453	0.227	0.539	0.542	0.418	0.284	0.340	0.284	0.544	0.145	0.362	0.448	0.248	0.288
Sc1.t5248	0.300	0.244	0.412	0.340	0.232	0.475	0.475	0.272	0.233	0.296	0.244	0.408	0.096	0.227	0.320	0.163	0.162
Sc1.t5249	0.197	0.168	0.304	0.236	0.207	0.380	0.367	0.189	0.180	0.235	0.210	0.248	0.048	0.099	0.178	0.080	0.076
Sc1.t5250	0.112	0.086	0.243	0.142	0.158	0.271	0.253	0.117	0.122	0.163	0.162	0.091	0.011	0.014	0.052	0.016	0.026
Sc1.t5251	0.050	0.025	0.130	0.063	0.089	0.167	0.127	0.057	0.081	0.095	0.111	0.006	0.000	0.000	0.001	0.000	0.000
Sc1.t5252	0.004	0.001	0.038	0.015	0.032	0.059	0.036	0.023	0.047	0.031	0.063	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5253	0.000	0.000	0.001	0.000	0.001	0.003	0.001	0.001	0.023	0.002	0.018	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5254	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5255	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5257	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5260	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.037	0.006	0.000	0.000	0.000	0.001	0.000	0.003	0.000
Sc1.t5261	0.001	0.014	0.000	0.001	0.001	0.000	0.000	0.000	0.043	0.031	0.000	0.005	0.027	0.041	0.016	0.048	0.026
Sc1.t5262	0.038	0.041	0.008	0.018	0.031	0.000	0.003	0.007	0.070	0.092	0.003	0.074	0.115	0.150	0.116	0.134	0.143
Sc1.t5263	0.131	0.088	0.061	0.063	0.096	0.010	0.044	0.040	0.111	0.167	0.029	0.175	0.262	0.294	0.266	0.237	0.280
Sc1.t5264	0.217	0.118	0.069	0.127	0.161	0.082	0.132	0.094	0.163	0.244	0.079	0.284	0.406	0.427	0.415	0.343	0.412
Sc1.t5265	0.334	0.202	0.097	0.191	0.221	0.195	0.234	0.178	0.215	0.306	0.146	0.372	0.529	0.534	0.534	0.437	0.504
Sc1.t5266	0.422	0.269	0.116	0.230	0.308	0.328	0.330	0.259	0.260	0.358	0.200	0.455	0.616	0.610	0.616	0.498	0.556
Sc1.t5267	0.474	0.314	0.163	0.302	0.374	0.421	0.412	0.337	0.280	0.376	0.259	0.545	0.644	0.640	0.660	0.523	0.583
Sc1.t5268	0.496	0.356	0.186	0.335	0.461	0.518	0.491	0.440	0.314	0.360	0.307	0.589	0.631	0.627	0.663	0.511	0.573
Sc1.t5269	0.521	0.334	0.205	0.363	0.456	0.585	0.516	0.450	0.325	0.350	0.327	0.582	0.582	0.575	0.630	0.470	0.556
Sc1.t5270	0.466	0.318	0.196	0.373	0.427	0.613	0.509	0.461	0.307	0.319	0.329	0.504	0.496	0.502	0.559	0.401	0.470
Sc1.t5271	0.429	0.283	0.184	0.355	0.379	0.585	0.458	0.496	0.283	0.263	0.319	0.423	0.392	0.393	0.457	0.312	0.358
Sc1.t5272	0.326	0.242	0.179	0.291	0.323	0.536	0.393	0.424	0.254	0.214	0.276	0.325	0.258	0.243	0.327	0.205	0.244
Sc1.t5273	0.224	0.164	0.134	0.213	0.221	0.428	0.310	0.303	0.200	0.165	0.230	0.195	0.128	0.110	0.177	0.098	0.130
Sc1.t5274	0.122	0.084	0.086	0.140	0.135	0.297	0.219	0.196	0.143	0.114	0.172	0.077	0.033	0.015	0.048	0.021	0.029
Sc1.t5275	0.045	0.025	0.059	0.070	0.064	0.180	0.120	0.112	0.093	0.066	0.114	0.004	0.000	0.000	0.001	0.000	0.000
Sc1.t5276	0.003	0.000	0.018	0.014	0.021	0.059	0.037	0.036	0.053	0.023	0.049	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5277	0.000	0.000	0.000	0.000	0.000	0.003	0.001	0.001	0.020	0.002	0.014	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5282	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5283	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5284	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.005	0.000	0.000	0.000	0.001	0.000	0.006	0.000
Sc1.t5285	0.000	0.023	0.000	0.000	0.001	0.000	0.000	0.000	0.031	0.030	0.000	0.005	0.019	0.044	0.015	0.065	0.024
Sc1.t5286	0.029	0.072	0.006	0.023	0.038	0.000	0.003	0.011	0.060	0.089	0.003	0.086	0.092	0.150	0.112	0.170	0.124
Sc1.t5287	0.108	0.122	0.058	0.093	0.120	0.010	0.042	0.070	0.102	0.173	0.037	0.253	0.205	0.286	0.260	0.295	0.238
Sc1.t5288	0.184	0.157	0.124	0.196	0.171	0.088	0.117	0.138	0.141	0.267	0.119	0.432	0.324	0.416	0.412	0.412	0.365
Sc1.t5289	0.290	0.227	0.263	0.310	0.271	0.216	0.205	0.215	0.197	0.341	0.213	0.573	0.438	0.515	0.534	0.495	0.464
Sc1.t5290	0.397	0.309	0.419	0.404	0.347	0.356	0.277	0.306	0.235	0.403	0.299	0.669	0.512	0.584	0.620	0.535	0.526
Sc1.t5291	0.469	0.361	0.471	0.499	0.435	0.479	0.332	0.406	0.257	0.444	0.385	0.725	0.551	0.619	0.664	0.530	0.537
Sc1.t5292	0.507	0.372	0.422	0.525	0.482	0.576	0.381	0.425	0.270	0.468	0.423	0.740	0.543	0.619	0.666	0.489	0.519
Sc1.t5293	0.526	0.363	0.437	0.533	0.482	0.625	0.391	0.447	0.268	0.459	0.436	0.715	0.501	0.582	0.633	0.418	0.500
Sc1.t5294	0.460	0.352	0.327	0.483	0.488	0.626	0.412	0.425	0.259	0.431	0.423	0.652	0.420	0.502	0.566	0.338	0.458
Sc1.t5295	0.395	0.270	0.208	0.448	0.394	0.583	0.382	0.452	0.244	0.392	0.387	0.548	0.338	0.391	0.462	0.251	0.373
Sc1.t5296	0.272	0.219	0.117	0.338	0.360	0.512	0.344	0.369	0.210	0.343	0.338	0.408	0.240	0.257	0.326	0.162	0.265
Sc1.t5297	0.203	0.162	0.058	0.247	0.289	0.419	0.274	0.276	0.167	0.263	0.267	0.241	0.126	0.119	0.173	0.076	0.145
Sc1.t5298	0.100	0.086	0.040	0.149	0.193	0.298	0.187	0.191	0.125	0.179	0.192	0.084	0.032	0.016	0.044	0.016	0.036
Sc1.t5299	0.037	0.025	0.031	0.071	0.101	0.181	0.101	0.110	0.085	0.098	0.131	0.005	0.000	0.000	0.000	0.000	0.000
Sc1.t5300	0.002	0.000	0.021	0.013	0.031	0.062	0.028	0.029	0.043	0.030	0.062	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5301	0.000	0.000	0.000	0.000	0.000	0.003	0.001	0.000	0.018	0.002	0.016	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5302	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5307	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5308	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.005	0.000	0.000	0.000	0.001	0.000	0.003	0.000
Sc1.t5309	0.000	0.024	0.000	0.000	0.001	0.000	0.000	0.000	0.038	0.032	0.000	0.005	0.037	0.046	0.011	0.052	0.023
Sc1.t5310	0.018	0.078	0.004	0.017	0.028	0.000	0.002	0.008	0.075	0.102	0.002	0.092	0.141	0.161	0.097	0.150	0.141
Sc1.t5311	0.052	0.151	0.038	0.061	0.066	0.012	0.050	0.056	0.130	0.193	0.031	0.244	0.291	0.309	0.235	0.270	0.288
Sc1.t5312	0.077	0.197	0.077	0.112	0.088	0.106	0.129	0.145	0.179	0.296	0.085	0.396	0.433	0.449	0.374	0.394	0.430
Sc1.t5313	0.142	0.253	0.195	0.176	0.121	0.250	0.231	0.241	0.238	0.369	0.149	0.529	0.540	0.559	0.488	0.486	0.540
Sc1.t5314	0.180	0.262	0.329	0.236	0.162	0.403	0.327	0.306	0.285	0.428	0.232	0.622	0.599	0.631	0.570	0.539	0.612
Sc1.t5315	0.240	0.301	0.434	0.269	0.219	0.531	0.422	0.360	0.311	0.462	0.285	0.677	0.621	0.662	0.616	0.548	0.647
Sc1.t5316	0.276	0.273	0.466	0.314	0.292	0.607	0.486	0.368	0.334	0.482	0.329	0.677	0.584	0.652	0.625	0.521	0.641
Sc1.t5317	0.269	0.249	0.433	0.327	0.330	0.650	0.536	0.409	0.339	0.456	0.369	0.593	0.556	0.603	0.595	0.458	0.588
Sc1.t5318	0.261	0.232	0.490	0.320	0.368	0.647	0.542	0.362	0.333	0.410	0.374	0.456	0.487	0.507	0.528	0.381	0.506
Sc1.t5319	0.211	0.190	0.485	0.266	0.346	0.595	0.485	0.371	0.302	0.346	0.362	0.315	0.391	0.381	0.425	0.293	0.402
Sc1.t5320	0.160	0.145	0.382	0.238	0.328	0.544	0.400	0.340	0.256	0.288	0.318	0.230	0.261	0.237	0.298	0.198	0.277
Sc1.t5321	0.116	0.115	0.268	0.175	0.238	0.440	0.300	0.254	0.202	0.223	0.254	0.124	0.131	0.103	0.156	0.099	0.140
Sc1.t5322	0.069	0.072	0.196	0.117	0.144	0.317	0.201	0.203	0.143	0.156	0.203	0.033	0.030	0.012	0.038	0.020	0.033
Sc1.t5323	0.025	0.021	0.119	0.053	0.076	0.186	0.101	0.099	0.091	0.087	0.129	0.001	0.000	0.000	0.000	0.000	0.000
Sc1.t5324	0.001	0.000	0.033	0.010	0.018	0.063	0.027	0.023	0.046	0.027	0.062	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5325	0.000	0.000	0.000	0.000	0.000	0.003	0.001	0.000	0.017	0.002	0.014	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5326	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5327	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5328	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5329	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5332	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.005	0.000	0.000	0.000	0.000	0.000	0.005	0.000
Sc1.t5333	0.000	0.026	0.000	0.000	0.001	0.000	0.000	0.000	0.030	0.031	0.000	0.003	0.042	0.041	0.010	0.066	0.021
Sc1.t5334	0.014	0.083	0.005	0.013	0.026	0.000	0.002	0.008	0.061	0.093	0.002	0.057	0.150	0.151	0.099	0.176	0.138
Sc1.t5335	0.051	0.153	0.051	0.057	0.076	0.011	0.041	0.057	0.103	0.179	0.034	0.151	0.291	0.295	0.239	0.303	0.280
Sc1.t5336	0.122	0.188	0.100	0.118	0.148	0.102	0.118	0.137	0.152	0.264	0.085	0.255	0.418	0.434	0.381	0.420	0.423
Sc1.t5337	0.177	0.255	0.183	0.192	0.219	0.243	0.223	0.226	0.206	0.354	0.149	0.353	0.523	0.548	0.498	0.509	0.541
Sc1.t5338	0.250	0.309	0.310	0.258	0.308	0.389	0.321	0.314	0.256	0.439	0.215	0.462	0.598	0.624	0.579	0.561	0.623
Sc1.t5339	0.362	0.377	0.402	0.337	0.311	0.527	0.409	0.452	0.286	0.487	0.273	0.551	0.635	0.659	0.616	0.573	0.669
Sc1.t5340	0.448	0.390	0.381	0.367	0.334	0.605	0.470	0.482	0.292	0.499	0.296	0.571	0.628	0.656	0.613	0.542	0.675
Sc1.t5341	0.431	0.420	0.441	0.375	0.324	0.665	0.472	0.499	0.287	0.473	0.323	0.532	0.580	0.613	0.570	0.476	0.643
Sc1.t5342	0.442	0.364	0.492	0.362	0.355	0.672	0.456	0.427	0.277	0.437	0.321	0.467	0.489	0.534	0.497	0.389	0.574
Sc1.t5343	0.358	0.325	0.424	0.308	0.363	0.635	0.406	0.440	0.245	0.381	0.292	0.355	0.347	0.419	0.396	0.280	0.467
Sc1.t5344	0.327	0.251	0.397	0.265	0.276	0.570	0.355	0.389	0.207	0.311	0.251	0.213	0.213	0.275	0.270	0.173	0.328
Sc1.t5345	0.228	0.163	0.304	0.192	0.195	0.465	0.264	0.285	0.154	0.228	0.196	0.096	0.105	0.124	0.138	0.079	0.169
Sc1.t5346	0.136	0.086	0.206	0.119	0.140	0.342	0.184	0.169	0.107	0.166	0.144	0.026	0.025	0.015	0.031	0.015	0.039
Sc1.t5347	0.048	0.025	0.113	0.060	0.065	0.202	0.095	0.097	0.067	0.089	0.090	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5348	0.002	0.000	0.039	0.008	0.014	0.066	0.023	0.027	0.035	0.026	0.042	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5349	0.000	0.000	0.000	0.000	0.000	0.003	0.001	0.000	0.013	0.001	0.009	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5351	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5352	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5354	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5355	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc1.t5356	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.003	0.000	0.000	0.000	0.001	0.000	0.003	0.000
Sc1.t5357	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.025	0.000	0.001	0.037	0.043	0.009	0.058	0.021
Sc1.t5358	0.028	0.095	0.005	0.010	0.021	0.000	0.002	0.008	0.050	0.084	0.001	0.050	0.138	0.157	0.090	0.166	0.131
Sc1.t5359	0.107	0.174	0.061	0.051	0.069	0.012	0.039	0.053	0.083	0.168	0.020	0.140	0.261	0.304	0.216	0.291	0.275
Sc1.t5360	0.225	0.208	0.130	0.105	0.127	0.106	0.114	0.097	0.130	0.246	0.051	0.258	0.358	0.441	0.348	0.416	0.412
Sc1.t5361	0.363	0.261	0.219	0.173	0.235	0.258	0.223	0.127	0.176	0.315	0.086	0.376	0.419	0.550	0.461	0.515	0.522
Sc1.t5362	0.489	0.278	0.325	0.243	0.325	0.420	0.325	0.129	0.209	0.365	0.134	0.446	0.443	0.620	0.543	0.577	0.606
Sc1.t5363	0.552	0.286	0.305	0.300	0.402	0.548	0.403	0.129	0.237	0.403	0.162	0.491	0.437	0.652	0.584	0.595	0.648
Sc1.t5364	0.559	0.314	0.422	0.346	0.471	0.650	0.454	0.122	0.261	0.420	0.209	0.477	0.415	0.646	0.579	0.572	0.645
Sc1.t5365	0.498	0.324	0.329	0.360	0.502	0.709	0.457	0.121	0.257	0.419	0.215	0.456	0.384	0.602	0.528	0.511	0.593
Sc1.t5366	0.424	0.297	0.267	0.346	0.503	0.724	0.454	0.137	0.248	0.385	0.253	0.390	0.343	0.521	0.442	0.423	0.503
Sc1.t5367	0.331	0.265	0.236	0.313	0.450	0.675	0.423	0.127	0.224	0.336	0.272	0.316	0.277	0.406	0.329	0.310	0.377
Sc1.t5368	0.242	0.228	0.174	0.253	0.395	0.610	0.344	0.116	0.187	0.274	0.245	0.225	0.184	0.262	0.213	0.187	0.236
Sc1.t5369	0.154	0.137	0.179	0.176	0.285	0.491	0.269	0.087	0.147	0.213	0.227	0.142	0.087	0.114	0.107	0.080	0.114
