	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t3359	0.19369	0.12877	0.28268	0.15262	0.06586	0.01154	0.126	0.20546	0.07574	0.14516	0.08486	0.03295	0.24345	0.28527	0.05229	0.20313	0.10431
t3360	0.22131	0.12999	0.29191	0.13317	0.07222	0.01133	0.12018	0.15902	0.06943	0.1514	0.08255	0.06786	0.23359	0.30409	0.05383	0.20921	0.09699
t3361	0.23694	0.12907	0.28501	0.11802	0.07061	0.01133	0.10511	0.1275	0.06432	0.15881	0.08062	0.12679	0.22724	0.29712	0.06858	0.21713	0.09954
t3362	0.25149	0.13905	0.2171	0.10353	0.07358	0.01183	0.08987	0.10554	0.06339	0.15659	0.0779	0.16382	0.21531	0.29147	0.10005	0.22486	0.08406
t3363	0.25472	0.12693	0.22015	0.09473	0.0826	0.01313	0.08122	0.10504	0.0611	0.15592	0.0803	0.15526	0.20611	0.2858	0.11035	0.22835	0.07611
t3364	0.25444	0.11017	0.20591	0.08354	0.08929	0.01226	0.07499	0.10543	0.05672	0.1468	0.08318	0.13206	0.19531	0.28599	0.08452	0.20067	0.07002
t3365	0.23759	0.1093	0.16682	0.07416	0.08921	0.01305	0.06648	0.11543	0.05531	0.12552	0.086	0.1073	0.12624	0.21463	0.05327	0.11336	0.05664
t3366	0.21933	0.0956	0.14283	0.06104	0.07504	0.01191	0.0568	0.11991	0.05512	0.1147	0.08862	0.07335	0.07734	0.21094	0.04378	0.06361	0.0376
t3367	0.20433	0.09197	0.11436	0.03707	0.08142	0.01191	0.05071	0.10053	0.05718	0.09455	0.08466	0.04991	0.118	0.27729	0.05826	0.07257	0.03505
t3368	0.23473	0.06982	0.11187	0.02315	0.10199	0.01159	0.0389	0.07717	0.06149	0.08488	0.09182	0.05219	0.14261	0.31248	0.07301	0.06708	0.03011
t3369	0.26999	0.05515	0.10561	0.01971	0.12831	0.01277	0.03669	0.09065	0.07135	0.07872	0.09854	0.09515	0.14023	0.31384	0.09898	0.05435	0.02032
t3370	0.31245	0.04962	0.10265	0.02147	0.12762	0.01466	0.03632	0.12902	0.08395	0.07514	0.0993	0.17965	0.13355	0.27812	0.12119	0.04447	0.01261
t3371	0.26957	0.04727	0.09759	0.02671	0.09805	0.0226	0.0313	0.14299	0.08738	0.06828	0.10428	0.24404	0.12591	0.22586	0.13	0.03711	0.00559
t3372	0.27756	0.04739	0.08477	0.02472	0.0913	0.0272	0.03387	0.1439	0.11744	0.06511	0.1005	0.31498	0.11667	0.1791	0.12939	0.03108	0.00377
t3373	0.23488	0.04565	0.07398	0.01959	0.1014	0.03268	0.03619	0.14021	0.14874	0.06926	0.09381	0.3406	0.10632	0.14727	0.11145	0.02616	0.00772
t3374	0.20406	0.05679	0.074	0.01582	0.10737	0.03473	0.0353	0.14495	0.1639	0.07137	0.08414	0.3286	0.09863	0.12653	0.10679	0.02205	0.01378
t3375	0.19323	0.0833	0.07108	0.01937	0.10912	0.03701	0.03528	0.16788	0.17224	0.07257	0.08151	0.29608	0.09167	0.1106	0.10909	0.0197	0.02269
t3376	0.26537	0.10798	0.06904	0.03045	0.10732	0.03982	0.0375	0.23304	0.18548	0.06497	0.082	0.25315	0.08536	0.10303	0.10098	0.01843	0.025
t3377	0.32384	0.12226	0.06778	0.05	0.10813	0.03846	0.04316	0.3524	0.18791	0.05642	0.08617	0.19186	0.07853	0.10623	0.08632	0.0185	0.01895
t3378	0.30088	0.10712	0.06287	0.07319	0.09722	0.04218	0.04783	0.4405	0.18458	0.05208	0.09155	0.11722	0.09037	0.12695	0.07488	0.02874	0.01362
t3379	0.24719	0.08715	0.06079	0.09527	0.08126	0.04893	0.05264	0.44669	0.17959	0.05092	0.08994	0.07592	0.13926	0.18442	0.07074	0.0591	0.01033
t3380	0.2616	0.06665	0.07547	0.11933	0.06336	0.05716	0.06453	0.45302	0.18601	0.05573	0.0899	0.054	0.18033	0.24263	0.06508	0.0906	0.00441
t3381	0.24426	0.05355	0.09628	0.12468	0.05525	0.06789	0.07736	0.4395	0.20143	0.06421	0.09201	0.03549	0.19174	0.28015	0.06253	0.10918	0.00066
t3382	0.21634	0.04215	0.11254	0.11685	0.0547	0.08077	0.08493	0.38838	0.20237	0.0725	0.08807	0.02047	0.18112	0.28273	0.06301	0.11153	0.0003
t3383	0.14352	0.04944	0.08534	0.11491	0.04539	0.10716	0.08422	0.35811	0.22349	0.08538	0.07186	0.0096	0.16014	0.25694	0.06567	0.10342	0.00072
t3384	0.13004	0.04012	0.07087	0.09773	0.045	0.10249	0.08429	0.29317	0.25249	0.08589	0.06158	0.00392	0.14082	0.21887	0.07354	0.0932	0.0021
t3385	0.11689	0.03097	0.05884	0.08514	0.04838	0.08972	0.0808	0.24565	0.24436	0.08487	0.05234	0.00167	0.12275	0.18335	0.08203	0.08141	0.00361
t3386	0.10262	0.02796	0.05701	0.07933	0.05369	0.07979	0.07999	0.22337	0.2414	0.085	0.04659	0.00208	0.1073	0.15802	0.08826	0.06935	0.00261
t3387	0.09094	0.03215	0.0602	0.07492	0.0555	0.08941	0.08007	0.2148	0.22224	0.08789	0.04385	0.00444	0.10059	0.14368	0.08807	0.06076	0.00037
t3388	0.0758	0.04031	0.06116	0.07562	0.05382	0.10208	0.08183	0.20918	0.20715	0.08874	0.04424	0.00579	0.09066	0.12564	0.0876	0.05148	0.00003
t3389	0.06288	0.0354	0.05615	0.07348	0.05037	0.09714	0.08444	0.19204	0.1822	0.08555	0.04524	0.00459	0.06635	0.0736	0.08922	0.03588	0.00002
t3390	0.04639	0.02245	0.05182	0.06392	0.04099	0.06566	0.0845	0.15995	0.15258	0.07712	0.04505	0.00157	0.03507	0.05881	0.08224	0.02097	0.00007
t3391	0.0316	0.01414	0.06332	0.04284	0.0293	0.05661	0.06931	0.12863	0.13422	0.07313	0.0438	0.0002	0.03773	0.05617	0.07026	0.02423	0.00247
t3392	0.02513	0.01156	0.06445	0.03996	0.03216	0.06257	0.05718	0.11365	0.12196	0.07894	0.04057	0.00005	0.04822	0.04697	0.0591	0.02941	0.01035
t3393	0.02195	0.01197	0.0663	0.03676	0.02154	0.07897	0.05543	0.09179	0.11292	0.08356	0.04483	0.00051	0.04898	0.03474	0.05414	0.03487	0.01962
t3394	0.01765	0.00747	0.05665	0.03392	0.01455	0.10121	0.05652	0.07262	0.10539	0.08572	0.06246	0.00102	0.04243	0.02987	0.06103	0.04494	0.02371
t3395	0.0156	0.00443	0.0358	0.02901	0.01138	0.07817	0.0604	0.05551	0.10431	0.06865	0.0979	0.00401	0.03755	0.03043	0.08469	0.05654	0.02705
t3396	0.02171	0.00412	0.03922	0.02877	0.01122	0.06335	0.05831	0.04911	0.10423	0.06972	0.12757	0.00698	0.03734	0.03016	0.09437	0.06817	0.0309
t3397	0.01756	0.0044	0.04291	0.02916	0.0126	0.05984	0.06144	0.04796	0.1031	0.071	0.14756	0.00956	0.03814	0.02867	0.09979	0.07749	0.03152
t3398	0.01795	0.00438	0.04025	0.0307	0.01372	0.05887	0.06778	0.04997	0.10612	0.07372	0.16512	0.01065	0.0372	0.02522	0.10086	0.08188	0.02206
t3399	0.01891	0.00482	0.03346	0.03429	0.01446	0.07044	0.07131	0.05187	0.11107	0.0768	0.18686	0.00874	0.03325	0.02046	0.10598	0.08094	0.01461
t3400	0.01679	0.00742	0.02585	0.03897	0.01558	0.09059	0.06883	0.05913	0.11552	0.07443	0.20417	0.00656	0.0273	0.01729	0.12519	0.07993	0.01811
t3401	0.01358	0.01132	0.01072	0.04734	0.0207	0.07968	0.06967	0.08882	0.11486	0.07402	0.20838	0.00575	0.02668	0.01716	0.12997	0.08186	0.01424
t3402	0.01315	0.02258	0.01534	0.05815	0.02852	0.06005	0.076	0.12423	0.09997	0.07129	0.19313	0.00553	0.0381	0.02687	0.1253	0.08793	0.00974
t3403	0.01634	0.03739	0.01947	0.07273	0.03168	0.06503	0.08573	0.13299	0.09018	0.06961	0.17409	0.00864	0.07039	0.04115	0.13166	0.10595	0.00738
t3404	0.01278	0.05624	0.03278	0.09641	0.03282	0.08194	0.12196	0.1477	0.08323	0.07621	0.17195	0.01395	0.10771	0.05021	0.13351	0.12186	0.00995
t3405	0.01397	0.06703	0.05371	0.10395	0.03792	0.10045	0.16014	0.14135	0.08671	0.08646	0.16133	0.01822	0.13493	0.05414	0.14384	0.11977	0.01463
t3406	0.01586	0.06999	0.06698	0.09938	0.04254	0.1029	0.17279	0.12267	0.08779	0.08952	0.16539	0.01455	0.13401	0.05516	0.15779	0.10873	0.01562
t3407	0.01694	0.07147	0.09071	0.0819	0.04045	0.09877	0.1621	0.10675	0.07518	0.0847	0.19188	0.01126	0.11108	0.05219	0.17498	0.09563	0.0137
t3408	0.01779	0.07833	0.07503	0.06966	0.03398	0.09567	0.15389	0.08557	0.08811	0.08008	0.21965	0.0135	0.08403	0.04842	0.1942	0.08352	0.0128
t3409	0.01654	0.07029	0.07201	0.05937	0.0267	0.10238	0.14449	0.06871	0.0932	0.07717	0.23241	0.03191	0.05813	0.04421	0.20702	0.06951	0.01329
t3410	0.01469	0.06255	0.08263	0.04991	0.02016	0.10392	0.12584	0.05638	0.09186	0.07393	0.24598	0.0782	0.04002	0.03797	0.21609	0.05546	0.01239
t3411	0.01457	0.05282	0.09062	0.04327	0.01476	0.09053	0.1146	0.05099	0.09282	0.07561	0.26008	0.12739	0.02907	0.03492	0.22695	0.04433	0.00949
t3412	0.01356	0.04317	0.08823	0.0397	0.01061	0.07379	0.11154	0.04497	0.10744	0.07576	0.2776	0.15154	0.02346	0.03043	0.23932	0.03348	0.00769
t3413	0.0133	0.03398	0.08984	0.03654	0.00856	0.04948	0.10987	0.03732	0.12238	0.06784	0.28902	0.11976	0.02031	0.01816	0.23245	0.01424	0.0063
t3414	0.011	0.01885	0.07883	0.03024	0.00787	0.03685	0.10478	0.02905	0.15782	0.05744	0.28724	0.07035	0.00789	0.00955	0.19523	0.00518	0.00409
t3415	0.00941	0.01129	0.05395	0.01575	0.00461	0.03242	0.08715	0.01227	0.19426	0.05981	0.27997	0.02859	0.0031	0.00661	0.21978	0.00377	0.00577
t3416	0.00686	0.00959	0.03903	0.01214	0.00266	0.03241	0.05758	0.01028	0.25055	0.06719	0.35624	0.02097	0.00337	0.00462	0.28285	0.00494	0.00873
t3417	0.00819	0.01133	0.03568	0.01111	0.00275	0.03515	0.05064	0.01027	0.31481	0.07506	0.38678	0.01837	0.00226	0.00316	0.32592	0.00736	0.01289
t3418	0.01211	0.0152	0.0375	0.01157	0.00382	0.03357	0.05195	0.00839	0.3495	0.07753	0.40815	0.02017	0.00234	0.0024	0.3523	0.01023	0.02106
t3419	0.02089	0.01675	0.03906	0.01696	0.00407	0.02147	0.06018	0.00742	0.42678	0.08753	0.4252	0.02353	0.0042	0.00235	0.36969	0.01333	0.03048
t3420	0.02716	0.01463	0.0419	0.01821	0.00486	0.02442	0.06638	0.01025	0.43484	0.09201	0.42702	0.02517	0.00755	0.00228	0.38416	0.01748	0.0388
t3421	0.03156	0.01343	0.05321	0.01898	0.00552	0.02226	0.06872	0.01465	0.3999	0.09821	0.43118	0.02659	0.01124	0.00187	0.39196	0.02107	0.04228
t3422	0.03438	0.00831	0.05175	0.01953	0.00813	0.01719	0.06724	0.02343	0.34603	0.09689	0.42957	0.02494	0.01484	0.00175	0.38679	0.02221	0.03488
t3423	0.03754	0.00947	0.04706	0.02042	0.01227	0.02121	0.0659	0.03361	0.31248	0.09024	0.4313	0.01799	0.01944	0.00365	0.37844	0.02039	0.03275
t3424	0.03679	0.00966	0.06826	0.02321	0.01874	0.02228	0.07412	0.04357	0.32451	0.08515	0.44448	0.01281	0.02674	0.00647	0.36041	0.01832	0.03561
t3425	0.04065	0.01241	0.0672	0.02837	0.02666	0.01636	0.09427	0.05773	0.33597	0.07575	0.43503	0.01135	0.03326	0.01145	0.30776	0.01532	0.01659
t3426	0.04987	0.01799	0.03978	0.03819	0.02988	0.01663	0.13145	0.07418	0.341	0.06559	0.39804	0.01297	0.04012	0.02641	0.27121	0.0113	0.01534
t3427	0.06132	0.0283	0.01868	0.0507	0.02969	0.018	0.15799	0.07001	0.32783	0.05834	0.35228	0.03004	0.05487	0.05791	0.26212	0.0173	0.01061
t3428	0.07745	0.03821	0.01294	0.07099	0.03215	0.01792	0.18921	0.07155	0.31761	0.06469	0.30919	0.05745	0.07406	0.1152	0.26283	0.03019	0.00043
t3429	0.0858	0.03825	0.01133	0.08471	0.03588	0.01541	0.21586	0.06895	0.31195	0.06925	0.28441	0.0834	0.08963	0.18574	0.27315	0.04713	0.00007
t3430	0.11265	0.0284	0.01492	0.08847	0.0356	0.01218	0.2226	0.06401	0.29691	0.06879	0.25558	0.10991	0.10777	0.25155	0.29604	0.06364	0.00233
t3431	0.09774	0.028	0.02949	0.08824	0.03977	0.01174	0.22394	0.06353	0.29334	0.0648	0.19581	0.12871	0.11835	0.28253	0.31203	0.08193	0.00639
t3432	0.09533	0.0229	0.03133	0.08118	0.03244	0.00939	0.23069	0.05188	0.30642	0.06223	0.20919	0.12714	0.11971	0.27479	0.32009	0.10229	0.01414
t3433	0.1073	0.01451	0.03077	0.07821	0.02988	0.01023	0.22114	0.04408	0.30311	0.06015	0.21288	0.12658	0.11669	0.25644	0.32757	0.11773	0.01575
t3434	0.11156	0.01315	0.02659	0.07942	0.03046	0.00911	0.21487	0.04577	0.27412	0.05505	0.21106	0.13113	0.11938	0.2246	0.33385	0.1239	0.01817
t3435	0.11245	0.01477	0.02662	0.07967	0.02989	0.00945	0.21793	0.04461	0.24567	0.05124	0.20406	0.12806	0.12227	0.1919	0.35561	0.12009	0.03091
t3436	0.09228	0.02123	0.02693	0.08188	0.02719	0.00955	0.23319	0.03881	0.22418	0.04717	0.18567	0.11046	0.10493	0.17244	0.37263	0.09961	0.05174
t3437	0.07314	0.02076	0.02703	0.08124	0.0249	0.00921	0.24009	0.02966	0.201	0.04327	0.17197	0.08965	0.0633	0.13056	0.37464	0.05712	0.07536
t3438	0.06175	0.01322	0.03063	0.07217	0.02325	0.00702	0.23803	0.02061	0.18182	0.02846	0.15894	0.05994	0.04617	0.10233	0.38515	0.03714	0.06078
t3439	0.05002	0.00808	0.03011	0.0578	0.01335	0.00565	0.22341	0.01298	0.17075	0.02417	0.1485	0.05954	0.06264	0.12616	0.45475	0.04493	0.03602
t3440	0.04546	0.00752	0.03056	0.06327	0.01038	0.00456	0.16216	0.01289	0.1545	0.03215	0.15319	0.09984	0.06805	0.16042	0.60578	0.05954	0.03289
t3441	0.04035	0.01082	0.03221	0.07454	0.01354	0.0044	0.16563	0.01753	0.14162	0.05155	0.1596	0.17941	0.06461	0.18252	0.67741	0.07259	0.05675
t3442	0.04404	0.01439	0.03601	0.09118	0.01609	0.0037	0.18237	0.03156	0.13815	0.07192	0.15501	0.20333	0.06096	0.19145	0.71752	0.08682	0.06633
t3443	0.08576	0.01768	0.04843	0.0754	0.01094	0.00571	0.20823	0.03593	0.1586	0.08917	0.15673	0.21799	0.05861	0.19579	0.73045	0.1062	0.07475
t3444	0.10535	0.01749	0.05771	0.09206	0.01051	0.00864	0.22319	0.05168	0.1585	0.10266	0.15783	0.24149	0.05301	0.21876	0.72334	0.12907	0.08794
t3445	0.12174	0.01917	0.04959	0.10973	0.01249	0.01447	0.22723	0.0872	0.16075	0.11884	0.16372	0.27377	0.04653	0.24113	0.70974	0.14953	0.10586
t3446	0.13321	0.0239	0.05315	0.13167	0.01567	0.02737	0.2292	0.14595	0.16778	0.12982	0.15835	0.29342	0.04511	0.24604	0.69561	0.16338	0.11648
t3447	0.14665	0.0381	0.05731	0.15429	0.01962	0.03161	0.24866	0.22377	0.16971	0.13292	0.15344	0.25489	0.05575	0.23098	0.6606	0.17389	0.10959
t3448	0.17453	0.04879	0.06268	0.17901	0.02555	0.02911	0.2894	0.29463	0.18147	0.13155	0.14881	0.17526	0.07151	0.21324	0.59581	0.17931	0.08078
t3449	0.15514	0.04708	0.06556	0.20903	0.03483	0.02546	0.3156	0.36614	0.19146	0.12137	0.15027	0.09049	0.08004	0.16447	0.49677	0.17808	0.0451
t3450	0.11456	0.04226	0.06524	0.22778	0.04354	0.03134	0.34235	0.40353	0.19264	0.11088	0.14666	0.03929	0.09705	0.14239	0.40372	0.17111	0.02294
t3451	0.09538	0.03623	0.07297	0.23036	0.04795	0.03894	0.34827	0.40303	0.18751	0.1253	0.14241	0.01808	0.13958	0.18887	0.35353	0.17253	0.01375
t3452	0.09557	0.04294	0.07861	0.24283	0.05445	0.04559	0.37914	0.38564	0.20619	0.14555	0.12541	0.01099	0.1904	0.25365	0.31072	0.18383	0.00829
t3453	0.09533	0.05502	0.08188	0.23714	0.0619	0.05238	0.40769	0.34207	0.22238	0.16993	0.11982	0.00895	0.22315	0.30288	0.27024	0.18922	0.0047
t3454	0.09738	0.051	0.08835	0.22581	0.06076	0.06542	0.42566	0.29105	0.22962	0.17751	0.11368	0.02016	0.22739	0.29364	0.24659	0.2027	0.00754
t3455	0.1012	0.0261	0.07539	0.20916	0.06472	0.07469	0.43266	0.20615	0.21665	0.2196	0.0892	0.04603	0.21964	0.24145	0.23835	0.21829	0.01085
t3456	0.12003	0.0231	0.07745	0.20412	0.05951	0.08641	0.42472	0.18992	0.20251	0.19994	0.07911	0.07677	0.23392	0.19695	0.2333	0.22366	0.01543
t3457	0.17053	0.02339	0.07308	0.19887	0.05837	0.08963	0.40853	0.16583	0.21233	0.18786	0.07516	0.09953	0.24037	0.16857	0.23018	0.22668	0.02037
t3458	0.15859	0.02929	0.0668	0.18954	0.05456	0.07497	0.38367	0.15057	0.24088	0.18448	0.06946	0.1243	0.24941	0.1596	0.2279	0.23089	0.02241
t3459	0.1519	0.03594	0.05586	0.18051	0.05061	0.05393	0.36277	0.14924	0.24491	0.18308	0.06619	0.14464	0.23916	0.16907	0.2285	0.2422	0.02286
t3460	0.1641	0.03476	0.04497	0.17185	0.04742	0.03834	0.33429	0.14517	0.24009	0.18983	0.06203	0.1465	0.23581	0.16792	0.22425	0.22527	0.02898
t3461	0.18654	0.02751	0.03764	0.16713	0.04679	0.02745	0.31349	0.14207	0.23142	0.2005	0.05409	0.14751	0.23649	0.1145	0.20178	0.23741	0.04371
t3462	0.17234	0.01773	0.02887	0.16108	0.04542	0.01329	0.28458	0.12993	0.22227	0.18736	0.04811	0.13776	0.29065	0.0845	0.19281	0.3008	0.04493
t3463	0.17932	0.01344	0.01929	0.19278	0.02881	0.01041	0.28113	0.16583	0.21422	0.18239	0.03992	0.17799	0.31502	0.09914	0.21606	0.31609	0.04931
t3464	0.15064	0.01113	0.0126	0.19151	0.02801	0.01157	0.26175	0.17413	0.21534	0.22395	0.03799	0.2175	0.31212	0.1057	0.20371	0.3257	0.08815
t3465	0.12582	0.01113	0.01127	0.20736	0.0312	0.01436	0.22867	0.17613	0.22251	0.28033	0.04079	0.26249	0.29724	0.07777	0.18755	0.32776	0.16385
t3466	0.12996	0.00968	0.01054	0.22374	0.04004	0.01916	0.21039	0.16641	0.22765	0.33566	0.037	0.3159	0.29832	0.09218	0.18252	0.33183	0.20902
t3467	0.19594	0.01631	0.01788	0.20047	0.06089	0.0178	0.16784	0.15436	0.26992	0.39543	0.03533	0.3322	0.30146	0.1725	0.18928	0.3397	0.1753
t3468	0.2773	0.02487	0.02118	0.22189	0.07815	0.02415	0.14721	0.18669	0.2838	0.45679	0.0318	0.31434	0.26358	0.18547	0.20507	0.34984	0.15246
t3469	0.31306	0.03685	0.02243	0.25233	0.09146	0.02937	0.1358	0.2158	0.28776	0.48144	0.02835	0.28272	0.24784	0.19737	0.22519	0.36242	0.15604
t3470	0.32252	0.04523	0.02062	0.28567	0.10103	0.04195	0.14175	0.22153	0.30634	0.48034	0.02541	0.25677	0.24473	0.18747	0.25091	0.36969	0.15447
t3471	0.33412	0.04602	0.01961	0.3053	0.10112	0.05472	0.15191	0.20438	0.3216	0.44613	0.02746	0.23459	0.25841	0.23671	0.27129	0.36584	0.15149
t3472	0.368	0.03356	0.01708	0.32011	0.09438	0.06807	0.16225	0.21262	0.33465	0.41922	0.02998	0.21595	0.27994	0.41986	0.28179	0.36808	0.1172
t3473	0.48325	0.02493	0.01855	0.31971	0.09297	0.06981	0.16922	0.22129	0.32408	0.38342	0.03466	0.19876	0.26965	0.61082	0.27673	0.3694	0.04767
t3474	0.64072	0.02193	0.02317	0.30648	0.10035	0.08992	0.1802	0.21856	0.31284	0.3438	0.04226	0.17566	0.20409	0.69765	0.24844	0.34363	0.01148
t3475	0.71186	0.02585	0.03896	0.25135	0.09626	0.11468	0.18588	0.19355	0.28769	0.32388	0.05197	0.17101	0.19548	0.71498	0.22631	0.3126	0.01234
t3476	0.6804	0.04195	0.06649	0.22476	0.10471	0.12659	0.21369	0.15526	0.27083	0.30806	0.05895	0.20865	0.23895	0.73185	0.2091	0.31277	0.03154
t3477	0.61014	0.07464	0.08462	0.20417	0.11407	0.10928	0.25833	0.1263	0.25555	0.28579	0.06324	0.24102	0.27202	0.74796	0.20274	0.32089	0.09292
t3478	0.54052	0.12493	0.08153	0.19633	0.11574	0.0909	0.29273	0.10761	0.23567	0.26713	0.06182	0.24953	0.2706	0.74757	0.20016	0.32372	0.11917
t3479	0.44905	0.19003	0.04497	0.1831	0.14782	0.06721	0.27595	0.09801	0.21607	0.2623	0.04755	0.23531	0.25647	0.71378	0.19649	0.33181	0.1495
t3480	0.45998	0.25086	0.0379	0.18061	0.15113	0.04909	0.28151	0.08928	0.21658	0.25445	0.04201	0.23231	0.24775	0.64954	0.19386	0.33825	0.16847
t3481	0.46241	0.30428	0.03169	0.17932	0.14242	0.03685	0.27247	0.08205	0.21004	0.23854	0.03826	0.24888	0.25772	0.56279	0.19027	0.33913	0.15426
t3482	0.47174	0.32795	0.03315	0.17626	0.12189	0.03163	0.26501	0.07449	0.20141	0.22282	0.03556	0.23217	0.24903	0.48409	0.18646	0.34605	0.15682
t3483	0.44099	0.28509	0.03515	0.17651	0.1054	0.0262	0.26629	0.06939	0.19195	0.21872	0.0352	0.22437	0.23	0.43518	0.18087	0.33645	0.16114
t3484	0.39262	0.19611	0.03571	0.17092	0.099	0.02091	0.26093	0.06634	0.18494	0.20041	0.0339	0.20562	0.19765	0.34284	0.17027	0.29508	0.2065
t3485	0.33946	0.12929	0.03505	0.15981	0.10255	0.01499	0.25436	0.05767	0.17491	0.1758	0.03408	0.16151	0.113	0.25634	0.14597	0.27266	0.20601
t3486	0.25782	0.1359	0.0286	0.13711	0.10532	0.01069	0.23472	0.04749	0.16204	0.18661	0.03352	0.11135	0.13339	0.31987	0.10156	0.38396	0.24105
t3487	0.21424	0.19671	0.02001	0.15493	0.09365	0.01037	0.1766	0.04121	0.14934	0.18579	0.02993	0.19834	0.15194	0.4202	0.099	0.40122	0.36118
t3488	0.20702	0.24396	0.02115	0.19437	0.09508	0.02102	0.14517	0.05839	0.14724	0.17603	0.02351	0.25995	0.13587	0.39069	0.08601	0.40806	0.38118
t3489	0.16066	0.21933	0.02222	0.20534	0.10075	0.03136	0.13617	0.05718	0.15648	0.16298	0.02863	0.27185	0.12041	0.32594	0.07853	0.4183	0.34119
t3490	0.15235	0.1875	0.0157	0.19578	0.11939	0.0423	0.13615	0.05606	0.16166	0.14758	0.03359	0.27074	0.10883	0.2876	0.0709	0.43431	0.28728
t3491	0.13604	0.23167	0.01866	0.1425	0.16314	0.03642	0.1228	0.03734	0.14722	0.1542	0.03614	0.2582	0.10019	0.26434	0.06512	0.4569	0.23737
t3492	0.11348	0.267	0.01752	0.14488	0.1617	0.0528	0.12173	0.04112	0.14092	0.14908	0.03874	0.24614	0.09638	0.25371	0.06938	0.48163	0.20021
t3493	0.09175	0.30056	0.01628	0.14572	0.15567	0.07455	0.11071	0.04845	0.13513	0.14054	0.0385	0.24321	0.09647	0.24869	0.07881	0.50303	0.17805
t3494	0.07912	0.32132	0.01278	0.15467	0.15003	0.09911	0.10752	0.05278	0.13819	0.13948	0.03801	0.25033	0.09975	0.24993	0.09016	0.51564	0.16841
t3495	0.08157	0.29643	0.01002	0.15801	0.14418	0.10317	0.10989	0.0558	0.14603	0.1337	0.03846	0.2624	0.10563	0.24789	0.09987	0.51635	0.17146
t3496	0.09494	0.24054	0.00924	0.16208	0.13704	0.08682	0.11969	0.06167	0.14465	0.12947	0.03875	0.27925	0.11046	0.25116	0.10978	0.50631	0.18626
t3497	0.11585	0.20224	0.00782	0.15886	0.1389	0.06415	0.12823	0.06996	0.14388	0.13145	0.04047	0.27822	0.11221	0.2559	0.11968	0.48275	0.19202
t3498	0.1177	0.14821	0.0059	0.14588	0.13784	0.05659	0.1372	0.07712	0.13845	0.12625	0.04433	0.25381	0.10659	0.2448	0.11924	0.43571	0.18351
t3499	0.1077	0.12181	0.00301	0.12732	0.12663	0.06435	0.13354	0.08687	0.13205	0.13326	0.04922	0.26057	0.12162	0.29169	0.11625	0.38984	0.19275
t3500	0.09877	0.10996	0.00257	0.12396	0.11671	0.08039	0.1609	0.10426	0.13186	0.13725	0.05089	0.30239	0.1439	0.33831	0.11168	0.36746	0.17934
t3501	0.09121	0.12201	0.00415	0.12406	0.11941	0.07164	0.2234	0.12074	0.13346	0.13782	0.05375	0.31256	0.14408	0.35188	0.11309	0.34332	0.17802
t3502	0.08575	0.14049	0.00841	0.1201	0.11735	0.06201	0.25952	0.11323	0.13882	0.13725	0.05529	0.31773	0.13585	0.35541	0.12009	0.31816	0.15589
t3503	0.09043	0.1795	0.02621	0.10753	0.08642	0.0639	0.25628	0.09462	0.15522	0.1247	0.05114	0.26148	0.12684	0.36514	0.12441	0.29137	0.15557
t3504	0.11388	0.18389	0.03825	0.10492	0.07421	0.06274	0.25844	0.07273	0.15586	0.12561	0.05145	0.2481	0.12132	0.35412	0.12402	0.27176	0.16121
t3505	0.14114	0.18324	0.04463	0.10531	0.07267	0.06503	0.2535	0.05939	0.1528	0.13316	0.0449	0.24591	0.11376	0.33091	0.11463	0.25554	0.1619
t3506	0.15524	0.18518	0.04412	0.10297	0.07106	0.08155	0.23765	0.05025	0.14773	0.14022	0.03865	0.2282	0.10463	0.31235	0.09983	0.24164	0.16168
t3507	0.15602	0.16788	0.04653	0.10124	0.07437	0.08696	0.22922	0.04148	0.1407	0.15634	0.03397	0.20848	0.09603	0.30024	0.08714	0.22972	0.16946
t3508	0.14884	0.12226	0.04593	0.09999	0.07721	0.08455	0.21821	0.03745	0.13628	0.16299	0.03167	0.18826	0.08897	0.28834	0.08245	0.20217	0.17028
t3509	0.14032	0.07885	0.04284	0.09649	0.07733	0.07708	0.20756	0.03459	0.13196	0.16175	0.03034	0.15496	0.05432	0.20902	0.07944	0.16515	0.13992
t3510	0.1218	0.04776	0.04262	0.0854	0.08642	0.05936	0.18916	0.0305	0.11931	0.13742	0.02818	0.0867	0.03312	0.17742	0.09119	0.23385	0.15087
t3511	0.08075	0.04242	0.03131	0.0725	0.11105	0.04936	0.14581	0.02163	0.1151	0.11548	0.02375	0.16077	0.03233	0.21514	0.11233	0.27461	0.29115
t3512	0.07954	0.03988	0.0181	0.09926	0.15821	0.03802	0.08899	0.03818	0.12008	0.10532	0.01519	0.27803	0.0252	0.19555	0.12729	0.29584	0.25557
t3513	0.0794	0.03361	0.01658	0.13756	0.21558	0.03236	0.08109	0.06166	0.1266	0.10366	0.01424	0.27306	0.02293	0.1637	0.13457	0.31665	0.20781
t3514	0.09259	0.02431	0.02469	0.16264	0.29375	0.03387	0.08835	0.07608	0.13474	0.10263	0.01348	0.27637	0.02608	0.13143	0.1352	0.32973	0.173
t3515	0.08616	0.01642	0.04395	0.16191	0.33106	0.04065	0.10594	0.04614	0.13678	0.08018	0.01353	0.28549	0.03286	0.11307	0.13519	0.33216	0.14293
