"wof_TDY_at"	"wof_TDY_balt"	"wof_TDY_be"	"wof_TDY_de"	"wof_TDY_dk"	"wof_TDY_es"	"wof_TDY_fr"	"wof_TDY_nl"	"wof_TDY_no"	"wof_TDY_se"	"wof_TDY_uk"
0.29835993	0.3099969	0.30635715	0.38517264	0.39138532	0.37608877	0.33211094	0.303635	0.29405406	0.29370737	0.3155612
0.34223595	0.3429124	0.37082452	0.32900974	0.28780672	0.24681935	0.23071049	0.21322376	0.20671982	0.18998896	0.16959713
0.15255909	0.14492734	0.14369692	0.14462459	0.120671034	0.11471024	0.059553992	0.07042359	0.07970532	0.09791795	0.10864554
0.13454036	0.15216851	0.17084137	0.19084106	0.24383186	0.34104973	0.44894385	0.68918514	0.75215304	0.76899487	0.7689311
0.7729653	0.7827233	0.7915673	0.8101814	0.8553064	0.9186144	0.94334644	0.9551727	0.96280795	0.96365404	0.95886636
0.95518553	0.9557696	0.9500364	0.9393599	0.92091024	0.8702143	0.8225545	0.76527506	0.7459162	0.69441813	0.6671686
0.61431074	0.59190804	0.5654651	0.5311504	0.49687088	0.4740836	0.44798675	0.45948365	0.4275252	0.38374102	0.3950629
0.38464937	0.39131823	0.423785	0.4967112	0.5059802	0.46307287	0.46048364	0.4836445	0.5589832	0.6222079	0.6734717
0.74034864	0.750664	0.78434056	0.79895985	0.8191342	0.7789828	0.68543684	0.56893396	0.53810936	0.5332824	0.5804461
0.6442906	0.65178645	0.6901114	0.7260973	0.73381865	0.74563414	0.7441461	0.7349483	0.7275285	0.7044493	0.6876722
0.66639644	0.64065045	0.5762045	0.51220363	0.47045073	0.43968004	0.4254988	0.41123933	0.3872137	0.36399275	0.36366686
0.39483422	0.39300162	0.3822152	0.45408794	0.46265852	0.44854242	0.41242614	0.3229876	0.28912228	0.31183583	0.38951126
0.43430606	0.4516405	0.454308	0.46213084	0.54226243	0.5396432	0.5532143	0.5579757	0.5642344	0.58991426	0.5656898
0.50110567	0.436341	0.38044494	0.33940506	0.33734503	0.35790807	0.3601611	0.36316362	0.3473195	0.33940616	0.3194782
0.30911145	0.28243262	0.2853189	0.32247838	0.33062017	0.3449019	0.38655582	0.3483187	0.2883042	0.2440698	0.21592903
0.20741278	0.2071265	0.19769238	0.18722372	0.18951416	0.19375697	0.19632229	0.17351696	0.18709603	0.18104686	0.1660116
0.1689594	0.19421993	0.23367958	0.31690735	0.38567665	0.4201238	0.47103187	0.48907804	0.35616404	0.32138467	0.28752902
0.2844896	0.2876696	0.29025576	0.2932833	0.32145095	0.34675366	0.43145975	0.47691718	0.46381137	0.331974	0.30246043
0.27837384	0.26967654	0.2765268	0.29627353	0.3152008	0.32722193	0.33868858	0.33387417	0.34646657	0.3377495	0.21274418
0.20512229	0.2294996	0.26994058	0.28520867	0.2960362	0.30732453	0.32709065	0.3366871	0.35737765	0.35663635	0.33351973
0.23671854	0.2299124	0.20379376	0.18821229	0.16375172	0.1719019	0.22230493	0.31084543	0.3363977	0.32542387	0.3346653
0.3634128	0.28767645	0.28409457	0.27630395	0.27531934	0.23832852	0.2078519	0.17847267	0.14689149	0.120095186	0.09562111
0.06447339	0.043163355	0.016886123	0.022523103	0.026837248	0.039010447	0.04878553	0.059741754	0.069328144	0.061455738	0.0678751
0.10594979	0.09378077	0.062783025	0.04430086	0.02759258	0.021460375	0.016239194	0.008877399	0.005876993	0.0068860184	0.01706602
0.018810192	0.015404756	0.0111398	0.0093252165	0.004819165	0.013325342	0.023336984	0.03872961	0.04631401	0.04972868	0.051462717
0.0587098	0.061849847	0.05983817	0.055068973	0.04507069	0.031222807	0.024392897	0.016938685	0.019310407	0.028092341	0.0381319
0.044458423	0.04306952	0.04356216	0.04442814	0.044017144	0.039053448	0.03734573	0.03598152	0.05070011	0.06277624	0.074656144
0.07391338	0.07360972	0.06721773	0.057881642	0.050083857	0.044046562	0.033681646	0.029192965	0.023701139	0.02033271	0.018715482
0.020872226	0.027327064	0.034753922	0.042172734	0.045297284	0.05132023	0.05029894	0.040360257	0.025376651	0.017829554	0.027301798
0.05114916	0.075515725	0.10461634	0.11806858	0.11123645	0.12099554	0.15272509	0.23020503	0.3223514	0.33698547	0.34091407
0.5720335	0.54426074	0.539001	0.5195994	0.45442262	0.47498178	0.67232335	0.7584487	0.8072031	0.81027293	0.6978892
0.65134585	0.6689512	0.6828978	0.6886811	0.7300122	0.7643904	0.82063353	0.86320496	0.85503	0.83779097	0.8457924
0.85056865	0.8208344	0.82001567	0.8299012	0.8226258	0.7855113	0.7130874	0.71119815	0.7100176	0.6848668	0.662525
0.6251072	0.5522198	0.48893768	0.4562523	0.3958649	0.36037603	0.35570493	0.35145274	0.23071277	0.14265054	0.12674104
0.14391728	0.1669189	0.2393775	0.250188	0.23652364	0.2175798	0.20576108	0.21188486	0.23781022	0.26814356	0.27250975
0.303409	0.35229307	0.36278504	0.3688762	0.36388406	0.3788901	0.39953217	0.3986038	0.42385235	0.42276448	0.41611594
0.3694882	0.35114273	0.36101392	0.37131298	0.38830924	0.39737198	0.39292493	0.38244775	0.38135386	0.38766992	0.3662094
0.34758952	0.37197343	0.35966805	0.34477305	0.29067352	0.27723417	0.2369054	0.22405593	0.21302532	0.1960651	0.1815385
0.1471909	0.1474547	0.14350049	0.15726805	0.15516418	0.15461658	0.18643506	0.1775353	0.14918475	0.12923422	0.10545385
0.08021537	0.07455823	0.08839089	0.119596235	0.13134612	0.14110301	0.13352793	0.165554	0.19077007	0.20629133	0.19942051
0.24207401	0.32444593	0.40131006	0.45211092	0.44662717	0.46080974	0.48944157	0.4925245	0.5151303	0.52530414	0.5445737
0.562727	0.58965325	0.5937082	0.5935597	0.6874177	0.71728307	0.69455963	0.6764371	0.6391039	0.617099	0.6466591
0.6507838	0.6691454	0.6509392	0.65445304	0.6686484	0.67714894	0.6427689	0.60446507	0.54867625	0.4962146	0.4315058
0.39888933	0.37321067	0.36419836	0.35873377	0.33667523	0.31882957	0.31606275	0.3054903	0.29393652	0.29009023	0.266019
0.2438338	0.25046653	0.264995	0.29048812	0.31890264	0.3384814	0.3491881	0.33966255	0.3156899	0.2943442	0.27878186
0.2737548	0.2531939	0.25731984	0.2656295	0.26157975	0.26456493	0.27136168	0.27117318	0.26583743	0.26096734	0.26317704
0.25624228	0.24462004	0.21713509	0.22551031	0.23760135	0.2658121	0.31706762	0.36258784	0.38659889	0.3742619	0.33670476
0.33047703	0.31107578	0.26881954	0.23686156	0.2127041	0.20357232	0.20061027	0.2152503	0.2314104	0.23184034	0.22570859
0.21154276	0.19985442	0.19146846	0.19064832	0.1780172	0.17209437	0.15058948	0.123377435	0.09297273	0.0731542	0.07034876
0.075600654	0.094353735	0.13143305	0.17923352	0.2138783	0.21633016	0.20820534	0.20218211	0.21390484	0.22294839	0.21514378
0.20958734	0.21822259	0.21350999	0.22459753	0.22973628	0.2317283	0.1980325	0.2296589	0.25173914	0.2605066	0.29728633
0.36172578	0.42212328	0.4560632	0.46625847	0.4924291	0.5466243	0.5515335	0.5268116	0.5249049	0.5163378	0.5011078
0.46771613	0.43860164	0.4231598	0.40778404	0.39585802	0.38156265	0.3650121	0.33006352	0.3139082	0.3158475	0.31561112
0.32052734	0.3363925	0.35852662	0.37131715	0.36697343	0.36789897	0.37561136	0.37095883	0.3511161	0.3387987	0.34143412
0.33000764	0.29210845	0.28243104	0.29643327	0.28432646	0.26598153	0.26811618	0.29223716	0.30083844	0.28990442	0.26430058
0.25862387	0.27668026	0.28456503	0.30486852	0.30753514	0.32697684	0.33662143	0.33817142	0.31706	0.30353284	0.27511293
0.25751838	0.23508112	0.22257793	0.21089624	0.21484114	0.23119475	0.23242709	0.20818213	0.2083402	0.2652514	0.28424084
0.27499178	0.24961385	0.2638471	0.28054646	0.2854801	0.30856404	0.32887474	0.36352277	0.44693553	0.50716007	0.51337594
0.50313175	0.5020312	0.52182907	0.5364851	0.52171034	0.49249977	0.50776845	0.53271973	0.5378115	0.5110109	0.48740664
0.48497888	0.47487494	0.44498533	0.36717102	0.35494766	0.34094152	0.34836945	0.33380234	0.3204485	0.2734399	0.23358342
0.22095373	0.2028278	0.22540247	0.24154182	0.19492863	0.16908057	0.16168523	0.14531685	0.111972585	0.08148525	0.0633727
0.05978391	0.056383673	0.058125973	0.05265973	0.04946052	0.057355564	0.06882624	0.0895163	0.08920298	0.1045976	0.14657721
0.23468348	0.31827587	0.36731225	0.38688162	0.38891944	0.39938858	0.39049068	0.3705341	0.38756707	0.42738152	0.44393116
0.42161244	0.4122522	0.43953705	0.44295344	0.42086327	0.40674663	0.39189965	0.3532437	0.36826998	0.39260426	0.44075438
0.46679825	0.4661866	0.46431416	0.42583582	0.43659085	0.41202208	0.40284935	0.40447575	0.30033797	0.30801478	0.30752772
0.29933384	0.27799407	0.22558436	0.18164916	0.15600975	0.13931751	0.12880051	0.1162755	0.11036199	0.12608366	0.12951434
0.13074324	0.13683797	0.14864391	0.16024297	0.16638356	0.19406252	0.21145555	0.23378341	0.24047384	0.21346232	0.1884217
0.15767561	0.12893048	0.113594025	0.108515635	0.102846175	0.109044515	0.103677146	0.09927487	0.093173414	0.101596475	0.11747607
0.12524968	0.1174399	0.11714971	0.15685374	0.23199722	0.3102883	0.35575908	0.40115094	0.448827	0.54082334	0.5778567
0.6034321	0.60225827	0.57653165	0.5493358	0.5345625	0.50373846	0.45842767	0.41630423	0.3857982	0.40054342	0.3947251
0.35747117	0.30603328	0.2755446	0.2410656	0.24645825	0.26723322	0.31391498	0.34589988	0.35004565	0.35015923	0.34585208
0.33908728	0.351312	0.38714856	0.37471893	0.38398418	0.39027527	0.3787624	0.3658299	0.3451353	0.33761492	0.33191657
0.34288636	0.33698034	0.33347872	0.30986044	0.28369692	0.29299027	0.29734802	0.2830442	0.28697568	0.2946778	0.31425422
0.33662537	0.3833901	0.41532114	0.44932055	0.4666689	0.41725633	0.38650677	0.3655748	0.34938955	0.3333379	0.31640875
0.30172473	0.29746878	0.29498282	0.2892705	0.2764833	0.25279692	0.22672531	0.20444487	0.1801804	0.17145373	0.16533633
0.16824521	0.17701031	0.18336193	0.18485256	0.19170523	0.20576552	0.23188314	0.24377446	0.253488	0.2560915	0.24469645
0.23413485	0.21933946	0.20630915	0.18262511	0.15366869	0.11931627	0.08883487	0.06633209	0.040906623	0.028216539	0.026157204
0.028593237	0.03126339	0.03693879	0.042583987	0.04902576	0.061781187	0.090028524	0.1327773	0.17730765	0.17130335	0.13715036
0.07917175	0.04971255	0.038480822	0.037819054	0.040044144	0.04421335	0.046478648	0.041191857	0.037340205	0.03935032	0.024911452
0.022246119	0.02517486	0.030878028	0.060907923	0.10683603	0.1445236	0.13658318	0.13804239	0.12930466	0.14391579	0.1606129
0.17034812	0.17037845	0.18772168	0.2057371	0.19865055	0.18522303	0.1570482	0.16278458	0.16725135	0.14894009	0.13990289
0.13076557	0.10816926	0.14457802	0.18318343	0.21571274	0.2287154	0.24017653	0.2576637	0.29173175	0.34232357	0.38989258
0.40970325	0.4096714	0.39097452	0.37657604	0.34637487	0.3291848	0.3248885	0.31982496	0.3161645	0.3213346	0.32927033
0.3410808	0.35348442	0.33046454	0.2851168	0.30264363	0.32505554	0.33073923	0.34213656	0.3691005	0.39165688	0.40899318
0.4075792	0.39214787	0.39276412	0.36422566	0.3295445	0.32778126	0.36423394	0.38447708	0.39843613	0.42729178	0.45068562
0.48595312	0.44232413	0.37244803	0.33227286	0.3111082	0.3235073	0.3304376	0.33220083	0.35229388	0.3986472	0.44917837
0.48434913	0.49457118	0.50171256	0.48435658	0.4601014	0.45988768	0.39360622	0.36347583	0.34130183	0.31562772	0.32649514
0.3444	0.35817307	0.35619444	0.351023	0.3467119	0.34283274	0.3907664	0.39044636	0.35454133	0.29889274	0.27400437
0.27924886	0.27967685	0.30763352	0.3292813	0.34821182	0.38922414	0.4227064	0.47033015	0.45923725	0.43664876	0.39100832
0.35277504	0.31774533	0.30416816	0.30019256	0.30074784	0.29977763	0.27704367	0.22879013	0.1794504	0.13487199	0.10838107
0.08354537	0.07389406	0.08700314	0.11867007	0.15388973	0.19044669	0.22417858	0.2718241	0.28636044	0.26513052	0.22234678
0.1990417	0.18227746	0.15494293	0.15325354	0.16382073	0.1584266	0.13877046	0.13453534	0.12704434	0.11451951	0.09804603
0.0980798	0.08341286	0.06554195	0.071806334	0.098798506	0.12061046	0.12816226	0.14195602	0.16080663	0.16483384	0.15310927
0.13473372	0.09848605	0.08272915	0.06868617	0.061892115	0.04684818	0.030789444	0.0230741	0.02092448	0.018660542	0.016275192
0.013100831	0.011492213	0.011344211	0.016258473	0.024784697	0.03543559	0.06766303	0.10947065	0.13828081	0.13476829	0.1586002
0.15452918	0.11258693	0.07102088	0.044039946	0.03131769	0.41933572	0.3639115	0.33707073	0.30956623	0.3005504	0.31287187
0.3345143	0.34994084	0.37612808	0.35223055	0.3209399	0.32046914	0.3404766	0.39052266	0.41445562	0.4290442	0.4535006
0.4689265	0.4736969	0.47234654	0.4581638	0.4431765	0.450999	0.42678925	0.4044239	0.4062907	0.39663854	0.3985547
0.41285706	0.4289861	0.43036985	0.3840481	0.36616403	0.34661466	0.30339292	0.2860523	0.2743171	0.3020267	0.28951237
0.26446193	0.24409403	0.21354015	0.18199323	0.17644376	0.16168877	0.15698242	0.15357816	0.14242333	0.12216524	0.12354141
0.14118005	0.16148646	0.19268152	0.23109904	0.27959198	0.24401632	0.18298127	0.108174324	0.06281397	0.044977557	0.037877854
0.033728614	0.040010497	0.051838662	0.07670251	0.11435409	0.13876544	0.15236443	0.13576037	0.116190314	0.04666549	0.03897953
0.036875032	0.030997599	0.027010975	0.027101895	0.025537372	0.024888631	0.022358602	0.020497093	0.023205644	0.03431073	0.016774379
0.025364397	0.032687422	0.0322286	0.040744174	0.05598492	0.09055296	0.12797529	0.16737631	0.20072243	0.20182121	0.19413604
0.14389488	0.12034529	0.08882112	0.068940826	0.050069086	0.038381875	0.039682977	0.050338924	0.050465792	0.047615897	0.041948494
0.039806105	0.03654011	0.041003276	0.06134745	0.08296399	0.110066086	0.11460989	0.1618877	0.19389293	0.21466734	0.20696694
0.17441322	0.1280503	0.06718442	0.07831995	0.1123077	0.13312195	0.123399444	0.10735523	0.10705782	0.0944155	0.08099929
0.057781816	0.04805891	0.04495684	0.050152496	0.054090183	0.07009126	0.11008092	0.19097173	0.2654217	0.28618228	0.3426407
0.40949872	0.34604514	0.27828223	0.24091256	0.21774536	0.21391438	0.22014345	0.23199573	0.2012939	0.18016534	0.16369121
0.15242203	0.1287829	0.099057876	0.1032609	0.13621534	0.157093	0.22623368	0.26849973	0.3143382	0.34904033	0.3816229
0.39882872	0.44260037	0.632227	0.66016424	0.560686	0.5027282	0.44357142	0.45080653	0.4421946	0.39496967	0.33865306
0.29683354	0.29522446	0.27875677	0.25191534	0.2394183	0.2447352	0.27773124	0.24197899	0.2857979	0.32078323	0.35894653
0.38571954	0.3970247	0.39821413	0.3953821	0.39098185	0.39316836	0.3940222	0.39188513	0.4236981	0.45184982	0.44167688
0.38499594	0.3297482	0.32898465	0.36563954	0.39471573	0.41036707	0.42295128	0.44517896	0.44176358	0.4176482	0.43669882
0.4550187	0.47677568	0.44315353	0.44838998	0.45188916	0.44204646	0.4831674	0.53686106	0.5208216	0.4860249	0.37523556
0.33551538	0.32718095	0.3171569	0.29133704	0.2744815	0.26300412	0.28702036	0.25754902	0.24125187	0.25208667	0.24759734
0.19800669	0.20494187	0.19838667	0.19739375	0.21336885	0.26012945	0.2937264	0.3255621	0.32998058	0.33816332	0.35368934
0.36766434	0.31442338	0.3016707	0.29971775	0.26072904	0.23510224	0.20613706	0.18702906	0.19530384	0.19294333	0.1674755
0.14775936	0.13445371	0.12749647	0.13019133	0.1572355	0.19415866	0.25067708	0.29686242	0.33316582	0.331137	0.32641235
0.32918665	0.35158312	0.38887617	0.40688583	0.45091876	0.4732958	0.4653698	0.44667602	0.40831444	0.38883314	0.393598
0.36650807	0.33048126	0.2885366	0.25720596	0.25628045	0.2512812	0.28635162	0.32147107	0.31914294	0.32647076	0.3390363
0.24298264	0.24673243	0.23621827	0.2305609	0.21520506	0.16698739	0.15388303	0.15655275	0.15237232	0.13024239	0.11646845
0.11491533	0.09747709	0.0754595	0.05336633	0.044213794	0.03981367	0.053783618	0.06951954	0.09689153	0.09830185	0.10424469
0.14716986	0.21418671	0.18649909	0.15169847	0.09438423	0.073244214	0.07560267	0.08604954	0.10147962	0.106157064	0.09230825
0.08357621	0.064690806	0.047482528	0.03677145	0.030925082	0.024463458	0.018113848	0.017024161	0.012373501	0.015752278	0.038013402
0.0711702	0.10774908	0.15737449	0.2121074	0.26386973	0.27207556	0.27165347	0.25599408	0.23114859	0.20439939	0.24774256
0.25343126	0.23590264	0.23715954	0.26742136	0.31816503	0.3505533	0.32880026	0.3193259	0.29135075	0.27500695	0.2146585
0.18986434	0.18330902	0.19002713	0.19234599	0.20519486	0.25519872	0.37749574	0.4269528	0.44487458	0.46967578	0.5293802
0.49025995	0.5024797	0.5001832	0.4733099	0.44767764	0.44874445	0.44827643	0.43762764	0.43348283	0.4359637	0.40172264
0.37192503	0.35577363	0.303217	0.2801245	0.2586761	0.23572095	0.20162846	0.17476854	0.17435443	0.19385052	0.23490374
0.2620421	0.2671941	0.2397657	0.21622248	0.18809907	0.17909871	0.1835462	0.18261644	0.16443314	0.13635983	0.124456674
0.12579799	0.12714094	0.12336254	0.15061872	0.14697431	0.15218121	0.15981899	0.15766323	0.15827402	0.16790037	0.1959222
0.19920407	0.1962305	0.21351098	0.23007292	0.27801278	0.29013586	0.27894568	0.27342945	0.24837036	0.24842335	0.23800822
0.25223732	0.27087152	0.28955832	0.2771253	0.26210046	0.25014973	0.19647837	0.15121847	0.11126577	0.10989211	0.12548351
0.14250478	0.14642961	0.16331601	0.2055902	0.27078635	0.33019677	0.42992678	0.4655082	0.51990616	0.5766874	0.6045652
0.6001733	0.6229892	0.6484598	0.65880346	0.6675784	0.6695494	0.6514055	0.6532971	0.59729046	0.5839353	0.5636941
0.5724363	0.6155849	0.6176872	0.621907	0.6000864	0.58138484	0.5551763	0.51965874	0.4758915	0.4812275	0.47214177
0.44991076	0.4170957	0.40165973	0.38290292	0.37237468	0.370077	0.3673472	0.31159934	0.24645457	0.18429077	0.19062759
0.19910264	0.18632531	0.17670242	0.19997332	0.21829817	0.2100602	0.18888076	0.19535226	0.2053105	0.23932134	0.31322014
0.35911286	0.3632069	0.36287746	0.34192774	0.3211185	0.34780842	0.38766637	0.4021842	0.40056756	0.42238835	0.42613167
0.4274757	0.4170516	0.40375882	0.42552987	0.47959894	0.5689938	0.6959298	0.7415824	0.70711887	0.715584	0.7346136
0.67755365	0.60790396	0.53679544	0.49501872	0.4215861	0.38389298	0.36570305	0.3475255	0.3475348	0.3364782	0.3083467
0.28613034	0.2764844	0.26578566	0.27600703	0.29062656	0.3145533	0.35709298	0.38583547	0.3902223	0.39547557	0.38505343
0.3465233	0.31708655	0.2897656	0.32737413	0.31094497	0.3081008	0.30492282	0.28506625	0.27733812	0.2757701	0.29585907
0.3096246	0.32436723	0.31512794	0.3282247	0.29415426	0.28217497	0.26584098	0.25495967	0.24012895	0.22988154	0.21898268
0.22084758	0.2350156	0.24756448	0.26740065	0.27161047	0.26891515	0.26308438	0.25599843	0.24265313	0.2254499	0.20314728
0.18937388	0.18763101	0.17187881	0.16097726	0.1427133	0.12712097	0.11471274	0.081533834	0.06676052	0.08129049	0.0898794
0.098856315	0.1002528	0.08741307	0.10648065	0.10667813	0.12216121	0.13605782	0.18790172	0.22844891	0.27360618	0.34966266
0.38104126	0.380066	0.40095225	0.4090868	0.42213377	0.46674988	0.4812556	0.4774759	0.42015693	0.46983021	0.50385594
0.5356581	0.4816426	0.46606192	0.4761943	0.53554505	0.51243293	0.46133497	0.45497763	0.4353594	0.4654118	0.47135597
0.5154387	0.58915687	0.6006044	0.6609026	0.6604058	0.6671251	0.682075	0.65172553	0.68972474	0.65184444	0.6565149
0.70181024	0.7069964	0.7176934	0.74543726	0.78133154	0.83358383	0.8916619	0.880137	0.864816	0.84081525	0.81541353
0.8747417	0.8225563	0.71181345	0.6560248	0.6098846	0.605733	0.565737	0.58120465	0.61848015	0.61260396	0.6033538
0.5541501	0.554885	0.5848629	0.62768865	0.64621586	0.6358084	0.60869646	0.5869386	0.5806686	0.54639465	0.4878759
0.42240483	0.38428658	0.3985419	0.34445468	0.29216957	0.25512612	0.23310992	0.20882353	0.17976017	0.1579852	0.1430893
0.15235288	0.18116851	0.18656468	0.19701621	0.20575188	0.2432972	0.25607488	0.2535613	0.22833848	0.19104362	0.1505249
0.13066915	0.12749721	0.11597868	0.111058265	0.17143722	0.17788312	0.15180227	0.11536148	0.07182204	0.043720957	0.02539026
0.015999135	0.011818065	0.008996201	0.012762692	0.018408112	0.023058215	0.028119812	0.0346338	0.050113678	0.059725516	0.079080716
0.114023305	0.14742689	0.20739366	0.22950368	0.2325347	0.29913908	0.3737542	0.48081544	0.5415689	0.5417848	0.5292203
0.5397749	0.554527	0.5961637	0.64400727	0.667205	0.653108	0.6759911	0.54413456	0.5112384	0.5130073	0.4925283
0.50967145	0.52398366	0.54057825	0.5318833	0.52400047	0.53132874	0.5922362	0.6376363	0.63955617	0.6722583	0.2571305
0.25136247	0.25536966	0.26157963	0.2700161	0.27764702	0.26648748	0.24219975	0.21643804	0.19439131	0.17870352	0.14145616
0.1037717	0.07988084	0.08811093	0.1136926	0.1483389	0.16397218	0.17011847	0.14824016	0.1373008	0.13647068	0.15098418
0.16270095	0.1643612	0.15877809	0.14714868	0.1263699	0.106786154	0.10309826	0.10150491	0.09120612	0.082111046	0.06978812
0.08977452	0.09118067	0.095841154	0.11359265	0.10312744	0.09385606	0.10734595	0.14017929	0.15507638	0.18131924	0.20125113
0.22207104	0.18495499	0.17601211	0.16911276	0.16499785	0.16132063	0.152922	0.13483793	0.12166274	0.12873352	0.11872334
0.109093904	0.09059673	0.07588105	0.08624959	0.08122121	0.09769043	0.10562668	0.12390241	0.1382769	0.13659567	0.17362328
0.23511153	0.28423673	0.2804119	0.21321347	0.27620724	0.29238838	0.2830914	0.24981675	0.2055682	0.17848448	0.15053573
0.15878402	0.21089084	0.20995432	0.116407536	0.06894514	0.06993035	0.072721824	0.0884572	0.13679534	0.18967953	0.23465674
0.27571744	0.33304873	0.4164525	0.4792254	0.44688413	0.32834437	0.2799176	0.23217425	0.1969771	0.1792833	0.12998064
0.12777847	0.12060857	0.10368897	0.07927449	0.068730004	0.0778129	0.05973324	0.04935208	0.06022534	0.09897853	0.07026779
0.08295244	0.117278054	0.1506274	0.15764166	0.21457554	0.25594988	0.19485451	0.10960238	0.06336816	0.05007568	0.05265076
0.07319407	0.116478845	0.13965784	0.10762691	0.05916579	0.039803408	0.028949704	0.015610941	0.023920061	0.03982533	0.076280326
0.1166094	0.18529893	0.23813544	0.27011707	0.27498487	0.30026436	0.3416792	0.33809617	0.30464467	0.2423764	0.26010546
0.2493007	0.28597277	0.28487435	0.2325181	0.21261398	0.16400123	0.11763305	0.09768836	0.08948685	0.09279321	0.11385777
0.14442669	0.14805257	0.14915648	0.16589433	0.17415674	0.1616221	0.17221393	0.16365942	0.14417878	0.15541944	0.14095424
0.071950994	0.0654036	0.07838178	0.059591416	0.039380204	0.029955417	0.03222052	0.042187862	0.060679033	0.083433755	0.09766083
0.08476457	0.04512712	0.045857158	0.057509713	0.07549012	0.10595185	0.13490064	0.14074303	0.12163784	0.11892015	0.10499878
0.092592664	0.08406298	0.03654261	0.041481197	0.04549034	0.03963602	0.04185308	0.043236706	0.04154874	0.037791386	0.028672412
0.024786491	0.027019173	0.023255406	0.010235055	0.0092435675	0.015457478	0.031864014	0.048534032	0.04763588	0.061838064	0.06003697
0.05900879	0.06798282	0.08770021	0.1380392	0.202249	0.20709005	0.19070506	0.18488732	0.18169637	0.17807749	0.1906852
0.20830162	0.23149255	0.22950715	0.24212442	0.26505843	0.31406385	0.32419446	0.3565102	0.44655252	0.55686635	0.6230375
0.6391696	0.65723443	0.68736136	0.6899832	0.63713235	0.6133331	0.6258442	0.60235363	0.5662179	0.49695653	0.43121457
0.3665112	0.3365261	0.30975685	0.30614638	0.28921652	0.29182762	0.28742176	0.3071753	0.35201576	0.39275727	0.4104028
0.41374537	0.41440222	0.44400248	0.46711957	0.47558743	0.46699965	0.45703223	0.46075216	0.3807901	0.39226305	0.4105344
0.4084385	0.45417204	0.44934222	0.4751621	0.4812488	0.47266084	0.47281632	0.49365675	0.5123339	0.5934363	0.61413246
0.6108934	0.6289408	0.64914644	0.65252686	0.65448534	0.65233666	0.6654104	0.65026015	0.6308556	0.60633695	0.70767623
0.73222077	0.71526027	0.6560074	0.58902895	0.5140396	0.46043953	0.41656253	0.38197178	0.3551436	0.31133395	0.27470157
0.27205393	0.2524989	0.21670692	0.18737628	0.16255884	0.14933227	0.15112257	0.16913329	0.18435392	0.19261211	0.19190629
0.18990758	0.1854213	0.18231952	0.17096338	0.15145323	0.13252999	0.12367917	0.10027319	0.09212508	0.080629505	0.056272008
0.03366522	0.02146531	0.016243534	0.018123835	0.032537647	0.065927185	0.10454261	0.12663873	0.14012948	0.15461448	0.15419951
0.15364	0.14390993	0.1370686	0.09370586	0.08254537	0.08139462	0.08300902	0.08255051	0.083801925	0.08562377	0.08990803
0.089256294	0.09095992	0.09271536	0.103857316	0.14942971	0.16127424	0.1749718	0.19507757	0.20373672	0.21669881	0.24446197
0.25227237	0.27280578	0.29744613	0.26367792	0.22737291	0.2403544	0.29261446	0.32360253	0.29539475	0.22599374	0.2098222
0.21840844	0.19161147	0.17903854	0.19903134	0.17785487	0.1427783	0.115674645	0.087691635	0.07603953	0.06644144	0.063051604
0.06190904	0.059666652	0.07874871	0.121324636	0.14979479	0.14068206	0.12988132	0.11831642	0.11521416	0.099990375	0.090213425
0.103146955	0.11733889	0.11624302	0.10208722	0.08551684	0.06814039	0.04841275	0.022591688	0.011108485	0.005985844	0.0054043494
0.0114620505	0.028459273	0.05346531	0.087853484	0.12692463	0.13971092	0.17716782	0.22918816	0.2881541	0.4737102	0.44198054
0.48511678	0.5422031	0.5776587	0.6240307	0.69808805	0.73712695	0.75231546	0.7363243	0.7459306	0.7204726	0.7338208
0.5809385	0.47709185	0.5547217	0.5813687	0.5905076	0.6168097	0.64384896	0.59990764	0.6033755	0.5983746	0.5867552
0.621719	0.64067405	0.6356067	0.61287034	0.57741046	0.553693	0.52972525	0.48747098	0.43740687	0.42652896	0.42676538
0.4427907	0.45247442	0.44683564	0.41523352	0.37793148	0.33100823	0.30912414	0.2815662	0.25378433	0.23004161	0.2032776
0.17485565	0.14992884	0.14148124	0.1073797	0.08892818	0.07723514	0.072626986	0.07797794	0.11159061	0.116221994	0.12397287
0.17357056	0.17983073	0.20702359	0.3409534	0.32934242	0.3527289	0.42707902	0.46501866	0.50574595	0.54392546	0.5909418
0.60389924	0.62260747	0.64264494	0.6736669	0.6090303	0.5966904	0.5579826	0.48569065	0.45946655	0.5061811	0.50223625
0.46146506	0.4062594	0.3513835	0.27060604	0.25150937	0.27682737	0.48794135	0.5188954	0.54224086	0.5274044	0.5112592
0.4871787	0.44795153	0.3846103	0.27649817	0.26139617	0.38168687	0.63545173	0.81183314	0.8275815	0.8454551	0.8494448
0.8333022	0.8368507	0.85617226	0.8643549	0.8635399	0.84505403	0.8129984	0.8262275	0.8145459	0.799329	0.81286746
0.80357367	0.8003695	0.77114373	0.7313725	0.72628003	0.71713203	0.68040925	0.668542	0.67140865	0.63423693	0.6197835
0.61369056	0.6374212	0.6257174	0.5909489	0.5826838	0.5802819	0.5597198	0.5280395	0.51450765	0.58132243	0.6145486
