"wof_ELCF_at"	"wof_ELCF_balt"	"wof_ELCF_be"	"wof_ELCF_de"	"wof_ELCF_dk"	"wof_ELCF_es"	"wof_ELCF_fr"	"wof_ELCF_nl"	"wof_ELCF_no"	"wof_ELCF_se"	"wof_ELCF_uk"
0.757866	0.7935002	0.7847313	0.76457304	0.7779775	0.7805476	0.7326455	0.72793335	0.7254828	0.7539374	0.7945582
0.8068687	0.8425669	0.860248	0.8862138	0.9073821	0.9231671	0.9118193	0.8989662	0.874588	0.82008684	0.7327145
0.71271515	0.71787834	0.71685	0.71005565	0.7794226	0.80753255	0.83039093	0.83622545	0.8766065	0.86781037	0.88002264
0.8776536	0.8793605	0.88462174	0.8830561	0.88203347	0.85559183	0.8243359	0.79170954	0.747609	0.6850178	0.6592817
0.69323254	0.7426061	0.754714	0.77083117	0.75860006	0.7454241	0.7688594	0.80968994	0.8431598	0.8423555	0.77639276
0.7871407	0.81534946	0.82866627	0.84076536	0.8503815	0.85475194	0.84641635	0.86338484	0.8667373	0.8585719	0.83979267
0.7851814	0.7457514	0.8108198	0.868965	0.9007106	0.94109565	0.93786055	0.95312274	0.96247745	0.9635947	0.9606517
0.9537028	0.9183465	0.877668	0.81467116	0.74748045	0.7125502	0.7275335	0.7232516	0.6848864	0.7375742	0.7497374
0.73940146	0.72741455	0.6670812	0.62121475	0.5697785	0.5668059	0.59252214	0.56204677	0.5274569	0.54301184	0.5970729
0.6514977	0.72070265	0.78435504	0.79134333	0.7900995	0.7784401	0.7784981	0.7892861	0.79901385	0.796256	0.79300064
0.79087675	0.78840274	0.77584416	0.75663763	0.75363415	0.77359086	0.7555067	0.6728655	0.61814594	0.50571805	0.3011123
0.3843441	0.71342385	0.8405522	0.8988645	0.93012136	0.8102346	0.80404645	0.7732216	0.76438445	0.75374573	0.7437152
0.78682894	0.840534	0.817046	0.77130497	0.6620107	0.5232711	0.3999999	0.3789511	0.33547416	0.30884472	0.30941096
0.32134783	0.3018219	0.26669464	0.2752379	0.27581	0.19742712	0.14561142	0.12318148	0.12410397	0.15883717	0.18104611
0.14767788	0.10880326	0.06723654	0.04907921	0.03607076	0.036923867	0.033953775	0.039435662	0.034564912	0.035716724	0.04523708
0.03790473	0.029198658	0.039370023	0.056862768	0.08287036	0.10366471	0.13227443	0.17788424	0.22451411	0.22434719	0.23684323
0.25356895	0.25178793	0.2441761	0.24516302	0.21578336	0.19275697	0.15841462	0.13678396	0.12914374	0.16643032	0.15021287
0.2319297	0.3898452	0.3858399	0.26407164	0.19460271	0.18342376	0.11890855	0.08125825	0.05257171	0.043609064	0.050435353
0.02006541	0.0214541	0.03693349	0.07058315	0.10725434	0.14992954	0.18877059	0.24564177	0.36176836	0.4550611	0.50121737
0.52651167	0.5403052	0.56834316	0.5727577	0.5788453	0.64006823	0.6536083	0.6558373	0.72327155	0.78773415	0.84379673
0.8515247	0.8504519	0.8595458	0.86144197	0.8561971	0.7916927	0.8910135	0.81936795	0.78783137	0.80896515	0.8186492
0.7994267	0.72602457	0.64254135	0.6084844	0.52814895	0.45517784	0.41633293	0.40811568	0.41358733	0.41310668	0.4262081
0.4496602	0.47039968	0.50199395	0.49603802	0.42076716	0.3612421	0.30891272	0.29506603	0.28757432	0.2620011	0.31433848
0.4585932	0.5829183	0.70121497	0.77591854	0.8187839	0.82828414	0.82997334	0.8421289	0.8491512	0.8508286	0.8436134
0.856086	0.8780077	0.8866073	0.8925513	0.89973867	0.9098082	0.9148994	0.916729	0.9188933	0.91917944	0.90937483
0.89755654	0.8842578	0.8925764	0.90814173	0.8991779	0.89159966	0.8856419	0.79787445	0.8030951	0.79419756	0.81045604
0.77656406	0.7491322	0.7194121	0.6842806	0.63102084	0.6187149	0.63288385	0.6159189	0.5876698	0.5324838	0.5318264
0.54713696	0.54235816	0.5111592	0.47941098	0.42328066	0.354784	0.26367146	0.15993391	0.09720275	0.077113144	0.067621484
0.08186203	0.102550864	0.108917855	0.14235553	0.15878187	0.17515509	0.15942757	0.14323756	0.1135673	0.09454604	0.12461379
0.098592915	0.07005191	0.052390773	0.06517372	0.068362445	0.054036558	0.040290985	0.031390406	0.03498415	0.053363506	0.077993944
0.082622044	0.091464475	0.09355825	0.09673716	0.105480224	0.10697249	0.07313885	0.03944957	0.025000418	0.018961137	0.018628854
0.03475524	0.06705932	0.16711292	0.2914721	0.42004448	0.49495244	0.5209349	0.5136788	0.4886503	0.4998218	0.4584379
0.47124735	0.52037585	0.5834551	0.6772358	0.7331305	0.81426644	0.86612856	0.880131	0.8872355	0.8751503	0.8590481
0.8186604	0.7760543	0.76407963	0.70279187	0.7350094	0.71172327	0.65540236	0.6224875	0.56825405	0.5427123	0.5020897
0.47147766	0.4389579	0.43486267	0.45867765	0.50883204	0.5077037	0.5388984	0.59266067	0.6264188	0.64026743	0.6288226
0.60707	0.5666955	0.53464615	0.5018409	0.4610255	0.46400827	0.43371227	0.4393696	0.395627	0.38111708	0.2569069
0.19606471	0.16047063	0.11201097	0.08840367	0.07431459	0.08777824	0.17519256	0.35226887	0.5360607	0.60941356	0.6255739
0.61407924	0.612347	0.60164946	0.6035549	0.59403	0.4781471	0.3211227	0.21442348	0.12629882	0.06692648	0.033600613
0.026820516	0.03713851	0.0542896	0.05154989	0.042577457	0.03163773	0.025516745	0.019166356	0.014979189	0.01693588	0.01676568
0.026645683	0.037053283	0.054071456	0.058034517	0.05086829	0.037782807	0.028489064	0.035602327	0.061811995	0.040921018	0.034867592
0.023094755	0.011870633	0.01096508	0.028885305	0.06644678	0.10973986	0.15086564	0.19600183	0.24328111	0.27063885	0.2577985
0.26386312	0.24825092	0.2681118	0.34580716	0.41277784	0.44822744	0.54720175	0.6663228	0.7340977	0.7044753	0.6709446
0.5177705	0.55233383	0.609571	0.64351964	0.685302	0.74730027	0.799741	0.8161656	0.8108209	0.8068484	0.7973863
0.80645734	0.8094909	0.82808924	0.80680895	0.79741997	0.7815181	0.77258873	0.7710565	0.7602888	0.72093046	0.6720404
0.6221424	0.5679976	0.6312013	0.6266686	0.6214187	0.62676084	0.62641734	0.6376881	0.6145344	0.58200794	0.5174717
0.4430519	0.40282297	0.39467996	0.33887392	0.37070763	0.4037938	0.44254807	0.44091806	0.46021283	0.4962852	0.5130307
0.4675957	0.3602932	0.27964985	0.20619756	0.19523266	0.14394955	0.1611812	0.1681401	0.18152957	0.224085	0.29405704
0.360556	0.42152387	0.50503147	0.62818724	0.6861653	0.69866073	0.7455252	0.8439175	0.8543425	0.85370654	0.881309
0.88443387	0.86769396	0.8371762	0.79716843	0.74432904	0.696831	0.71148837	0.73345965	0.75879204	0.8044161	0.85719687
0.9012683	0.9186762	0.9039628	0.8986653	0.88691765	0.8616418	0.817312	0.70675194	0.7228135	0.7338508	0.7223717
0.72295195	0.67350924	0.5979065	0.54360855	0.51242554	0.4933594	0.47751036	0.4437274	0.4689762	0.51087743	0.45152912
0.282871	0.17346413	0.1545505	0.15070572	0.131471	0.12928937	0.14514768	0.15308993	0.13782239	0.09911701	0.14288561
0.13177164	0.17228703	0.24982367	0.29600325	0.28820536	0.2777726	0.24139354	0.21239874	0.20315252	0.22128683	0.22307183
0.15365933	0.11980475	0.09820773	0.09973215	0.13045971	0.15203492	0.19866505	0.2998019	0.38365838	0.5986105	0.7366628
0.80742055	0.8335102	0.84144115	0.85853976	0.86832696	0.83146673	0.86236	0.81459355	0.7914366	0.7815087	0.77715635
0.7817624	0.78448397	0.7781622	0.74791384	0.7389694	0.7576857	0.788728	0.8210022	0.85272247	0.87422997	0.8669211
0.89275324	0.892183	0.8336211	0.75719714	0.74129784	0.69413066	0.58709705	0.5357412	0.5263804	0.5071543	0.5468895
0.6329635	0.6987948	0.69594526	0.71952796	0.67735106	0.6697479	0.653152	0.647971	0.61202157	0.5468361	0.45696557
0.3817769	0.33388713	0.26461416	0.1979537	0.11319071	0.10751177	0.097670086	0.0825171	0.071408994	0.06744809	0.066767156
0.06603144	0.07498035	0.10189197	0.11923791	0.121942356	0.11466487	0.13081804	0.14944053	0.17277266	0.16993563	0.1497377
0.10640809	0.074271366	0.05433394	0.048077676	0.046451997	0.052190945	0.054480035	0.061937395	0.09011676	0.15982583	0.21865137
0.24988967	0.25577524	0.22713102	0.194858	0.17982726	0.16077033	0.13669159	0.14346601	0.14228061	0.1346956	0.13270608
0.12484169	0.10141725	0.086256094	0.06154716	0.054105103	0.076475635	0.117282376	0.13235472	0.2033287	0.2399968	0.29345584
0.3246323	0.40416226	0.42186457	0.3770812	0.3697793	0.37042817	0.40848374	0.48936638	0.55028963	0.5125165	0.5415323
0.5583763	0.5714305	0.64111686	0.7002679	0.72098076	0.69534767	0.71979046	0.77893203	0.81491137	0.8302811	0.82858634
0.83277476	0.84639204	0.8628187	0.8806375	0.88381094	0.8795756	0.8760956	0.892363	0.8803551	0.86336845	0.8395976
0.84239566	0.7806669	0.67050666	0.55423	0.46459746	0.47254214	0.43231994	0.3115111	0.22764067	0.14314373	0.102231815
0.15348873	0.16778369	0.3583986	0.5563044	0.703984	0.8116094	0.8917153	0.9383454	0.94438404	0.8800707	0.8296506
0.8639764	0.89005405	0.8809756	0.8267164	0.73537403	0.6067308	0.5121686	0.45549738	0.39085197	0.29814607	0.21349867
0.15625289	0.10530135	0.084841356	0.068841	0.059321657	0.0452682	0.03534317	0.03345	0.036361597	0.050263133	0.07228465
0.08741996	0.086924866	0.0730604	0.062372006	0.062875845	0.070685364	0.06547109	0.057002693	0.05152827	0.0405407	0.03685443
0.034316722	0.038424715	0.04181846	0.047253553	0.050088804	0.0558547	0.07283202	0.114649	0.1893445	0.23640878	0.24033046
0.24575669	0.24312763	0.2219283	0.17279841	0.12242269	0.09550182	0.13058594	0.15890753	0.16711034	0.1767259	0.15511647
0.12957636	0.10711437	0.10942526	0.15016608	0.20551285	0.27830952	0.36248493	0.42348734	0.49984726	0.59985137	0.67354757
0.7431093	0.79432046	0.7898149	0.7535492	0.7263347	0.6642545	0.61833066	0.54496455	0.45198095	0.3261421	0.24207114
0.1886471	0.13369563	0.13725455	0.19759434	0.31726423	0.3723919	0.41875342	0.5082149	0.64770216	0.7133008	0.71667665
0.74491644	0.74818426	0.7239942	0.70375055	0.6764885	0.62105054	0.54202664	0.4902191	0.43164685	0.3810512	0.41234332
0.38969225	0.36683714	0.3241268	0.24031709	0.16608085	0.10060683	0.042862043	0.024432203	0.023375602	0.03336181	0.04733351
0.08089495	0.113177635	0.15156837	0.19666632	0.25387052	0.31993058	0.39192712	0.43922037	0.51585656	0.6482934	0.7782679
0.86287266	0.8620772	0.799947	0.7880641	0.83738685	0.86434644	0.7626492	0.7848649	0.77391285	0.68837625	0.51870817
0.36109203	0.2784243	0.2793589	0.32350308	0.29068753	0.24339597	0.22324261	0.19146144	0.19025855	0.21852519	0.22080213
0.19277649	0.20424418	0.21050079	0.2165943	0.18768173	0.16668746	0.13397545	0.10397875	0.09506644	0.08597278	0.082756124
0.07155534	0.050264604	0.02568277	0.019438861	0.023358788	0.027857043	0.020809285	0.016749386	0.018615091	0.029017866	0.043171525
0.05121235	0.070151724	0.105516866	0.10774048	0.107633464	0.20519088	0.27354744	0.3208727	0.33283114	0.35127807	0.36592215
0.3577707	0.31674582	0.2937357	0.3194474	0.40206066	0.47965604	0.5487303	0.5587446	0.5856355	0.61474913	0.627071
0.6245847	0.5699253	0.5232233	0.48184314	0.45484915	0.42228106	0.37267318	0.3896256	0.3407758	0.2793291	0.27161512
0.2566799	0.18865015	0.11858054	0.07454972	0.068521306	0.08838584	0.12985425	0.15971187	0.16407119	0.17818575	0.18493421
0.17839828	0.17885427	0.16762935	0.15103856	0.12753795	0.09313498	0.072309084	0.0878045	0.14715071	0.276716	0.36384845
0.44002286	0.47959524	0.5348145	0.60241103	0.6783422	0.7514899	0.7818394	0.7850303	0.76541483	0.7531827	0.6783138
0.5720889	0.50138503	0.48061398	0.3967949	0.35686505	0.35958588	0.43985352	0.4950724	0.49753138	0.45986584	0.47248986
0.50390416	0.5260403	0.52384955	0.55730397	0.623832	0.69145674	0.7194323	0.71375495	0.71804744	0.75540996	0.7984008
0.8200426	0.8332427	0.8851497	0.90984386	0.9265611	0.92752343	0.92112756	0.9003449	0.86445683	0.83426374	0.8272225
0.81235677	0.7963525	0.7417645	0.70692855	0.64312285	0.59006804	0.5465648	0.48573333	0.42517832	0.38461164	0.32943732
0.23134463	0.13732	0.083771735	0.0530419	0.0534085	0.061586715	0.09911603	0.1532314	0.1798418	0.20288388	0.22413175
0.22469467	0.2503515	0.33383247	0.47085786	0.6714928	0.6563882	0.63088286	0.70005023	0.7674139	0.8134189	0.8590471
0.86193407	0.8886913	0.9123044	0.92754877	0.9195294	0.9079122	0.9042974	0.9138109	0.9344202	0.9549686	0.9621443
0.9601273	0.9674432	0.9725712	0.97362614	0.96992874	0.95872915	0.96368223	0.9588698	0.95618385	0.9506966	0.9359868
0.93564045	0.94867384	0.9097957	0.8827744	0.91717434	0.9392499	0.94625396	0.9628687	0.9736135	0.977466	0.9765314
0.97704434	0.9762485	0.9765282	0.9773667	0.97698474	0.9789147	0.9812694	0.9826704	0.9815348	0.98063874	0.9776598
0.9788773	0.97434705	0.96992475	0.9679807	0.95254374	0.93982476	0.9172523	0.89063233	0.88107985	0.89144295	0.88380796
0.8932084	0.88707125	0.89238626	0.91465586	0.9408949	0.94524115	0.9340639	0.91826224	0.91111076	0.883745	0.8471219
0.78764236	0.7497457	0.72078	0.7163816	0.6568146	0.59632486	0.54657495	0.45643997	0.3310164	0.24641873	0.17431451
0.1397474	0.16670978	0.26091707	0.41568035	0.49722904	0.5399365	0.49636316	0.49487153	0.5349165	0.5909429	0.6318956
0.6811688	0.81401503	0.8562049	0.81562096	0.8380753	0.81938165	0.7900558	0.77012295	0.7589024	0.76697254	0.7591464
0.7121211	0.63766235	0.4119976	0.43412957	0.47206914	0.46205798	0.4614801	0.46226403	0.51274794	0.56343126	0.57193327
0.51693213	0.5032724	0.5116863	0.5601921	0.565745	0.5778116	0.60066354	0.5766455	0.6033168	0.71485865	0.78743887
0.80299973	0.8355649	0.8577003	0.88405395	0.85879153	0.8900312	0.8982629	0.88951015	0.849733	0.81759703	0.8148194
0.8251262	0.80799365	0.7837177	0.7576488	0.7303188	0.701595	0.5823349	0.44314516	0.37995338	0.30645746	0.26444823
0.23998575	0.2925717	0.36013475	0.35194027	0.33899567	0.37491578	0.44231984	0.52010113	0.5567937	0.5578994	0.5400335
0.5141436	0.49727663	0.45767662	0.3878071	0.30840352	0.23768605	0.18438621	0.2810783	0.23690262	0.18017717	0.13231134
0.101451606	0.081755646	0.05783209	0.035229318	0.014783567	0.0032426075	0.002181944	0.0032447677	0.0037131722	0.004786395	0.0056082923
0.004229322	0.0030965535	0.005515604	0.024503948	0.066448845	0.1494999	0.2516339	0.28948897	0.30056742	0.2835927	0.38931173
0.6057407	0.5822745	0.55005026	0.5372267	0.5292707	0.4888428	0.4610372	0.40287498	0.38102683	0.3655386	0.28325996
0.23234315	0.20297846	0.17515188	0.120169	0.07124005	0.042950056	0.015106282	0.006484979	0.0083916485	0.011207771	0.01133243
0.0136666	0.009891771	0.006995395	0.0054725073	0.005334491	0.0021889068	0.0033590235	0.007730925	0.017914722	0.02487534	0.059452713
0.11675824	0.16852503	0.1486847	0.11738495	0.09705334	0.042001475	0.08080107	0.09651147	0.08633028	0.107687786	0.103412874
0.061052818	0.03373603	0.031108977	0.0395604	0.086572796	0.189862	0.397517	0.5422243	0.5590176	0.4948161	0.38257316
0.27051318	0.20204401	0.13192251	0.074045986	0.045760848	0.056901976	0.09556154	0.1357545	0.18013531	0.26369998	0.27582985
0.25900477	0.2835334	0.2829287	0.33909225	0.41204745	0.4600735	0.44157976	0.3997465	0.2956746	0.23038454	0.21823515
0.20541774	0.21363866	0.2690081	0.2772879	0.2912017	0.21942504	0.26436144	0.2578446	0.28072104	0.27958217	0.26548234
0.19571018	0.14444813	0.108431146	0.08728456	0.070851535	0.060591977	0.06089654	0.06633025	0.08917851	0.12051911	0.16561863
0.17523327	0.15962164	0.1569658	0.15411739	0.13683939	0.1364426	0.16159536	0.1714313	0.16791143	0.28421545	0.3613901
0.41388637	0.48016718	0.50936174	0.4721982	0.4705875	0.48214436	0.5115586	0.5967015	0.76286006	0.7513579	0.74660444
0.7345762	0.7247878	0.73643994	0.78471404	0.82028514	0.80615956	0.7801142	0.75850475	0.73452365	0.70962566	0.6887854
0.719074	0.7647265	0.839021	0.83523417	0.8514104	0.83604306	0.8027915	0.83373183	0.86455154	0.8572917	0.8842519
0.86369026	0.8388306	0.8134612	0.77940714	0.6727962	0.574232	0.5289832	0.57966727	0.61501306	0.62625957	0.5924435
0.519076	0.5313515	0.5623805	0.48629072	0.47865763	0.52320886	0.6012881	0.6399328	0.64295405	0.6330719	0.631885
0.6600383	0.6584327	0.6119474	0.60603803	0.6578292	0.69570607	0.7379823	0.77123135	0.7880704	0.8199595	0.8617005
0.8678633	0.8826106	0.8650352	0.88500214	0.8992378	0.8900236	0.8776073	0.87632924	0.86964595	0.8429145	0.8506035
0.82405317	0.79844326	0.73976284	0.7260511	0.5464439	0.39457548	0.32309225	0.28538355	0.22540404	0.18522547	0.1511041
0.105730556	0.09802678	0.072878644	0.043728203	0.021682087	0.016829623	0.017490182	0.018720504	0.020393165	0.022678908	0.016693484
0.011592424	0.007416241	0	0.00024289722	0.0041511105	0.0037779915	0.0047234907	0.0076082256	0.010646391	0.010342153	0.014375009
0.032294083	0.05096183	0.0628132	0.057713065	0.052394003	0.05563619	0.08879876	0.110429876	0.1271357	0.12764883	0.15678997
0.19403617	0.2294139	0.24999414	0.29021886	0.36058387	0.43953192	0.46290275	0.4934151	0.5255444	0.5877196	0.64521605
0.634545	0.6267437	0.6613347	0.6900551	0.68477696	0.6371981	0.5789928	0.53067356	0.38924608	0.38329044	0.46273854
0.48435125	0.42980668	0.27093104	0.3060838	0.34239766	0.3818768	0.46608043	0.622691	0.67325866	0.73613	0.7689996
0.8290468	0.8662202	0.8803911	0.8667364	0.8592741	0.9026815	0.93349063	0.92974114	0.94022053	0.9476479	0.9386175
0.93813705	0.9348043	0.9211509	0.9049215	0.8959101	0.8930052	0.85897857	0.7772703	0.75966364	0.796504	0.79515487
0.7583024	0.76751107	0.7630082	0.75992215	0.7651763	0.7446052	0.72778654	0.72023374	0.7141166	0.72512436	0.7408557
0.7722474	0.79585063	0.80961764	0.8348158	0.8681835	0.8739238	0.85861033	0.8488519	0.8458769	0.83233625	0.80061734
0.77019763	0.776998	0.7937826	0.78665936	0.73736584	0.66316104	0.53512543	0.37191057	0.29569668	0.3661871	0.54232836
0.6416231	0.68684655	0.7301219	0.63684493	0.66227716	0.752089	0.80541503	0.814258	0.8072418	0.7817837	0.7419136
0.73680615	0.73786324	0.7541325	0.79983145	0.9098366	0.89500225	0.8937387	0.89638644	0.8698115	0.89410853	0.8577682
0.84571236	0.8627758	0.8709877	0.8654746	0.8540444	0.7516766	0.8190796	0.8670163	0.8878071	0.86431444	0.83182305
0.81376696	0.75203246	0.75480574	0.7492816	0.6639309	0.48085487	0.58684283	0.4517226	0.23725031	0.1279853	0.120172836
0.1957212	0.36975497	0.4725621	0.48111996	0.40844637	0.23226222	0.15147033	0.28000495	0.17918015	0.36299574	0.38532442
0.3719604	0.35081422	0.57082236	0.8142056	0.8434269	0.8500992	0.84693885	0.8418395	0.81992614	0.80705357	0.82231855
0.84237635	0.8536592	0.85867083	0.8130431	0.7683182	0.70278865	0.60083956	0.5104811	0.45526832	0.36634922	0.25615537
0.1809071	0.18453537	0.19100733	0.19860783	0.21630454	0.21617381	0.21264786	0.17778839	0.13509361	0.09101803	0.09930928
0.09948268	0.08157874	0.104263365	0.10742947	0.10784187	0.12720594	0.13985133	0.08921322	0.049195223	0.024713421	0.015904443
0.013868607	0.015165078	0.02745692	0.06107757	0.11095557	0.13856193	0.1582335	0.14955097	0.184806	0.23787098	0.23140596
0.2170064	0.21687661	0.30347833	0.4019848	0.34386578	0.4185519	0.41169918	0.49131206	0.37049672	0.33068618	0.3740711
0.44513655	0.46821427	0.38981274	0.36189044	0.4290685	0.44726	0.42750677	0.4810901	0.5914988	0.6542383	0.68719226
0.661299	0.6853997	0.74559754	0.6701337	0.7011048	0.63059187	0.61011153	0.72810173	0.8310247	0.8678641	0.8497533
0.70387244	0.45532724	0.4074171	0.39733493	0.34275043	0.25990278	0.17735337	0.14009783	0.10317095	0.18162397	0.25500485
0.28544128	0.17778346	0.08674497	0.036856636	0.028172694	0.18292765	0.13286662	0.10898801	0.06291872	0.07620018	0.07259169
0.07343313	0.08464627	0.07033844	0.05404683	0.062473644	0.113477826	0.13301054	0.22762792	0.21856877	0.21531422	0.26271898
0.3426001	0.245885	0.23961054	0.23893808	0.23109405	0.26503298	0.26570082	0.2842042	0.30808777	0.3472529	0.34247047
0.34645578	0.42870188	0.5360458	0.49428937	0.4998955	0.5655333	0.746139	0.8096842	0.8122096	0.7447989	0.5900904
0.7915528	0.8412916	0.85567135	0.86330855	0.8865569	0.9328827	0.9666549	0.9679295	0.9619946	0.96816576	0.9701846
0.9652221	0.95852125	0.9552874	0.94768804	0.9478661	0.95032287	0.95574087	0.955308	0.9530615	0.9459905	0.8975453
0.9013912	0.861984	0.8814178	0.90562844	0.9210912	0.92841893	0.933363	0.9380772	0.94461983	0.92409647	0.9130395
0.94648397	0.9456271	0.9474015	0.958519	0.9678682	0.97442937	0.9794921	0.97753495	0.9769228	0.9764251	0.9770756
0.9777932	0.97426224	0.9737812	0.97328275	0.9727465	0.9682956	0.95175767	0.90384007	0.8078052	0.7134411	0.66023076
0.6003921	0.5573952	0.6065127	0.6006662	0.5893775	0.4952756	0.35380256	0.27574363	0.23952973	0.24130417	0.2225737
0.20446876	0.21024825	0.22737755	0.23775959	0.2681028	0.24742365	0.1897445	0.17829959	0.157808	0.17042194	0.19319335
0.18801919	0.16002063	0.14040242	0.14927606	0.20863032	0.25890356	0.3353848	0.47620773	0.5090808	0.5132889	0.5292069
0.5531771	0.52343655	0.4626611	0.42581505	0.41514787	0.54950035	0.60891336	0.62688214	0.6154196	0.6372015	0.68146604
0.6943853	0.6728089	0.7030551	0.765384	0.82637084	0.8573876	0.8105652	0.8172279	0.7998022	0.79043025	0.8051876
0.7975914	0.7801969	0.7917176	0.7782326	0.73372	0.6183216	0.5679939	0.526401	0.3898935	0.20437182	0.091005914
0.05966733	0.094085164	0.26050398	0.42081848	0.5130795	0.5963012	0.73270535	0.8898348	0.9034448	0.8915237	0.7824052
0.6902685	0.6431286	0.5622341	0.4368112	0.2543777	0.17939739	0.1519896	0.14520364	0.11204223	0.0656614	0.040850807
0.02527407	0.011575355	0.0035999573	0.0066223657	0.010008377	0.012686642	0.014383493	0.013956184	0.0138685275	0.01872642	0.024933012
0.007040995	0.0011581249	0.004507418	0.005152325	0.00053810293	0.00034888875	0.0039982	0.0077354726	0.006983571	0.020458182	0.03024205
0.023780314	0.033488806	0.041960765	0.044930995	0.054358937	0.06866299	0.07139016	0.053711843	0.046362456	0.051338386	0.06286506
0.06912988	0.14173749	0.25544676	0.35640395	0.4202775	0.51585305	0.65068007	0.705621	0.7562137	0.7386048	0.6887777
0.59681016	0.45589927	0.31100425	0.277759	0.28367555	0.22809324	0.20573644	0.19093621	0.22107977	0.26734197	0.32798308
0.4022448	0.5226738	0.63474333	0.7005821	0.69254947	0.9806707	0.98089147	0.98073137	0.97915363	0.9786278	0.9771171
0.97558975	0.9744274	0.97350043	0.97252834	0.95168835	0.939135	0.9136987	0.8856993	0.83487415	0.7728221	0.74122447
0.6821584	0.62088686	0.52950716	0.4222703	0.3739649	0.43128225	0.4243923	0.4288912	0.5059544	0.55755436	0.4942252
0.43589228	0.40919006	0.2865644	0.2316975	0.26238883	0.28285685	0.27529994	0.39250693	0.4534349	0.4641019	0.49534178
0.5648452	0.6245146	0.72265327	0.8052082	0.8146833	0.79646605	0.80157405	0.7763866	0.76687676	0.75309885	0.74056107
0.7427276	0.71108156	0.7130036	0.742289	0.7940707	0.8224798	0.8322445	0.8105957	0.6882878	0.693778	0.67446756
0.6815954	0.76370925	0.80073494	0.8131337	0.80271125	0.7895942	0.758703	0.79442734	0.8206704	0.80986667	0.8166494
0.80181634	0.7725574	0.73098487	0.72107404	0.71674246	0.7353679	0.73150665	0.7244836	0.7135631	0.7211252	0.65075046
0.71075445	0.7137383	0.7454219	0.77480954	0.73847544	0.7011497	0.65796465	0.6262521	0.610692	0.5834241	0.55721974
0.5329733	0.45046148	0.36987084	0.346278	0.31551692	0.23518068	0.22802058	0.21701133	0.18281516	0.16570154	0.119858205
0.07290279	0.044633757	0.028295938	0.0109974155	0.0076919403	0.013707174	0.024397733	0.03950745	0.07513846	0.12063576	0.15304421
0.20457707	0.26610988	0.23714392	0.22055177	0.2182567	0.30657426	0.53975314	0.6020855	0.66652435	0.7277919	0.7653513
0.76709116	0.745106	0.72174585	0.6443306	0.7087596	0.75715226	0.7767381	0.80674404	0.79919195	0.8153782	0.81023115
0.8102419	0.79822534	0.8000993	0.80972624	0.838716	0.8350663	0.8447911	0.8644055	0.8962213	0.91961	0.9321248
0.9278383	0.9086362	0.8601986	0.8348669	0.8121195	0.7505827	0.7929352	0.8499941	0.87316394	0.8665821	0.87161016
0.8491225	0.8150906	0.8013727	0.7950511	0.7807612	0.7702039	0.78895324	0.7046818	0.5974112	0.57395256	0.580776
0.60152954	0.69877553	0.7563355	0.74895865	0.75011003	0.74814534	0.7291759	0.61830086	0.5978713	0.5223213	0.49852133
0.5371536	0.49536192	0.42694977	0.41637117	0.45919695	0.42412937	0.44770354	0.47031954	0.5329426	0.5428181	0.50963783
0.44247267	0.5233247	0.5553689	0.5731347	0.63424015	0.6900011	0.7397574	0.8457142	0.89644843	0.91664976	0.8855131
0.88189757	0.8822534	0.8782811	0.87132144	0.86502606	0.8575523	0.84150714	0.81022704	0.7585859	0.6924221	0.67693037
0.6519888	0.5998457	0.5945577	0.5894172	0.54880613	0.46655715	0.41030118	0.38526085	0.36530468	0.3626157	0.3680769
0.38335598	0.46822023	0.5259073	0.60158515	0.64349145	0.6214034	0.5660673	0.55008066	0.5597218	0.60720015	0.6201498
0.60458237	0.62649	0.64698195	0.67341936	0.6973654	0.69148326	0.67414993	0.67468023	0.68922734	0.70447695	0.65735257
0.6177191	0.62454134	0.5856164	0.62778276	0.65449184	0.6275448	0.6426663	0.6466909	0.62641734	0.6163688	0.64391845
0.66547716	0.64151925	0.61257774	0.6373862	0.66903734	0.7071711	0.73652303	0.72856265	0.6973738	0.72278786	0.77047706
0.7645793	0.74260515	0.75135964	0.78945404	0.7411787	0.7562618	0.79394436	0.8486669	0.8499151	0.8458527	0.85514843
0.8516363	0.8356592	0.8130176	0.7802424	0.71877265	0.6959044	0.7228112	0.674893	0.59118676	0.5667299	0.5976935
0.5848774	0.5717652	0.58631074	0.5587551	0.5767474	0.6038089	0.59098995	0.5958402	0.6094734	0.7065438	0.7855068
0.79039174	0.78176135	0.766093	0.74987435	0.7181345	0.70219105	0.7065905	0.68425196	0.7101243	0.74964064	0.72703326
0.70376956	0.67032045	0.65282017	0.6303929	0.62506694	0.61670184	0.60677975	0.6136112	0.606869	0.57433313	0.49478585
0.40738863	0.37623993	0.309263	0.21758601	0.14424776	0.08159628	0.04377927	0.02011751	0.008298439	0.004712968	0.007208382
0.014453888	0.025630852	0.03896743	0.07260159	0.12347454	0.171329	0.19748497	0.1999518	0.17336988	0.14542149	0.10796743
0.09251593	0.10150688	0.111691445	0.13608454	0.18524274	0.2351951	0.23136415	0.23297872	0.24133855	0.28435594	0.30314645
0.32452324	0.29648	0.23122653	0.2155978	0.2267071	0.22996418	0.28228515	0.24681784	0.22405681	0.23431769	0.3219006
